Gene = spz3
index = 1889
Annotated 5SS: [1346 3522 4340 5521]
Annotated 3SS: [3387 4214 5040 5590]
SMsplice 5SS: [1346 3522 4340 5521]
SMsplice 3SS: [3387 4214 5040 5590]
top_k =  100
Partition function (log Z): 4.793060920365484

Sorted 5' Splice Sites (High to Low Probability):
Position 5521: 0.9883250449007452
Position 1346: 0.9830502163236088
Position 3522: 0.9596994400487937
Position 4340: 0.9250338695078982
Position 2884: 0.0256382051134968
Position 1377: 0.016879800767935393
Position 166: 0.013024796681035235
Position 2803: 0.011085023347766315
Position 3954: 0.009024142115625328
Position 3720: 0.007417639816982002
Position 4394: 0.0067929633166715735
Position 5513: 0.006232991227275529
Position 170: 0.00537297081206077
Position 2105: 0.004672650568593015
Position 5791: 0.0046310223690753
Position 3186: 0.004581913507550495
Position 5457: 0.0044844122855608876
Position 614: 0.004342806888473968
Position 2148: 0.004274776757509108
Position 3540: 0.004179035447907679
Position 3615: 0.004032564451076335
Position 3555: 0.003805993761619537
Position 1826: 0.0033592801530521214
Position 656: 0.003199658388651417
Position 5737: 0.003078011219516846
Position 70: 0.0030134191537453834
Position 174: 0.002453166491041709
Position 172: 0.002321349947728696
Position 4871: 0.0022868844198436935
Position 3526: 0.002109485333426253
Position 5810: 0.002037043805611896
Position 721: 0.0017558132912543635
Position 2133: 0.0015639629624368415
Position 5727: 0.0015134127158409785
Position 348: 0.0012739940903960666
Position 5814: 0.0009111244166580588
Position 225: 0.0008503376804277362
Position 201: 0.000781930943328493
Position 5156: 0.0005937458278343808
Position 5804: 0.000521636639878921
Position 576: 0.0004891486144433753
Position 893: 0.00048424232264165657
Position 199: 0.0004841149733121057
Position 5861: 0.0002767276298003643
Position 5731: 0.0002380629890260363
Position 30: 0.00020902639483197952
Position 361: 0.00020675347830985803
Position 617: 0.00016392458162897236
Position 82: 0.00015997007416468085
Position 437: 9.715057026210451e-05
Position 460: 8.003222189786432e-05
Position 1415: 6.998290845811492e-05
Position 4344: 2.602609253873212e-05
Position 4468: 1.1672217823110478e-05
Position 4402: 7.685286013360968e-06
Position 5474: 8.738409019195284e-07
Position 5376: 1.3370329319936045e-07
Position 4578: 2.3644062096164223e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5590: 0.9993335042582131
Position 4214: 0.8917436083902825
Position 3387: 0.8346976196223818
Position 5040: 0.5838644523544267
Position 5063: 0.3425346010389356
Position 3417: 0.06808561370410529
Position 3074: 0.048934637373061037
Position 4605: 0.036350813058052184
Position 3749: 0.035169561231976676
Position 529: 0.023209530695051488
Position 3407: 0.02167745143479066
Position 1489: 0.017222710125430026
Position 2667: 0.015016643392033256
Position 3858: 0.011870105430781227
Position 4737: 0.010461827483646848
Position 1853: 0.008688106822879911
Position 5017: 0.008169951064798623
Position 5839: 0.007691336448488439
Position 3431: 0.007394429812815492
Position 2355: 0.005949004590218768
Position 2764: 0.005830584552676569
Position 4419: 0.005375929982654781
Position 4568: 0.004858941016911353
Position 679: 0.0037140371131643333
Position 720: 0.00367067134095411
Position 717: 0.0036640491514458944
Position 5906: 0.002439241760287218
Position 222: 0.0019648947292977307
Position 5047: 0.0019015467375896955
Position 5878: 0.001869874888753346
Position 1715: 0.0015363087096153835
Position 4165: 0.0014233548076674318
Position 1668: 0.0013752266541980395
Position 4124: 0.0013746462835273851
Position 4067: 0.0011743843982746185
Position 4485: 0.0011027982282244574
Position 637: 0.0010488238343377707
Position 492: 0.0010311811901358228
Position 3449: 0.0010264437863296532
Position 4447: 0.001015621914070112
Position 798: 0.0009954821079024856
Position 2992: 0.0008538665567006524
Position 1040: 0.0008148768187733838
Position 3212: 0.0006928593570558813
Position 3111: 0.0006109538028556196
Position 6034: 0.0005784334807081222
Position 4573: 0.0005395254076636789
Position 4551: 0.0005249120995984337
Position 918: 0.0004296966872201513
Position 5813: 0.00038942678192978997
Position 3646: 0.0003273913668217226
Position 5608: 0.00030459130661469224
Position 5853: 0.00023872842524148304
Position 2079: 0.00022503260135294027
Position 199: 0.00022136393135327022
Position 3730: 8.576174120763638e-07
