Gene = Cyp6a16
index = 1117
Annotated 5SS: [ 508 1127]
Annotated 3SS: [ 563 1717]
SMsplice 5SS: [ 508 1127]
SMsplice 3SS: [ 563 1717]
top_k =  100
Partition function (log Z): -5.294041446915696

Sorted 5' Splice Sites (High to Low Probability):
Position 1127: 0.6681257638685004
Position 508: 0.6265327613540014
Position 1140: 0.2562719689265352
Position 1284: 0.21653120694629646
Position 2547: 0.08930215608018771
Position 513: 0.05831684896833359
Position 681: 0.05443193718647668
Position 777: 0.04039814942176782
Position 496: 0.030378883250069186
Position 2635: 0.012794553318395869
Position 2011: 0.012169022778937567
Position 1371: 0.006757117443262173
Position 1298: 0.005167055876170808
Position 479: 0.0026606951255561525
Position 1526: 0.0013504787595148581
Position 2005: 0.0006995568255110071
Position 715: 0.0006715654752982468
Position 501: 0.000500297836787988
Position 223: 0.00031113077256421953
Position 289: 0.0001248774898108656
Position 1496: 9.219414150721025e-05
Position 386: 8.293714699666951e-05
Position 1458: 5.7018572346052214e-05
Position 1333: 4.3408873771468105e-05
Position 162: 3.664344326439155e-05
Position 71: 3.405674399385477e-05
Position 280: 3.0051123130155463e-05
Position 360: 1.5641373616196105e-05
Position 166: 9.101824949321712e-06
Position 435: 7.605694708447862e-06
Position 1131: 6.4807880819961685e-06
Position 316: 5.373704771431261e-06
Position 3: 4.166136280342092e-06
Position 422: 2.1043357405513693e-06
Position 215: 1.8887951273511528e-06
Position 238: 1.0173598874931424e-06
Position 8: 1.0150314092072778e-06
Position 143: 9.21878969445141e-07
Position 460: 6.367990022734677e-07
Position 402: 6.152081090933883e-07
Position 441: 5.699675726396339e-07
Position 451: 4.422423580782962e-07
Position 259: 3.5327450440103216e-07
Position 524: 3.560539515782945e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1717: 0.9913188610111311
Position 563: 0.6859873919007599
Position 1207: 0.11420587816943546
Position 1191: 0.09623397590614213
Position 2687: 0.05984775969791334
Position 822: 0.038782764496125825
Position 2624: 0.03657394522187433
Position 737: 0.020198476287212802
Position 751: 0.009234476196911067
Position 2360: 0.008246265980581322
Position 2594: 0.005675004478795971
Position 1060: 0.0033170500063439377
Position 2073: 0.0031501310181321724
Position 806: 0.002639848156459799
Position 1193: 0.00173214640068267
Position 1198: 0.0016835308032737304
Position 1029: 0.0011057300180319057
Position 898: 0.0009367129778468455
Position 646: 0.000819204675901336
Position 2307: 0.0005831847931713683
Position 2274: 0.0004842005277131636
Position 2328: 0.0004047972848505517
Position 372: 0.00040203373802164807
Position 622: 7.852927563083002e-05
Position 649: 7.792385627301741e-05
Position 578: 6.186485880690022e-05
Position 706: 6.162492247085665e-05
Position 422: 3.674555255458421e-05
Position 155: 3.1674182860202466e-05
Position 209: 7.235752832532635e-06
Position 215: 6.49322148123721e-06
Position 471: 1.0181440424970344e-06
Position 59: 9.527474146244901e-07
Position 120: 8.831649667591297e-07
Position 222: 6.291348366130461e-07
Position 285: 5.304100254305863e-07
Position 435: 5.291659764432046e-07
Position 329: 3.036319874582301e-07
