Gene = Max
index = 1270
Annotated 5SS: [ 204  345  768 1101]
Annotated 3SS: [ 278  659  976 1165]
SMsplice 5SS: [ 204  768 1101]
SMsplice 3SS: [ 278  976 1165]
top_k =  100
Partition function (log Z): 3.0034426007253767

Sorted 5' Splice Sites (High to Low Probability):
Position 1101: 0.9789476993797133
Position 204: 0.9342122334797768
Position 768: 0.744105170340392
Position 345: 0.4071097369114916
Position 788: 0.21273162573455331
Position 25: 0.09480935373962407
Position 487: 0.04682376718221732
Position 215: 0.024768565436595513
Position 449: 0.01683303341723544
Position 840: 0.014214165849925872
Position 371: 0.013706241262150734
Position 1122: 0.008607107528328004
Position 235: 0.006411785619255943
Position 199: 0.005776306722765173
Position 1582: 0.0033128410822576915
Position 1471: 0.0030819939459263623
Position 1537: 0.0026095100859473623
Position 468: 0.0019523487732360006
Position 1641: 0.0014200061569053849
Position 736: 0.0009354992209852644
Position 51: 0.0009278058381848568
Position 1271: 0.0005240443210975963
Position 424: 0.0002625033962137048
Position 744: 0.0002578137843146199
Position 426: 0.0002510701107544244
Position 15: 0.00020421109109252674
Position 163: 0.00016384666916960364
Position 149: 2.9683398883535912e-05
Position 3: 3.665050220577138e-06
Position 95: 1.5184324960473128e-06
Position 1437: 6.795749210426966e-07
Position 429: 2.7798861032157463e-07
Position 237: 8.180465332133435e-08
Position 239: 4.115592270610064e-08
Position 1041: 7.4283976970371795e-09
Position 138: 1.1478095931681508e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 976: 0.9981149546839642
Position 1165: 0.9846097233554237
Position 278: 0.8121312365290895
Position 659: 0.4926296955655851
Position 444: 0.0642727450606133
Position 95: 0.05942724177118554
Position 281: 0.04347812534051418
Position 109: 0.029119354717071454
Position 414: 0.019985512834790487
Position 1658: 0.005922351168205053
Position 1171: 0.0033519069506188913
Position 1534: 0.0030826735208474036
Position 668: 0.0027342954405986217
Position 149: 0.0017666366762746422
Position 1791: 0.0014200061569053847
Position 569: 0.0010795091353050354
Position 344: 0.000584947042383717
Position 1339: 0.0005240443210975962
Position 697: 0.00045974341335824046
Position 1021: 0.00020332695530821292
Position 154: 9.81416621044697e-05
Position 189: 4.591856641627e-08
Position 163: 1.7202062890982774e-08
Position 169: 2.702127574153897e-09
Position 199: 2.6673294051441336e-09
Position 212: 1.080184297534748e-09
Position 218: 4.384679866677179e-11
