Gene = nab
index = 1813
Annotated 5SS: [ 602 4709 5694 6566 6763]
Annotated 3SS: [4435 4818 6473 6686 6847]
SMsplice 5SS: [ 602 4709 6566 6763]
SMsplice 3SS: [4435 4818 6686 6847]
top_k =  100
Partition function (log Z): 8.985692928538064

Sorted 5' Splice Sites (High to Low Probability):
Position 4709: 0.9997110411836431
Position 602: 0.9916341422490577
Position 6566: 0.8877347956115633
Position 6763: 0.8364465328909096
Position 2356: 0.4600410554397931
Position 5320: 0.39985777021089963
Position 5694: 0.2698032964295874
Position 2534: 0.2170473140827855
Position 2694: 0.19619221836167
Position 1409: 0.15844937796182867
Position 2690: 0.10058283064276985
Position 6767: 0.08814567901201223
Position 3073: 0.055106869062723204
Position 2128: 0.020874223919600303
Position 6577: 0.019882458901351385
Position 1247: 0.013183665148598362
Position 2389: 0.012129525429672154
Position 5906: 0.005521256400753132
Position 2317: 0.003142475244089856
Position 5894: 0.0024976379680490208
Position 913: 0.00140671936809183
Position 5043: 0.001095781737760146
Position 5391: 0.0010350043722401653
Position 2308: 0.0006977498114239014
Position 1458: 0.0006914255874303194
Position 213: 0.0005215812508079519
Position 5531: 0.00045562586581946796
Position 2135: 0.00042822590365196474
Position 707: 0.00034504660857122066
Position 5121: 0.00023551509294533114
Position 1490: 0.0002109654363066794
Position 114: 0.0001460697194996985
Position 62: 0.00011253659809311537
Position 94: 0.00010806472377170978
Position 5854: 9.986654657248528e-05
Position 48: 5.919406297498429e-05
Position 5274: 5.6771234974612856e-05
Position 39: 4.287612713100211e-05
Position 748: 4.247332199835483e-05
Position 5092: 4.027858701233785e-05
Position 53: 2.985536450735247e-05
Position 202: 1.9242498171760923e-05
Position 117: 1.75138991819581e-05
Position 112: 7.858947988522764e-06
Position 606: 6.956251581174984e-06
Position 193: 5.412828181249215e-06
Position 241: 5.318324979001551e-06
Position 131: 4.564533508980374e-06
Position 714: 3.4426979773582228e-06
Position 270: 3.04234270733443e-06
Position 75: 1.2323186927373442e-06
Position 757: 4.446859212511954e-07
Position 1931: 1.3846600536306279e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4818: 0.9997681419534661
Position 6686: 0.9986093168898561
Position 4435: 0.9688521812042755
Position 6847: 0.9115416720893825
Position 1886: 0.6413630555512978
Position 2421: 0.3616447203980844
Position 6473: 0.22471641144985605
Position 5810: 0.19825010131399462
Position 2951: 0.057275186863801425
Position 5950: 0.05063023808699954
Position 987: 0.044731145898607855
Position 5486: 0.03830307012419751
Position 1020: 0.03645713683023102
Position 6220: 0.03532568162040803
Position 6111: 0.024587036068183195
Position 2444: 0.023034555028119724
Position 1346: 0.020979392008571206
Position 887: 0.01766041078028171
Position 6895: 0.013493523660178872
Position 1105: 0.011981760214394505
Position 1091: 0.010667576464349366
Position 5977: 0.007364412082371229
Position 5846: 0.005978843992122462
Position 1754: 0.005678151626334094
Position 865: 0.005025278136071865
Position 2468: 0.004173656975767465
Position 812: 0.004011828999339255
Position 967: 0.003835870142113999
Position 1273: 0.003261301668835929
Position 5552: 0.0020623924639490187
Position 2777: 0.0014769668786926314
Position 680: 0.001442697091096649
Position 926: 0.0014098070719359267
Position 827: 0.0013083414946250176
Position 3266: 0.0012553712667939733
Position 5564: 0.0010876511872681305
Position 768: 0.0010221743217732632
Position 2764: 0.0007628044510434927
Position 689: 0.0007378973039679459
Position 2968: 0.00043689268421284125
Position 757: 0.00043589896187139665
Position 1352: 0.00034321023502090225
Position 1201: 0.00033482484267098736
Position 165: 0.0002942393372466614
Position 6737: 0.0002877752964289686
Position 5435: 0.0002854396465647633
Position 347: 0.0002781101035475841
Position 802: 0.0002766203160255642
Position 1367: 0.0002305997068298746
Position 6810: 0.0002048905658831375
Position 112: 0.00018361103544596157
Position 5168: 0.0001717035201253799
Position 288: 0.00014928989270715604
Position 7165: 0.00014177774471820471
Position 7300: 6.309744960111191e-05
Position 5198: 1.6304415432632598e-05
Position 5092: 1.1022915266331138e-05
Position 4759: 7.766326195670415e-06
