Gene = CkIIalpha
index = 1074
Annotated 5SS: [ 403  686 3286]
Annotated 3SS: [ 487 3172 5049]
SMsplice 5SS: [686]
SMsplice 3SS: [5049]
top_k =  100
Partition function (log Z): -9.095420876194092

Sorted 5' Splice Sites (High to Low Probability):
Position 686: 0.9346500166916497
Position 1158: 0.713368254059235
Position 3286: 0.22026501390144337
Position 5365: 0.07413945808960609
Position 4024: 0.07162415119606946
Position 403: 0.060162532230777645
Position 3696: 0.038716362603298235
Position 2652: 0.008317644416542229
Position 270: 0.004872791847005739
Position 598: 0.004740231206710366
Position 294: 0.0030280842491461125
Position 683: 0.0019746104092553877
Position 712: 0.0016423693630489447
Position 408: 0.0010700712072762694
Position 1905: 0.0010232187120129287
Position 612: 0.000948152138971639
Position 2134: 0.0003658378271576311
Position 405: 0.00022875504402973095
Position 421: 0.00021818507329217487
Position 79: 0.0002073115576969829
Position 463: 0.00019566048074415386
Position 59: 0.0001663208234342831
Position 274: 0.00014516908307112854
Position 503: 9.852128487266754e-05
Position 104: 9.458605061215755e-05
Position 1073: 8.08964764440759e-05
Position 432: 8.057322680162604e-05
Position 315: 2.5172419787995935e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 5049: 0.7904482436820242
Position 931: 0.2844140981347531
Position 3350: 0.20633578146804363
Position 3147: 0.1440854909352313
Position 5468: 0.14258192864188945
Position 1045: 0.11667774450037367
Position 910: 0.0883121143717329
Position 487: 0.055374206967110665
Position 3172: 0.05487797035500194
Position 897: 0.050322240459174154
Position 1021: 0.040637245512292
Position 767: 0.03977636130507453
Position 977: 0.026116339171517882
Position 2313: 0.0239531223617393
Position 4696: 0.009408141184122355
Position 3945: 0.008836480810165534
Position 2719: 0.008317644416542225
Position 1411: 0.006934793648411741
Position 1282: 0.006466858931095896
Position 1102: 0.006403161324149285
Position 2482: 0.005658781493795234
Position 1076: 0.0046264554181553895
Position 654: 0.003940250241814884
Position 854: 0.0031630054596224265
Position 780: 0.0027875836495670453
Position 359: 0.0018775202873595122
Position 2281: 0.0011369593859984302
Position 315: 0.0010961197161873043
Position 1964: 0.0010449371758508054
Position 573: 0.0009361210115063212
Position 1932: 0.0009266454544072196
Position 459: 0.000686219509906843
Position 554: 0.0006059486965167786
Position 1142: 0.0005373683194394432
Position 493: 0.00047950171444175013
Position 1316: 0.0004583222763244287
Position 627: 0.0004114898085415302
Position 1390: 0.00035134121012992883
Position 2365: 0.00031067421783739617
Position 1533: 0.00021548159939202726
Position 1599: 0.00019387951184823642
Position 576: 0.0001871201741302429
Position 378: 0.00014362662494601572
Position 331: 0.0001310119019785703
Position 1233: 9.46590647327138e-05
Position 381: 8.05601374408472e-05
Position 432: 4.035049893782361e-05
Position 322: 3.556455522611212e-05
Position 1073: 8.481778913549129e-06
Position 197: 1.8333915452802472e-06
Position 294: 1.6349289873572046e-06
Position 111: 5.342740702031056e-07
