Gene = Nulp1
index = 1336
Annotated 5SS: [ 287  739 1677 2071 2347]
Annotated 3SS: [ 361  809 1743 2125 2643]
SMsplice 5SS: [ 287  739 1677 2071 2347]
SMsplice 3SS: [ 361  809 1743 2125 2643]
top_k =  100
Partition function (log Z): 7.19665633786343

Sorted 5' Splice Sites (High to Low Probability):
Position 1677: 0.9991806543681272
Position 739: 0.9745346092017108
Position 2347: 0.9384028737482234
Position 287: 0.9227738925354174
Position 2071: 0.9181671249442097
Position 1434: 0.06458537323203173
Position 1869: 0.04828249441796259
Position 2095: 0.023788313547199
Position 728: 0.020084650867097813
Position 1503: 0.01617831321348639
Position 981: 0.013726848725235113
Position 2351: 0.010124759145009906
Position 1123: 0.007296111384218071
Position 2804: 0.006453397589696973
Position 393: 0.006096906253595158
Position 1438: 0.003218639333123814
Position 1883: 0.0023700959452907407
Position 42: 0.002258462661190569
Position 1817: 0.0020566205272077713
Position 1852: 0.001738148765128903
Position 1455: 0.0017016598657605168
Position 734: 0.0011074179665837992
Position 2099: 0.0009083515544626873
Position 2485: 0.0007539685780919803
Position 743: 0.0006624310452030079
Position 563: 0.0006289176746930033
Position 2808: 0.0006142980325533498
Position 619: 0.0006050988515740292
Position 1355: 0.0005738470651877273
Position 725: 0.00048368630199002944
Position 39: 0.0004745012069825234
Position 2054: 0.0004412854214466666
Position 73: 0.0004035605830419041
Position 1828: 0.0003727687987990082
Position 623: 0.0003111411158050094
Position 948: 0.0002388272946680024
Position 2788: 0.0002219654253215083
Position 1614: 0.0001576695647164726
Position 1681: 0.00010384558667356018
Position 705: 9.775566819362152e-05
Position 1686: 6.26558128783809e-05
Position 112: 5.76017096243015e-05
Position 584: 4.147275185438595e-05
Position 25: 3.741117972305008e-05
Position 507: 2.2386449406414045e-05
Position 1015: 1.0616103434401435e-05
Position 750: 5.116212572986663e-06
Position 1108: 4.727448703857952e-06
Position 1711: 5.731567265183209e-07
Position 668: 3.5195764128373386e-07
Position 596: 1.8150824050118443e-07
Position 2266: 1.5508416319668907e-07
Position 550: 1.4142445642480812e-07
Position 540: 1.233992770397124e-07
Position 502: 6.156700582049243e-08
Position 607: 3.807457901622352e-08
Position 1697: 1.5946372255720288e-08
Position 459: 4.2972531244446736e-10
Position 133: 1.3560327472708056e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 809: 0.996795750812239
Position 1743: 0.9938989910305109
Position 361: 0.9216412329483614
Position 2125: 0.8307350915895407
Position 2643: 0.5247193372001373
Position 2413: 0.1931466716744067
Position 2718: 0.17113032701130998
Position 2223: 0.10498608315779566
Position 1554: 0.09340328960522988
Position 2646: 0.03158545199555034
Position 1972: 0.019901006791422912
Position 1920: 0.019398832438461043
Position 2998: 0.013576233345234414
Position 2594: 0.013409241589369781
Position 2116: 0.010109178713618534
Position 2615: 0.00971036858847083
Position 1935: 0.005797133812231621
Position 1214: 0.005271989429722322
Position 459: 0.00491903557365669
Position 1663: 0.0045612805438853985
Position 1765: 0.003374911469134081
Position 2143: 0.0023935763934892313
Position 1118: 0.0018523683515169033
Position 694: 0.0018481373577111351
Position 109: 0.0016335155623246713
Position 2853: 0.0016153318239093338
Position 1418: 0.0015299018069121243
Position 2493: 0.0015068510274548034
Position 2603: 0.0012185299534642493
Position 1393: 0.00113376356121082
Position 1482: 0.0009365152008810382
Position 118: 0.0006358944976735876
Position 2140: 0.0005699474171949326
Position 371: 0.0005180097641726051
Position 2897: 0.00047862977045967815
Position 2237: 0.0004324566904543994
Position 3004: 0.00026218160094794565
Position 129: 0.00023832777737531718
Position 1287: 0.0002067597859352785
Position 1296: 0.00017642658469448636
Position 583: 0.00017615882691936424
Position 3010: 0.0001707962964951443
Position 1044: 0.00013356011053720888
Position 1011: 0.0001331519085041771
Position 96: 0.00011379149661716351
Position 619: 9.71645534649572e-05
Position 1015: 8.860423497003945e-05
Position 154: 6.66160775110351e-05
Position 475: 4.8144955807700184e-05
Position 525: 3.955955069649787e-05
Position 391: 3.590482201494826e-05
Position 160: 2.488880663615161e-05
Position 151: 2.1020356862621768e-05
Position 407: 1.4714685881284373e-05
Position 1897: 1.4208374661660601e-06
Position 175: 7.134378069315096e-07
Position 290: 1.1974129655469896e-07
Position 211: 4.806285248107367e-09
Position 199: 4.3067358268625004e-09
Position 381: 3.858752084111087e-09
Position 308: 3.6624631303291284e-09
Position 235: 3.170704147035299e-09
Position 312: 2.2606528285863136e-09
Position 240: 7.46875685800077e-10
Position 208: 5.988722811437214e-10
