Gene = capt
index = 1642
Annotated 5SS: [ 184 4877 5492 6086]
Annotated 3SS: [4530 4943 5561 6146]
SMsplice 5SS: [ 184 4877 5492 6086]
SMsplice 3SS: [4530 4943 5561 6146]
top_k =  100
Partition function (log Z): 6.719451947879234

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9999477607598976
Position 6086: 0.9989585167431988
Position 5492: 0.9947343514986281
Position 4877: 0.9861490362440316
Position 3981: 0.4241902300537005
Position 4379: 0.19725545246255435
Position 4374: 0.02998831600270134
Position 1644: 0.012595271329132634
Position 3475: 0.00643042017531607
Position 6256: 0.0037577657662239954
Position 5794: 0.003416897097671056
Position 5514: 0.001266319882085256
Position 6278: 0.0008673011509162243
Position 6297: 0.0003136322838441505
Position 6467: 0.0003019977222709609
Position 5474: 0.0002787457120271928
Position 5530: 0.00022716596563669776
Position 6452: 5.977026738463309e-05
Position 892: 3.446305747506018e-05
Position 848: 1.7776182628197596e-05
Position 5133: 3.190954419375288e-07
Position 6090: 1.4927612601303512e-07
Position 5840: 1.481691792489316e-07
Position 5808: 9.827168616867029e-08
Position 5351: 9.124916448465449e-08
Position 5806: 7.056404270071355e-08
Position 5789: 4.926796247821223e-08
Position 5963: 3.568951012467575e-08
Position 5792: 1.9628633048960002e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6146: 0.9989088162300189
Position 5561: 0.9963733900737468
Position 4943: 0.9851205541734929
Position 4530: 0.8889255787868529
Position 3855: 0.5054525379604736
Position 4036: 0.06892439623913604
Position 3821: 0.04358263689060191
Position 3208: 0.03649555828673588
Position 4033: 0.03241579171441505
Position 4094: 0.0190539795853619
Position 4373: 0.018414377268870796
Position 3802: 0.015392515973074802
Position 4453: 0.015214753004322127
Position 1510: 0.007868194952247757
Position 4956: 0.007057865810932831
Position 3182: 0.006027139064247561
Position 6341: 0.0019604613521069527
Position 6333: 0.001879063575117808
Position 5869: 0.0015256164638835679
Position 1492: 0.0013177792534467085
Position 5872: 0.001173334119326836
Position 1023: 0.001159770195980205
Position 4977: 0.0010534216703306175
Position 967: 0.0009264157713479691
Position 1339: 0.0008645375453524504
Position 6310: 0.0006523941967213705
Position 5839: 0.0005068143020027524
Position 3089: 0.0005065665984605715
Position 6533: 0.00048073810296725205
Position 1554: 0.00036810300949240783
Position 5590: 0.00031384151802295307
Position 6170: 0.00026144585692088095
Position 6317: 0.00026108879571388094
Position 5681: 0.00010465930830691131
Position 5642: 9.084214975747383e-05
Position 1296: 9.047060126513565e-05
Position 6513: 6.672116801270389e-05
