Gene = chb
index = 1645
Annotated 5SS: [193]
Annotated 3SS: [5243]
SMsplice 5SS: [  193  5352 10157]
SMsplice 3SS: [ 5243  9953 10217]
top_k =  100
Partition function (log Z): -11.696038505872615

Sorted 5' Splice Sites (High to Low Probability):
Position 193: 0.9769568205175048
Position 5352: 0.6942778582103544
Position 10107: 0.07654912059472954
Position 4593: 0.038838440274634
Position 4588: 0.015752862384973445
Position 933: 0.01242218848684457
Position 71: 0.0076845089017572995
Position 585: 0.005591251456066029
Position 3676: 0.004748911482967604
Position 197: 0.0011226136299781148
Position 938: 0.0010044378474550514
Position 149: 0.0008591249013745758
Position 4950: 0.0008138237252597909
Position 4931: 0.000557694436549069
Position 3684: 0.0004822714920707215
Position 4874: 0.0003912682490702887
Position 689: 1.5179912145596066e-05
Position 703: 9.894756495809852e-06
Position 19: 7.579471699800075e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5243: 0.7297235205141447
Position 10217: 0.6496010568545018
Position 9953: 0.3233507991475737
Position 4426: 0.026638025377878516
Position 4296: 0.025177099781229763
Position 7087: 0.011767192492962705
Position 8594: 0.011111620398806168
Position 10410: 0.009348043098240952
Position 7124: 0.005868334189966524
Position 4667: 0.0055589036112996615
Position 4482: 0.00551530948090038
Position 5252: 0.005411647338906403
Position 7744: 0.005008930553522464
Position 8144: 0.004801414874255042
Position 3014: 0.004597222918682762
Position 270: 0.002555170786881796
Position 133: 0.002026984644646957
Position 6181: 0.0011943118740676065
Position 6644: 0.001028886168465879
Position 4238: 0.0009497858633664213
Position 6861: 0.000931846980349546
Position 6385: 0.000822660522268067
Position 6567: 0.0008047698740117275
Position 6530: 0.000696374660987014
Position 771: 0.0006796515016931831
Position 6331: 0.0006297801133645179
Position 6221: 0.0004869955455235749
Position 2850: 0.00043378250679157134
Position 5823: 0.00033693129136654136
Position 3247: 0.00029355974956773306
Position 4647: 0.00018134826975795348
Position 448: 0.00017951640421098102
Position 581: 0.000147147899135951
Position 318: 0.0001103525947495925
Position 3792: 6.328841799293155e-05
Position 4039: 2.7062465746035854e-05
Position 2584: 6.712396416154691e-06
Position 5094: 5.378511474844094e-06
Position 2330: 3.2077537834578854e-06
Position 1331: 1.6182381581738863e-06
Position 1188: 9.317857461404139e-07
Position 260: 4.455669232426352e-07
Position 375: 3.580286229890089e-07
Position 288: 2.9779076270525507e-07
