Gene = atk
index = 1615
Annotated 5SS: [ 117 5434 7993 8179]
Annotated 3SS: [5240 5492 8054 8233]
SMsplice 5SS: [ 117 5434 7993 8179]
SMsplice 3SS: [5240 5492 8054 8233]
top_k =  100
Partition function (log Z): -1.0525001353768686

Sorted 5' Splice Sites (High to Low Probability):
Position 5434: 0.9999999999999983
Position 8179: 0.9993281469888186
Position 7993: 0.9638628089312351
Position 117: 0.40584119233622556
Position 6112: 0.3491128742862227
Position 829: 0.3390029307241497
Position 467: 0.11472505561112233
Position 991: 0.08915021626251068
Position 718: 0.06285421113904864
Position 1415: 0.051612054229167474
Position 6067: 0.048063462057243836
Position 9212: 0.03569394219725558
Position 7947: 0.03200207606696029
Position 9034: 0.02936148523248091
Position 147: 0.01309885570174148
Position 609: 0.011483219989444191
Position 6178: 0.009674311688935122
Position 5843: 0.008974930637772565
Position 8368: 0.008491202114543482
Position 8676: 0.005252865159686815
Position 8746: 0.0034351769374709523
Position 6103: 0.0030185229416289064
Position 5759: 0.0022096940022564037
Position 5635: 0.0013908496498458668
Position 8553: 0.001205703097439375
Position 38: 0.0011859410634316363
Position 36: 0.000847403054122429
Position 15: 0.0005870146402912921
Position 8524: 0.00045337737687577335
Position 953: 0.00032493635830582333
Position 30: 0.00027448026637915725
Position 41: 0.00020029686859186828
Position 57: 0.00018168210787835435
Position 606: 0.0001361491681676669
Position 645: 0.00011527417383166131
Position 8372: 6.565125750734581e-05
Position 9059: 4.288306031698473e-05
Position 161: 2.76417084488078e-05
Position 47: 2.0244150518180634e-05
Position 209: 8.302686849700567e-06
Position 156: 3.211389234545399e-06
Position 8183: 7.802455212564437e-07
Position 8172: 6.597116195397587e-07
Position 8480: 1.0937733666301414e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8233: 0.993540253872755
Position 8054: 0.9911677829688549
Position 5240: 0.9620510457275188
Position 5492: 0.9103724173221655
Position 6306: 0.39942205569229616
Position 209: 0.06098957598970093
Position 6922: 0.05925811175489554
Position 9106: 0.03508355376789657
Position 6220: 0.030394451507625094
Position 9269: 0.026557832271067217
Position 4836: 0.02297311479950913
Position 4873: 0.014975839472970374
Position 187: 0.012606295572334931
Position 8744: 0.011756346622102861
Position 5903: 0.010800021587681194
Position 8021: 0.007225021329625015
Position 1150: 0.005665214953728991
Position 5922: 0.0040282414550126796
Position 1052: 0.00395482147196225
Position 9515: 0.0038232215789179573
Position 9266: 0.0034453386296657753
Position 5504: 0.0033179783378496207
Position 8286: 0.002975856631236541
Position 340: 0.0022472178588749956
Position 701: 0.002017901287838112
Position 9420: 0.001997369808523021
Position 9452: 0.0017570911265562157
Position 93: 0.001730142098475092
Position 5517: 0.0016987900369011507
Position 515: 0.001487044819741138
Position 1014: 0.0009820995768061779
Position 8804: 0.000810969988683356
Position 8289: 0.0007451865058825904
Position 8111: 0.000614043993189532
Position 8448: 0.0005136192471804213
Position 8697: 0.00032527225468089523
Position 6242: 1.0586288124688259e-05
