Gene = NTPase
index = 1306
Annotated 5SS: [ 858 4469]
Annotated 3SS: [3016 4529]
SMsplice 5SS: [1494 4469]
SMsplice 3SS: [3016 4529]
top_k =  100
Partition function (log Z): -9.116767699599253

Sorted 5' Splice Sites (High to Low Probability):
Position 4469: 0.9557912454400127
Position 1494: 0.7693047613947296
Position 1054: 0.05451147685568622
Position 78: 0.04901127713783505
Position 626: 0.04893527765088295
Position 3159: 0.041049334814226415
Position 4612: 0.04031587474587293
Position 222: 0.03780595542213543
Position 17: 0.03756899020602506
Position 858: 0.03595601072228287
Position 465: 0.025502525740984255
Position 623: 0.018058537899494374
Position 313: 0.011185739277613635
Position 1385: 0.008263490547737477
Position 13: 0.007945724546199172
Position 2005: 0.0070960474679269405
Position 1156: 0.006633965030029439
Position 977: 0.006562262439466081
Position 1557: 0.006316953120733143
Position 1451: 0.005569056686225099
Position 1988: 0.004392638870269243
Position 4876: 0.001977657634561137
Position 155: 0.0016479584341665197
Position 736: 0.0010918232590130643
Position 1696: 0.001069357044975782
Position 417: 0.000472368486318126
Position 172: 2.1224661363259055e-05
Position 187: 1.7778551741168325e-05
Position 309: 1.5809193904177722e-05
Position 457: 2.844002328035534e-06
Position 111: 7.622754618930818e-07
Position 159: 4.801160753222494e-07
Position 82: 3.7542547062915744e-07
Position 153: 1.3096083503401336e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3016: 0.979917542816108
Position 4529: 0.9277001105308478
Position 4674: 0.045655968756185016
Position 3338: 0.041049334814226415
Position 1137: 0.031179848569059927
Position 552: 0.03088631927326576
Position 1768: 0.021710385775061347
Position 271: 0.02095796171591588
Position 4690: 0.020375358597147748
Position 374: 0.013943058119304635
Position 1221: 0.012831261956671764
Position 417: 0.012787384237398445
Position 687: 0.005585603288246197
Position 2796: 0.005448286612299019
Position 2832: 0.0031332216201001104
Position 143: 0.0026871028386527894
Position 5046: 0.002375682301704445
Position 4940: 0.001977657634561137
Position 807: 0.001721179685244714
Position 146: 0.001341620152149302
Position 2212: 0.00024147993902599613
Position 1815: 0.00020399570351496062
Position 1737: 0.0001833955224196466
Position 1720: 0.00011810992706796641
Position 1636: 5.1266326249844455e-05
Position 197: 2.4299710708815566e-05
Position 106: 8.279639443474812e-06
