Gene = scaf6
index = 1866
Annotated 5SS: [ 137  472  881 2136 2437 3019 3318 3580 4644 4869 5255 5491]
Annotated 3SS: [ 300  533 1972 2363 2943 3240 3380 3641 4700 4939 5318 5543]
SMsplice 5SS: [ 137  472  881 2136 3019 3318 3580 4644 4869 5255 5491]
SMsplice 3SS: [ 300  533 1972 2363 3095 3380 3641 4700 4939 5318 5543]
top_k =  100
Partition function (log Z): 21.438591984939908

Sorted 5' Splice Sites (High to Low Probability):
Position 4644: 0.9970101548797816
Position 4869: 0.996389282204607
Position 137: 0.9960161871297036
Position 3580: 0.9933834445755776
Position 2136: 0.9925083649586232
Position 3318: 0.9427247403197749
Position 472: 0.9363542702046121
Position 881: 0.9321705891596915
Position 5491: 0.7284240025904897
Position 5255: 0.6767826812771689
Position 3019: 0.5922535757651022
Position 5464: 0.06348542155681276
Position 476: 0.06186858073724391
Position 5484: 0.05814405419271909
Position 2437: 0.041175671368854236
Position 738: 0.038859327093267226
Position 3899: 0.036034975030639405
Position 3896: 0.01584812067607692
Position 5066: 0.014895154690519817
Position 5474: 0.009954444517669296
Position 2560: 0.008808047998739639
Position 5077: 0.005824606574961069
Position 5271: 0.004883726810346572
Position 4085: 0.004565742917700953
Position 3584: 0.004415594752542398
Position 1593: 0.0030607822545213837
Position 4276: 0.0030359577868800955
Position 1460: 0.0023688479619987162
Position 1617: 0.002132840058840433
Position 1609: 0.0018871848552332688
Position 4875: 0.0018493011742921513
Position 5638: 0.0013317485504528567
Position 4648: 0.001046703590299301
Position 2473: 0.0010376181200222514
Position 1152: 0.0010321760029388908
Position 965: 0.0008362867643972912
Position 1469: 0.0006485474644209931
Position 63: 0.0006215907827732759
Position 5074: 0.0005204257140936659
Position 3821: 0.0004088967911238514
Position 5161: 0.00034309830777698734
Position 1615: 0.00034249804795771587
Position 218: 0.00030796384189854114
Position 54: 0.0002080581112332069
Position 1712: 0.0001626509346898971
Position 141: 0.00013453046629792386
Position 453: 0.00011407822417016691
Position 40: 0.00010310240096684504
Position 157: 9.709982625706381e-05
Position 404: 9.628066472209363e-05
Position 480: 8.334454162014556e-05
Position 198: 7.760052335269259e-05
Position 491: 7.279394848083077e-05
Position 1340: 6.600676080164894e-05
Position 75: 6.555164548096655e-05
Position 33: 2.5078609701414267e-05
Position 4814: 2.3080914196454394e-05
Position 4879: 2.290539339871217e-05
Position 4861: 2.2078322801439734e-05
Position 428: 1.3541667522758851e-05
Position 2146: 1.2555865749794941e-05
Position 216: 1.1577805870099438e-05
Position 10: 6.685624278735869e-06
Position 190: 4.857903454312542e-06
Position 4873: 4.779114262483085e-06
Position 5158: 4.1874301312337295e-06
Position 121: 3.4445116952658713e-06
Position 3592: 2.9561322366614946e-06
Position 1392: 2.731256603144299e-06
Position 2179: 2.6420864679586518e-06
Position 95: 2.592037116258164e-06
Position 826: 7.870096733535899e-07
Position 5496: 1.4574968365018673e-07
Position 573: 9.55233335943223e-08
Position 107: 9.347997626468752e-08
Position 410: 8.317277958544669e-08
Position 4800: 7.935774123901882e-08
Position 4822: 4.7818189434418604e-08
Position 4741: 2.1711143205344488e-08
Position 3502: 1.6301287909635442e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4700: 0.9991779813695018
Position 300: 0.9962695833006293
Position 4939: 0.9839717341070363
Position 3380: 0.968668613606576
Position 3641: 0.9544960480999519
Position 533: 0.9243780417029102
Position 1972: 0.8821407343353862
Position 5543: 0.8642758031474044
Position 5318: 0.7114529370819659
Position 2363: 0.6754259186784856
Position 3095: 0.39579351545359553
Position 2943: 0.15847380650233758
Position 3116: 0.1052378197332985
Position 3240: 0.09733104314514343
Position 1521: 0.0781670021539778
Position 572: 0.06160339223696161
Position 3069: 0.05156658647765758
Position 2186: 0.04953645954913288
Position 3680: 0.03180585512911446
Position 3197: 0.031660964702485465
Position 4149: 0.027823137486578775
Position 3994: 0.01864064330301173
Position 2240: 0.011927853936480564
Position 2528: 0.011591613932032589
Position 2026: 0.010626055853332194
Position 4023: 0.009056166953727934
Position 2605: 0.00855920288921072
Position 4182: 0.006837463114200103
Position 2900: 0.005321167947691976
Position 3362: 0.0033856880924731238
Position 2198: 0.0031653137754375283
Position 3648: 0.003125253358117791
Position 4336: 0.002875222526976991
Position 2772: 0.002752088997958037
Position 947: 0.0024757478031876825
Position 1085: 0.0023413113033240434
Position 1257: 0.002225441718653597
Position 2383: 0.0020774679828189442
Position 1578: 0.0019943887691496616
Position 952: 0.0016010051660172299
Position 547: 0.0013581080264260604
Position 616: 0.0012575489734961615
Position 1299: 0.001241064816085914
Position 2507: 0.0012110776063929238
Position 198: 0.0010999955338050356
Position 5686: 0.0010862607967102457
Position 933: 0.0009610027055119174
Position 4077: 0.000918043622489304
Position 541: 0.0008496296327589541
Position 5131: 0.000794522849379016
Position 3654: 0.0007664113885323268
Position 1269: 0.000688110781699317
Position 5287: 0.0006856700314378254
Position 658: 0.0005482306856698221
Position 655: 0.00047686108843476567
Position 1990: 0.00045738602158513326
Position 5547: 0.0003921808845735769
Position 1201: 0.00028068466684042886
Position 1073: 0.0002536289059308467
Position 5691: 0.0002454877537426107
Position 4740: 0.00023488103081684174
Position 700: 0.00019748018648296163
Position 806: 0.00018026998843319303
Position 1423: 0.00014880469950107506
Position 874: 0.00012575927636373008
Position 1626: 0.0001222212879279845
Position 1277: 0.00010822170009673942
Position 181: 0.00010149311610846587
Position 1420: 0.00010072088821742642
Position 1173: 9.882137744552172e-05
Position 709: 8.159005892252334e-05
Position 349: 6.307098861254968e-05
Position 307: 1.7297216522204236e-05
Position 238: 1.1997361685418486e-05
Position 383: 9.085026352273527e-06
Position 380: 8.76537461842652e-06
Position 451: 8.402621823493269e-06
Position 389: 5.018152858080936e-06
Position 1097: 2.441113461540162e-06
Position 957: 2.2393741648166537e-06
Position 1177: 1.4475868819709897e-06
Position 368: 5.014440822749472e-07
Position 4946: 4.7168999069736125e-07
Position 107: 4.4524046303172866e-07
Position 686: 4.329369385769349e-07
Position 404: 3.601228278751699e-07
Position 4911: 3.388897869156777e-07
Position 87: 2.6568221840403904e-07
Position 392: 1.8729655497081772e-07
Position 760: 1.255529784684698e-07
Position 386: 1.0810726266739945e-07
Position 338: 7.10507881951195e-08
Position 4990: 5.1580604810325805e-08
Position 95: 1.1403296115927731e-08
Position 459: 7.946349048732655e-09
Position 75: 3.303845678928548e-09
Position 54: 1.8489974594027272e-11
Position 63: 1.1295604859927408e-11
