Gene = Dscam4
index = 1141
Annotated 5SS: [  174 10305 16355 16828 16972 21752 22144 24473 27338 27788 28060 28427
 30477 31199 31952 32965 33751 34288 34683 36023 37021 37856 38327 38937
 39303 40563 40776 41175 41320 41763 42042]
Annotated 3SS: [ 9910 16217 16705 16912 21674 21953 24306 27246 27699 27910 28302 30348
 31061 31808 32802 33605 33850 34528 35904 36857 37357 38179 38783 39207
 39511 40628 40839 41246 41612 41872 42112]
SMsplice 5SS: [  787 16355 16828 16972 21752 24473 27338 27788 28060 28427 30477 31199
 31564 31952 32965 33751 34288 34683 37021 37856 38327 38937 39303 40563
 40776 41175 41407 41628 41763 42042]
SMsplice 3SS: [16217 16705 16912 21674 24306 27246 27699 27910 28302 30348 31061 31259
 31808 32830 33605 33850 34528 36857 37357 38179 38484 38997 39511 40628
 40839 41246 41462 41681 41872 42140]
top_k =  100
Partition function (log Z): 83.77856045594854

Sorted 5' Splice Sites (High to Low Probability):
Position 33751: 0.9999834567332759
Position 28427: 0.9999169490213023
Position 16355: 0.9988282302160887
Position 41763: 0.998661659053572
Position 37021: 0.9984910968931316
Position 40563: 0.998424269452209
Position 40776: 0.9977795657858985
Position 38327: 0.9936366823968542
Position 41175: 0.9924608228477331
Position 28060: 0.9896203750738856
Position 21752: 0.9868402514243686
Position 42042: 0.9826710977940784
Position 38937: 0.9803657495174738
Position 34288: 0.9754168572705209
Position 34683: 0.9722200500538107
Position 27788: 0.9716768221434992
Position 31199: 0.9554900014886923
Position 787: 0.9468524395223752
Position 27338: 0.9463135972378733
Position 16828: 0.9361396175833262
Position 37856: 0.9198106235359703
Position 39303: 0.885451445425226
Position 31952: 0.8401516663917249
Position 16972: 0.8166371409161951
Position 41407: 0.7955520281165391
Position 31564: 0.792958135163361
Position 24473: 0.7780997554317014
Position 30477: 0.7506303920734254
Position 32965: 0.7083590100882938
Position 1607: 0.5359855963860485
Position 41628: 0.4307341807444877
Position 36023: 0.3536897320908868
Position 22144: 0.32511233527528344
Position 24642: 0.3022510228329908
Position 10305: 0.25711774116485486
Position 41320: 0.1640711756844406
Position 33958: 0.15296685570549945
Position 35406: 0.13247336643242374
Position 30725: 0.12975710065427343
Position 31315: 0.10173828110188585
Position 1737: 0.08964196913358137
Position 22704: 0.08683831518720311
Position 42690: 0.08163999412478584
Position 29581: 0.07607687532329671
Position 37717: 0.053411343590830086
Position 24656: 0.05094746102920239
Position 27342: 0.047850936547399234
Position 39407: 0.040633049107624074
Position 174: 0.03897832510488305
Position 17100: 0.03837398363676838
Position 37869: 0.03824640847256047
Position 39377: 0.03813404711074597
Position 352: 0.03122246216442969
Position 37678: 0.02887492113018314
Position 23490: 0.023767769033634076
Position 29546: 0.023378347239756785
Position 793: 0.023289559906421797
Position 22253: 0.022462809132678827
Position 25876: 0.022303978295234124
Position 22128: 0.021402249490896162
Position 27816: 0.01976482224366951
Position 424: 0.019739094887014166
Position 39416: 0.01863653450276704
Position 37522: 0.017419677279167847
Position 22046: 0.01561011909512467
Position 38133: 0.013741129667312429
Position 560: 0.013504988893261334
Position 1408: 0.012090373071563786
Position 1330: 0.011667123550560602
Position 22073: 0.011308378258843232
Position 20863: 0.010833562392314562
Position 1156: 0.00787707488558237
Position 29567: 0.007336946835975375
Position 397: 0.007050603843638486
Position 186: 0.00630447603883353
Position 1307: 0.006193854382822688
Position 39295: 0.005960551682611769
Position 39689: 0.005651452904010873
Position 61: 0.005560272632067954
Position 184: 0.005459459043771049
Position 22662: 0.005403099895202352
Position 41184: 0.00534372595171263
Position 188: 0.0051179962745744965
Position 182: 0.005105533678271795
Position 39686: 0.004757697863635601
Position 178: 0.004670154957915854
Position 41024: 0.004112887863770519
Position 27820: 0.0040823652276431085
Position 22548: 0.00400398542513718
Position 34281: 0.0038272374288663897
Position 1141: 0.0034484169723139157
Position 34004: 0.0034236562507526493
Position 1021: 0.0034156927751788756
Position 27361: 0.0033003718937115478
Position 41546: 0.0029227138541794923
Position 769: 0.00277480041064922
Position 180: 0.0022997933922608224
Position 203: 0.0021673346341686537
Position 775: 0.0020413481345201165
Position 28121: 0.001913214356116238
Position 41045: 0.001906724925743854
Position 30567: 0.0017552125909703281
Position 28054: 0.0014209826730045435
Position 27346: 0.0014133894810480006
Position 16808: 0.001344883200605162
Position 41179: 0.0012651806489602526
Position 35067: 0.0006042529599568811
Position 34130: 0.0005893150968055178
Position 27408: 0.0005351014992625283
Position 41760: 0.0004629786750757556
Position 39791: 0.000452965027378791
Position 319: 0.00043598880906630505
Position 38885: 0.00043320786874078825
Position 40941: 0.00042763452766450376
Position 27781: 0.000382001363596844
Position 197: 0.0003809660765068457
Position 41779: 0.00037593841520574503
Position 40454: 0.0003736611813882205
Position 399: 0.00036064989154900687
Position 129: 0.00030000554572078784
Position 93: 0.0002611897541669291
Position 457: 0.00022190615108664362
Position 29028: 3.696278144937494e-05
Position 41334: 2.7180730890720546e-05
Position 39353: 2.664337230986723e-05
Position 33704: 5.798690016580763e-06
Position 33993: 2.109373352563395e-06
Position 744: 1.8757098959118747e-06
Position 738: 1.7632181388401672e-06
Position 759: 1.73015497479591e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 16217: 0.9999999999999892
Position 27246: 0.9998302080001837
Position 40628: 0.9996978789082377
Position 38179: 0.9990763653537994
Position 39511: 0.9980632381573448
Position 33850: 0.993973580301027
Position 36857: 0.9939330948135648
Position 33605: 0.9919597146280388
Position 27910: 0.9845219975773406
Position 40839: 0.9827384377253267
Position 27699: 0.9799399234876723
Position 28302: 0.9775295503871746
Position 41246: 0.974385279313606
Position 38997: 0.9724948762847985
Position 41872: 0.9659210822097265
Position 21674: 0.9640274052202769
Position 16705: 0.9611544700099848
Position 37357: 0.9531100586908788
Position 34528: 0.9413687071015744
Position 24306: 0.936037273050554
Position 30348: 0.8738733524023024
Position 38484: 0.7233792355480752
Position 31259: 0.7176436505744774
Position 41681: 0.7116612338004541
Position 41462: 0.6533522641587229
Position 31808: 0.6189242905588698
Position 16912: 0.5657210058258376
Position 32830: 0.5323451035987938
Position 31061: 0.520563496118158
Position 21953: 0.4803888474862062
Position 869: 0.4680309240080082
Position 42140: 0.41051587981760074
Position 42112: 0.3034353311033195
Position 31686: 0.2994258551182613
Position 9910: 0.25711774116485486
Position 30686: 0.2506665775532587
Position 16877: 0.22356618180806617
Position 34798: 0.20505374211186145
Position 38676: 0.18302125276400938
Position 1501: 0.18034709853433076
