Gene = RpS9
index = 1454
Annotated 5SS: [  32  476 1067]
Annotated 3SS: [ 229  879 1372]
SMsplice 5SS: [  32  476 1250]
SMsplice 3SS: [ 229  879 1372]
top_k =  100
Partition function (log Z): 7.034814325411519

Sorted 5' Splice Sites (High to Low Probability):
Position 476: 0.9950940837839437
Position 1250: 0.803666718370788
Position 32: 0.7562277746341667
Position 1067: 0.5007844606453139
Position 132: 0.12193367614874233
Position 1136: 0.03004130217930304
Position 176: 0.026109515344267302
Position 115: 0.0184342501366433
Position 128: 0.014481679613023218
Position 71: 0.014075010782303936
Position 20: 0.01186604608052915
Position 1557: 0.00977858362348071
Position 678: 0.00391524988225272
Position 1629: 0.0035130376319561837
Position 416: 0.003093813482574483
Position 151: 0.003034889840271599
Position 740: 0.0016756085304402725
Position 1608: 0.0015414857767827705
Position 999: 0.0014103994592798818
Position 1554: 0.0008337360030322279
Position 396: 0.0008005058876769413
Position 36: 0.000631091545921841
Position 585: 0.0004485320943899706
Position 428: 0.0004440279903486116
Position 955: 0.00024287598705078684
Position 1051: 0.0002422872514728473
Position 1205: 0.00019576699354695445
Position 697: 0.00015033599381825453
Position 480: 0.00012109000325832687
Position 236: 0.00011788162439985205
Position 1173: 0.0001074003938850426
Position 1057: 0.00010221171993762369
Position 1522: 9.411095294305589e-05
Position 83: 9.305262108543908e-05
Position 464: 9.031942031589129e-05
Position 357: 8.339999787595632e-05
Position 613: 8.27440831570181e-05
Position 1266: 7.295769315291373e-05
Position 682: 5.725799290047638e-05
Position 362: 2.140076730164686e-05
Position 599: 1.2400493150897912e-05
Position 382: 6.534284961677238e-06
Position 1192: 7.541955111542115e-07
Position 189: 2.435169075054141e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 879: 0.9984790342298729
Position 1372: 0.9889955285468709
Position 229: 0.9471597969122532
Position 1136: 0.2658802253530045
Position 1195: 0.043384932341693126
Position 1160: 0.017654531064292548
Position 1678: 0.015977869765245144
Position 1140: 0.010493062677282566
Position 288: 0.008539237370888015
Position 114: 0.006630552878099373
Position 547: 0.00576209338525307
Position 1385: 0.0036849603371718774
Position 1114: 0.0020665925444998475
Position 89: 0.0019002764592504805
Position 1321: 0.0016537606370126295
Position 151: 0.0007508549454715519
Position 1382: 0.0007487355092310629
Position 1248: 0.0007168298718729768
Position 95: 0.0006768552167341104
Position 474: 0.000582411125166876
Position 674: 0.0005721504370080129
Position 1324: 0.0005348676205950662
Position 1451: 0.00046463201450184057
Position 181: 0.0004449511112269833
Position 1055: 0.00038991391950649236
Position 1085: 0.00036989230324789904
Position 165: 0.000306284864747613
Position 824: 0.00021403523201726785
Position 618: 0.00019986399181363404
Position 596: 0.0001841567604828562
Position 719: 8.636398404731812e-05
Position 525: 7.740478650231406e-05
Position 321: 6.695177355510669e-05
Position 830: 2.3259372669584976e-05
Position 453: 1.754834557941461e-05
Position 1721: 1.330617335019015e-05
Position 71: 1.213303690621557e-05
Position 678: 6.396700229347683e-06
Position 992: 4.8770195087691086e-06
Position 809: 3.1556701850081593e-06
