Gene = Vps52
index = 1597
Annotated 5SS: [ 227  886 1164 1375 1550 1737]
Annotated 3SS: [ 283  947 1218 1430 1615 1890]
SMsplice 5SS: [ 227  886 1164 1375 1550 1737]
SMsplice 3SS: [ 283  947 1218 1430 1615 1890]
top_k =  100
Partition function (log Z): 17.058165779450047

Sorted 5' Splice Sites (High to Low Probability):
Position 886: 0.9986873291142628
Position 1550: 0.9974770135271547
Position 227: 0.9898899267541463
Position 1375: 0.9890757363170629
Position 1164: 0.9066073105173142
Position 1737: 0.7875259821310747
Position 1755: 0.191929174052386
Position 1638: 0.007734411883237536
Position 1036: 0.006737221669185724
Position 205: 0.0025501419364163495
Position 649: 0.002548426401639572
Position 1759: 0.00226776411028275
Position 1765: 0.0022512649086904434
Position 1806: 0.00209800482085294
Position 1741: 0.0012777132019079966
Position 2541: 0.000997351080472535
Position 1173: 0.0006273749635455576
Position 2543: 0.0005149166506410831
Position 2344: 0.0005110959584580828
Position 2545: 0.0004023845012798958
Position 1309: 0.00039366697248039047
Position 583: 0.000329347049037732
Position 464: 0.00030911547689350705
Position 1960: 0.0002815185256081083
Position 890: 0.0002583148207447232
Position 839: 0.00019839025509653448
Position 550: 0.0001549970631913722
Position 1057: 0.0001277020542031716
Position 1709: 0.00010735458787032978
Position 468: 0.00010507763174822379
Position 133: 0.00010019874832767762
Position 1379: 8.43144578405707e-05
Position 436: 8.427058173028588e-05
Position 1696: 8.240548722460255e-05
Position 1554: 6.985961330751287e-05
Position 195: 6.755163314685065e-05
Position 1386: 6.251837015172089e-05
Position 2502: 4.5462486682122004e-05
Position 1137: 3.5569316630411686e-05
Position 1335: 3.1786222096432835e-05
Position 1459: 2.2008629790132307e-05
Position 904: 1.8204242702862982e-05
Position 216: 1.4118398865928477e-05
Position 726: 1.1203565712364805e-05
Position 1581: 8.071990914193369e-06
Position 1568: 5.3260410425327955e-06
Position 513: 4.54939853034878e-06
Position 1517: 2.872203456633388e-06
Position 32: 2.147738815335037e-06
Position 795: 1.4036095295179136e-06
Position 820: 1.2766145000162434e-06
Position 630: 5.795299270112456e-07
Position 472: 4.4652787837250004e-07
Position 576: 3.831524918660613e-07
Position 492: 3.189611454716904e-07
Position 511: 2.68934332125869e-07
Position 636: 2.2498704852800213e-07
Position 28: 2.1960956213106164e-07
Position 35: 8.482183948384436e-08
Position 1788: 2.1282540545812998e-08
Position 91: 2.019656241241352e-08
Position 1531: 5.437155649360027e-09
Position 4: 1.0909756957207198e-09
Position 96: 8.665898109768525e-10
Position 238: 5.962832615302227e-10
Position 1242: 8.96356304681532e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 947: 0.9999116686602649
Position 1615: 0.9931578718265794
Position 1890: 0.9830448997048299
Position 1430: 0.976915581108836
Position 283: 0.9588738724876765
Position 1218: 0.9056694284824147
Position 292: 0.016585087041715716
Position 1511: 0.01281111272708584
Position 327: 0.006888512887319942
Position 1682: 0.006680841437557716
Position 1795: 0.003886372812508869
Position 303: 0.003642649246545309
Position 1089: 0.003548098443538202
Position 762: 0.0031777095725694262
Position 1909: 0.0029463865250878942
Position 1225: 0.0028556749824042178
Position 1634: 0.002089993034375921
Position 2599: 0.0019601147190756356
Position 717: 0.0015575548781666722
Position 468: 0.001067762327244608
Position 753: 0.0008559474690890925
Position 1964: 0.0008065241681052518
Position 666: 0.0006648363501878785
Position 2436: 0.0006502839922588266
Position 2040: 0.0005101409690262922
Position 492: 0.00047602108131293574
Position 1231: 0.0004620074737842145
Position 256: 0.0003879918274875208
Position 1118: 0.00035800664992171645
Position 1709: 0.0002662617035461135
Position 420: 0.00026587758298842384
Position 612: 0.0002514038911941555
Position 1261: 0.0002241541786853251
Position 714: 0.00020386581196517794
Position 1442: 0.0001715380373408026
Position 1806: 0.00011843835840317187
Position 384: 0.00011308852334425896
Position 644: 0.0001063169399461083
Position 1248: 0.00010024211270887153
Position 669: 9.168555951267163e-05
Position 404: 9.126396333500128e-05
Position 1662: 5.652544164634644e-05
Position 1094: 4.228589332862683e-05
Position 1193: 3.7570399342496626e-05
Position 183: 3.524572571364697e-05
Position 615: 3.045605846529612e-05
Position 569: 2.8956872118008526e-05
Position 1115: 2.5112861353498993e-05
Position 1151: 1.1769056055152042e-05
Position 1379: 1.0537414692354677e-05
Position 1299: 3.0231089851543783e-06
Position 90: 1.9746100052573425e-06
Position 1035: 1.571403790290834e-06
Position 201: 8.979183734886988e-07
Position 192: 5.232285669280299e-07
Position 195: 7.445274827325025e-08
Position 132: 3.709960716587908e-08
Position 216: 2.198899646559875e-08
Position 204: 1.8831304388863753e-08
Position 129: 1.755632383261803e-08
Position 223: 9.680551931777424e-09
Position 150: 4.128896121582249e-09
Position 141: 9.310105970840724e-10
Position 210: 1.6002760415522704e-10
