Gene = Zmynd10
index = 1606
Annotated 5SS: [ 749  998 1500]
Annotated 3SS: [ 807 1059 1556]
SMsplice 5SS: [ 749  998 1500]
SMsplice 3SS: [ 807 1059 1556]
top_k =  100
Partition function (log Z): -1.7930207990729576

Sorted 5' Splice Sites (High to Low Probability):
Position 998: 0.989446269070959
Position 749: 0.9379604078462693
Position 1500: 0.7293803825315746
Position 243: 0.039851362493899284
Position 1483: 0.03607718006874938
Position 766: 0.015642827920445967
Position 448: 0.006709167354423085
Position 303: 0.005915483652131008
Position 1504: 0.005293528375056254
Position 141: 0.0038427726783104195
Position 408: 0.003829588421478421
Position 81: 0.0032656207207977382
Position 308: 0.0017058661875993483
Position 735: 0.0013626697344778945
Position 384: 0.0010297124675012245
Position 150: 0.000871531725288403
Position 920: 0.0006146170592623802
Position 464: 0.0005948471338840665
Position 510: 0.00044362926274721447
Position 522: 0.0004169626993032932
Position 702: 0.00035972382679260546
Position 1464: 0.00025970509571563333
Position 174: 0.00023685892766076128
Position 31: 0.0002328748921786229
Position 663: 0.00020386165309695993
Position 423: 0.0001414590015564058
Position 1267: 0.00010295339609143372
Position 279: 8.933000177623571e-05
Position 311: 7.225826171842189e-05
Position 988: 2.7371700963156903e-05
Position 251: 2.4690780793002524e-05
Position 65: 2.069843574682965e-05
Position 1002: 1.6620855293006785e-05
Position 1594: 9.165115240538369e-06
Position 1614: 8.398201374291514e-06
Position 4: 4.854768556171875e-08
Position 107: 3.107754434127466e-08
Position 145: 2.5425850859216627e-08
Position 33: 1.336378226966903e-08
Position 164: 9.85564269879216e-10
Position 1466: 3.5127864564951996e-10
Position 90: 1.8412478676445016e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 807: 0.9645704623894924
Position 1059: 0.9568098250708341
Position 1556: 0.774125973927602
Position 362: 0.031590532425009775
Position 817: 0.014185148712049575
Position 1111: 0.011685445420153146
Position 1046: 0.008975524928186563
Position 509: 0.005068827494425488
Position 497: 0.0038860851328290473
Position 823: 0.002162214065236959
Position 1319: 0.0016716043804712484
Position 1095: 0.001435421244339697
Position 149: 0.0013265935641602355
Position 1658: 0.0010557876987182591
Position 1277: 0.0010431773351568014
Position 1359: 0.0008458503212368125
Position 1194: 0.0006642887693973678
Position 526: 0.0005759122800888276
Position 1130: 0.0005594482161222558
Position 206: 0.0005201754422695958
Position 1446: 0.00048067817434242234
Position 1356: 0.000427150863195952
Position 1145: 0.0003934933334407741
Position 1566: 0.00036254132622258223
Position 946: 0.00033661848387632655
Position 841: 0.00027511639115966824
Position 1080: 0.00025148825512549036
Position 1245: 0.00021545775685414105
Position 1119: 0.00020200197887653505
Position 844: 0.00014138234173780996
Position 1377: 0.00011345757737410584
Position 859: 5.036245982374806e-05
Position 1622: 2.4744740960573567e-05
Position 973: 1.9340806462801952e-05
Position 682: 4.806010853714513e-06
Position 294: 2.2716715159217932e-06
Position 461: 1.306314100114452e-06
