Gene = Rrp1
index = 1458
Annotated 5SS: [1253 1392 1795]
Annotated 3SS: [1313 1453 1856]
SMsplice 5SS: [1253 1392 1795]
SMsplice 3SS: [1313 1453 1856]
top_k =  100
Partition function (log Z): 5.057687263971351

Sorted 5' Splice Sites (High to Low Probability):
Position 1795: 0.9968410794559047
Position 1253: 0.9905977864324894
Position 1392: 0.9458615487020873
Position 1523: 0.24542102899585144
Position 2627: 0.09156048570712462
Position 1383: 0.05214745477743275
Position 994: 0.030524131290683702
Position 2072: 0.02539009150901142
Position 1085: 0.018015460994313653
Position 1561: 0.005838060424782844
Position 2144: 0.005246507757459007
Position 1550: 0.004479357894083948
Position 18: 0.003562930479545113
Position 1527: 0.0031876100451382794
Position 2543: 0.0027535147189221326
Position 1642: 0.0026263207860284543
Position 158: 0.0019208206270330164
Position 973: 0.0018520655624670388
Position 2045: 0.0018049961021074856
Position 2520: 0.0017292099069007006
Position 2529: 0.0014420526618320506
Position 829: 0.0014373793120051922
Position 2442: 0.0013893334778976901
Position 928: 0.0008479058816604109
Position 1096: 0.0003539738586256045
Position 1210: 0.0002387265898837963
Position 1208: 0.00023841042282690022
Position 493: 0.00016327771652040708
Position 2598: 0.00011950861219656365
Position 337: 8.137327233702612e-05
Position 556: 6.787909932386863e-05
Position 625: 6.4603642175528e-05
Position 1511: 5.248572649959334e-05
Position 1403: 4.299642791628129e-05
Position 15: 3.402385705458885e-05
Position 168: 2.6545186989882868e-05
Position 1213: 1.921170701190979e-05
Position 786: 1.0217054754936959e-05
Position 32: 9.99371683104974e-06
Position 919: 7.897214558080406e-06
Position 198: 6.224161744558413e-06
Position 94: 5.9699547281414855e-06
Position 778: 5.023056440931929e-06
Position 13: 4.7376484846152274e-06
Position 1274: 3.429520786481043e-06
Position 112: 3.037601717245909e-06
Position 189: 2.9908046718692798e-06
Position 409: 2.7812953103886684e-06
Position 496: 2.774171003627133e-06
Position 1748: 1.4171642054556118e-06
Position 1734: 4.4003798771180696e-07
Position 1893: 2.2972727487209447e-07
Position 1721: 1.9730345723420974e-07
Position 1755: 1.8972365083272448e-07
Position 1352: 1.1953547253397474e-07
Position 1012: 1.0720055545320943e-07
Position 1024: 8.252501204408773e-08
Position 2012: 7.28322658889615e-08
Position 2022: 4.919258919379208e-08
Position 2054: 7.3931258639470245e-09
Position 385: 1.7063838763920408e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1453: 0.9973752565651716
Position 1856: 0.9967028300736349
Position 1313: 0.9960731729429564
Position 1603: 0.1827575848408324
Position 2682: 0.09891915919162217
Position 1678: 0.05955682280215369
Position 1048: 0.03209195694515241
Position 2141: 0.01644813871809774
Position 1137: 0.013515190906464625
Position 1706: 0.011969707195279245
Position 2621: 0.011337528241618685
Position 1675: 0.0051357580549035615
Position 72: 0.0032926960231559896
Position 2234: 0.0018067601763660304
Position 1149: 0.0016937142376774828
Position 2716: 0.0016679620986287482
Position 1319: 0.0010301984625742378
Position 1865: 0.0009418682074309897
Position 883: 0.0008771851782754097
Position 1615: 0.000705952253759172
Position 1657: 0.0006934073673964328
Position 225: 0.0006690720656550816
Position 2320: 0.0005354691726759771
Position 2132: 0.00042427745262302573
Position 2088: 0.0003997815086766491
Position 1459: 0.0003242544933732182
Position 1146: 0.00027720906596843877
Position 1880: 0.00024058855727573865
Position 681: 0.00018692947831503
Position 1071: 0.0001413704292901034
Position 1059: 9.08862598910664e-05
Position 1012: 8.22776327227977e-05
Position 1684: 4.773682363623771e-05
Position 1727: 3.112188022496135e-05
Position 1938: 3.990869569911506e-06
Position 1470: 3.2228587741163205e-07
