Gene = qtc
index = 1851
Annotated 5SS: [ 176 2396 6435 7413 7580 8405]
Annotated 3SS: [1925 6054 6493 7480 8311 9281]
SMsplice 5SS: [ 176 2539 6435 7413 7580 8405 8688]
SMsplice 3SS: [1925 6054 6493 7480 8311 8511 9281]
top_k =  100
Partition function (log Z): 10.53630920842884

Sorted 5' Splice Sites (High to Low Probability):
Position 7413: 0.9989379813735906
Position 6435: 0.9939805738674036
Position 7580: 0.9061624080075518
Position 8405: 0.8223599805926852
Position 8688: 0.6715149210196293
Position 2539: 0.6484819952741802
Position 176: 0.6257987169736163
Position 9485: 0.49109702177911346
Position 2396: 0.3529063605579413
Position 504: 0.27813810348243656
Position 1798: 0.21415228334709735
Position 8998: 0.12443927417062725
Position 7741: 0.06060710908551269
Position 8400: 0.056388004097570575
Position 4461: 0.05098592943025982
Position 1007: 0.04306415889630159
Position 8693: 0.03725678778883214
Position 325: 0.0229969129962048
Position 6527: 0.016538456552986074
Position 8833: 0.016278448347279328
Position 1097: 0.014453638868834256
Position 365: 0.011317955066422173
Position 403: 0.010906409620034873
Position 8780: 0.006625121491890233
Position 9496: 0.006577455560248087
Position 411: 0.006121116833237551
Position 9778: 0.0058077161940753375
Position 998: 0.005258354857807028
Position 9110: 0.004214435678894143
Position 7756: 0.0038143896279917424
Position 2354: 0.0029098394408430786
Position 8409: 0.002408624396070524
Position 1591: 0.0023701490611302387
Position 214: 0.0018733002888331512
Position 9490: 0.0018184833615311035
Position 8214: 0.0017468789928585878
Position 8096: 0.0015235385556241132
Position 1027: 0.0014789587605375737
Position 428: 0.0012663885361695177
Position 369: 0.001133110702991672
Position 444: 0.0009997366813955773
Position 585: 0.0009019065438536154
Position 193: 0.0007949472606783991
Position 723: 0.0006411136843635797
Position 48: 0.0006025417492873101
Position 311: 0.0005641752441938992
Position 57: 0.00036137094553340235
Position 6561: 0.0002493809167474914
Position 3186: 0.00019611982453433943
Position 7238: 9.950592136275786e-05
Position 162: 6.08576037938184e-05
Position 5706: 6.027675599600658e-05
Position 7118: 4.7745301532625526e-05
Position 6765: 4.598216888970452e-05
Position 7060: 4.280647117348954e-05
Position 7355: 3.650140797806456e-05
Position 8191: 2.9241197243185733e-05
Position 508: 2.8521102001681956e-05
Position 7285: 2.54533495780235e-05
Position 7367: 2.4502517687011342e-05
Position 7197: 2.012797957861935e-05
Position 8076: 1.678780422118845e-05
Position 6690: 1.545944930480182e-05
Position 2896: 1.3389196581995506e-05
Position 473: 7.682157907448724e-06
Position 7564: 3.9833843104493e-06
Position 7626: 3.932479454167169e-06
Position 7883: 1.950902880200006e-06
Position 7616: 1.5005498286159886e-06
Position 3789: 6.310862985582964e-07
Position 84: 1.6728487136227037e-07
Position 65: 1.5698552684891482e-07
Position 51: 1.4263592844616633e-07
Position 141: 7.800403246401673e-08
Position 91: 1.1484535563471956e-08
Position 7041: 2.2245639077768016e-11
Position 256: 9.279305736132697e-13
Position 317: 8.478296648118035e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1925: 0.9999970948344468
Position 6493: 0.9994170186479331
Position 7480: 0.998431557867659
Position 9281: 0.9919006370163417
Position 8311: 0.8959960114461033
Position 6054: 0.6678843725213354
Position 8511: 0.39298679648794266
Position 5479: 0.3142471883131208
Position 9537: 0.26957751491833043
Position 8488: 0.1924265039418011
Position 9604: 0.12494494355146908
Position 1391: 0.10507614676138073
Position 9671: 0.0866996927452529
Position 8953: 0.07859271532561524
Position 227: 0.06847158493394394
Position 577: 0.06612754430131586
Position 8531: 0.06290699299329867
Position 4348: 0.04610985165779219
Position 8817: 0.03286931372972727
Position 7661: 0.026656333381704544
Position 8136: 0.02145789422868293
Position 9849: 0.01841255203581128
Position 6590: 0.017040705475021057
Position 4563: 0.01190928978894332
Position 7936: 0.004849146319998114
Position 9899: 0.004309779814199595
Position 8784: 0.003955359236564754
Position 8870: 0.003931796820716494
Position 3672: 0.00339817828419469
Position 2409: 0.002867431272452289
Position 7678: 0.002242701140498065
Position 8209: 0.0021708218901220332
Position 642: 0.0019097371513864506
Position 361: 0.0016684019812296805
Position 4048: 0.0014785305745714837
Position 2499: 0.0014588963068902939
Position 9840: 0.0013561938299049895
Position 7900: 0.0011988523900911226
Position 8225: 0.0011902327739184407
Position 596: 0.0011407227696795604
Position 522: 0.0008984657287692515
Position 8178: 0.0006542521212727744
Position 8035: 0.00015199447994658917
Position 6644: 0.00015162648569173702
Position 7652: 9.388493222509998e-05
Position 2965: 8.130824330280882e-05
Position 6511: 7.304188367581084e-05
Position 7455: 6.80924372861392e-05
Position 7498: 6.69381497745387e-05
Position 2878: 4.993654693097548e-05
Position 2601: 2.698255752459193e-05
Position 2860: 1.2845872590720881e-05
Position 2885: 8.475481606434585e-06
Position 2796: 1.828012778002186e-06
Position 300: 1.7074926326799374e-06
Position 382: 6.861480536410352e-07
Position 1945: 6.179013785834212e-07
Position 206: 2.576571198076237e-07
