Gene = Claspin
index = 1079
Annotated 5SS: [1628 1938 2652 4012 4322 4715]
Annotated 3SS: [1689 1988 2709 4068 4378 4776]
SMsplice 5SS: [  83 1628 1938 2652 4012 4322 4715]
SMsplice 3SS: [ 170 1689 1988 2709 4068 4378 4776]
top_k =  100
Partition function (log Z): 17.440445579481228

Sorted 5' Splice Sites (High to Low Probability):
Position 1628: 0.9935977869055
Position 1938: 0.9928542508424718
Position 4012: 0.9926357716383173
Position 4715: 0.9720778478699393
Position 2652: 0.9458237788205056
Position 4322: 0.8604071418830594
Position 83: 0.6802428911910122
Position 2194: 0.44424086275734215
Position 75: 0.2284575746139308
Position 4940: 0.15836588259792114
Position 4311: 0.12628336410506866
Position 2938: 0.06770440652434946
Position 2972: 0.049027236609576856
Position 2750: 0.03695103969063796
Position 110: 0.02607318933270535
Position 4927: 0.024323524763085295
Position 2207: 0.015187879869368284
Position 2248: 0.013375775251882792
Position 81: 0.01312709077820059
Position 87: 0.010721752742876681
Position 103: 0.010492820645693644
Position 3123: 0.009236696110426736
Position 4428: 0.007655756666931927
Position 2234: 0.006133911622598155
Position 4016: 0.006054257437740525
Position 1897: 0.005865683471524984
Position 2230: 0.005031814560088502
Position 635: 0.004625482737600783
Position 411: 0.004602438079673366
Position 744: 0.004260610354271567
Position 4487: 0.004171156649780322
Position 1619: 0.002991625168167385
Position 4828: 0.0024752072104445577
Position 4221: 0.0024599437745964235
Position 2105: 0.0023140982106395064
Position 4550: 0.002153666274508342
Position 473: 0.0012554168770115893
Position 710: 0.0007847463891741495
Position 2579: 0.0006113392381798569
Position 1893: 0.00044371957522559304
Position 4872: 0.0004417500333831286
Position 1065: 0.0003714649653498732
Position 375: 0.0002918907409723363
Position 1478: 0.00017537107292350492
Position 73: 0.00014598832409764653
Position 1050: 7.002194341542796e-05
Position 4194: 6.446741677331739e-05
Position 4660: 4.650605263429173e-05
Position 3489: 3.263493769260504e-05
Position 3096: 2.3200178377032906e-05
Position 1942: 1.7919049905718158e-05
Position 2805: 1.278889992120665e-05
Position 2927: 2.9844068990953745e-06
Position 4178: 8.182474744145056e-07
Position 4334: 6.585147827327404e-07
Position 4264: 1.9285611723054055e-07
Position 4239: 4.6726563043291055e-08
Position 1235: 1.5436389628760288e-08
Position 1776: 4.598824429564858e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4068: 0.999999436587612
Position 1689: 0.9856185686134507
Position 4378: 0.9787017282105567
Position 4776: 0.9684650638886518
Position 1988: 0.968048225809254
Position 170: 0.9639017947886167
Position 2709: 0.8873318469895566
Position 2360: 0.313076764037878
Position 3791: 0.2130049720148159
Position 5002: 0.18653701157559896
Position 2254: 0.07010834790422762
Position 2380: 0.0638160885166029
Position 2578: 0.01805329235290222
Position 3301: 0.017330100590630115
Position 2334: 0.010779052986894688
Position 4381: 0.010372726916883667
Position 4601: 0.007236231215096549
Position 2299: 0.006438876693553913
Position 3280: 0.0045651423930835626
Position 4474: 0.004537285054588722
Position 139: 0.004463677012561584
Position 1722: 0.00427109704613244
Position 2681: 0.0032274171060640623
Position 784: 0.0032033659083542374
Position 1743: 0.0031899993797829982
Position 2475: 0.003098297337947368
Position 764: 0.0030339800477932263
Position 2821: 0.0030091767082665215
Position 1696: 0.002838695390845007
Position 2734: 0.002758313492059572
Position 5006: 0.002615826483361966
Position 935: 0.0024406396162196115
Position 811: 0.0023552417415696083
Position 2034: 0.0023294011250550623
Position 3191: 0.0016148768739342528
Position 2272: 0.0015235156515443523
Position 1701: 0.001490802000468404
Position 2518: 0.0014867612729061893
Position 488: 0.0012985161937505102
Position 2383: 0.0009663071695918832
Position 907: 0.0007705439693135923
Position 4582: 0.0007323615258853513
Position 2365: 0.0006896062169381878
Position 691: 0.0006386952009077805
Position 179: 0.0005873549664936175
Position 1785: 0.0005863161075242699
Position 4526: 0.0004018173639732223
Position 4519: 0.0003974383731176535
Position 4471: 0.00038367709216692315
Position 1138: 0.0003711413268271924
Position 4486: 0.0003237952089093127
Position 147: 0.0003083705910217256
Position 429: 0.00029196276290067633
Position 802: 0.0002530220813135098
Position 2001: 0.0002318049537538132
Position 5090: 0.00022353214666029732
Position 992: 0.00021167841635269836
Position 740: 0.0001347468952756625
Position 2143: 9.089595206262309e-05
Position 2050: 6.7434993381762725e-06
Position 2104: 6.380044377679416e-06
Position 2014: 6.008807617504952e-06
Position 2017: 5.652624290399501e-06
Position 2148: 3.6745369633436947e-06
Position 2070: 2.4596585342082774e-06
Position 185: 1.9223343274472754e-08
