Gene = mus304
index = 1807
Annotated 5SS: [ 737 2317 2570]
Annotated 3SS: [ 815 2389 2635]
SMsplice 5SS: [ 737 2317 2570]
SMsplice 3SS: [ 815 2389 2635]
top_k =  100
Partition function (log Z): -0.33810252222554493

Sorted 5' Splice Sites (High to Low Probability):
Position 737: 0.9867802467724293
Position 2317: 0.9859855938423551
Position 2570: 0.9694528618993519
Position 1308: 0.1100932070890566
Position 1718: 0.07272109296723839
Position 317: 0.04492876235932408
Position 732: 0.009535498968397284
Position 1811: 0.006474736606962537
Position 1328: 0.00560786621769626
Position 1605: 0.003508377112292462
Position 1436: 0.0021589815928850526
Position 540: 0.0019573137193429784
Position 501: 0.001673022826594479
Position 1299: 0.0015016108162063339
Position 2552: 0.0009684135463719928
Position 2559: 0.0007930337808678155
Position 1339: 0.0007725338678650827
Position 741: 0.0006528157451389313
Position 2262: 0.0006380740865272346
Position 753: 0.0006308385685744154
Position 2280: 0.0005520250959956041
Position 705: 0.0004561348817189939
Position 161: 0.0003686314844940139
Position 2526: 0.00031990674372690646
Position 70: 0.00023461542603645603
Position 2865: 0.00023221965748611818
Position 3: 0.00013736704635000166
Position 2856: 7.55767615245157e-05
Position 2883: 6.221279059774608e-05
Position 995: 3.218324297571597e-05
Position 2788: 3.1277942563836876e-05
Position 566: 2.601110504722302e-05
Position 167: 2.257043341652177e-05
Position 139: 2.2244704000570177e-05
Position 338: 2.1200460495858426e-05
Position 1150: 1.7798442071486183e-05
Position 2900: 1.6080343689821637e-05
Position 2859: 1.3599489821459173e-05
Position 727: 7.292140446981828e-06
Position 965: 6.78443259825918e-06
Position 564: 5.7710487029836615e-08
Position 637: 1.478250563668849e-10
Position 242: 4.445316892392549e-12
Position 192: 3.949358363740611e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2389: 0.9788696772072858
Position 2635: 0.9658678443669992
Position 815: 0.9053948979831931
Position 1895: 0.0811052212256184
Position 1427: 0.04640084562802691
Position 370: 0.04536628526926123
Position 1777: 0.044644738575830546
Position 2103: 0.02500480359282372
Position 2279: 0.02145937064059073
Position 1654: 0.017371193976974265
Position 2425: 0.015574105051869682
Position 1117: 0.010774159257396384
Position 857: 0.008124833236169695
Position 1949: 0.00773092680816841
Position 2662: 0.006024337203620838
Position 1102: 0.004855290800691231
Position 1250: 0.004205592716309526
Position 1822: 0.004052531090236991
Position 1392: 0.003724300764803683
Position 1930: 0.002580758971148972
Position 785: 0.0019113624894848407
Position 1786: 0.0016163942419872505
Position 1476: 0.0014938982261876168
Position 622: 0.0014904249285838849
Position 2694: 0.0009523918616183253
Position 619: 0.0007725804025531589
Position 558: 0.0006800355145534577
Position 651: 0.0004815320295513244
Position 3012: 0.00037250587445437574
Position 2942: 0.00011797741153629416
Position 128: 0.0001085360356965993
Position 555: 0.00010610511947455898
Position 574: 7.03558578987711e-05
Position 83: 3.5375674996671254e-05
Position 564: 3.081461127066171e-05
Position 2923: 3.0290526955443714e-05
Position 262: 2.0035961434968806e-05
Position 1055: 1.5966807069996045e-05
Position 501: 1.1253978425732697e-05
Position 388: 1.0046655532057187e-05
Position 381: 8.92593363113639e-06
Position 682: 7.93141303341553e-06
Position 70: 7.299336645421556e-06
Position 424: 3.992770344650964e-06
Position 165: 1.960990834251563e-06
Position 1150: 9.63856468014104e-07
