Gene = ssp6
index = 1893
Annotated 5SS: [ 624 2560]
Annotated 3SS: [2196 2619]
SMsplice 5SS: [ 624 2560]
SMsplice 3SS: [2196 2619]
top_k =  100
Partition function (log Z): -5.123761051697379

Sorted 5' Splice Sites (High to Low Probability):
Position 624: 0.985745139850605
Position 2560: 0.9638166816816465
Position 2705: 0.45405067670752475
Position 3800: 0.2572394780760626
Position 4117: 0.04137106024062971
Position 2750: 0.03353973269985859
Position 5207: 0.015956369676513413
Position 2098: 0.013746411891894817
Position 2530: 0.012074377566873495
Position 2551: 0.01027676137454222
Position 2565: 0.008935412023814279
Position 1494: 0.005331595154127443
Position 614: 0.00463892483100972
Position 2095: 0.004281684494106562
Position 2150: 0.00362467076494444
Position 195: 0.0029266087761512976
Position 232: 0.0029097343732157875
Position 2549: 0.0019444664218079889
Position 811: 0.0016503779609568752
Position 2689: 0.0015404857627030974
Position 1775: 0.001364211288497806
Position 642: 0.0009878324775331648
Position 426: 0.000984303102059873
Position 2276: 0.0009318024162002404
Position 774: 0.0008140582788493211
Position 2394: 0.0008122941941557266
Position 2402: 0.0008105335785856705
Position 1746: 0.0005041618946540671
Position 281: 0.0004856932362351975
Position 1964: 0.00044667989976054467
Position 968: 0.0003744796062597132
Position 1543: 0.0003470535343499365
Position 2012: 0.000256723036348685
Position 1221: 0.0002494454244983821
Position 2887: 0.00024858712681416034
Position 966: 0.00023443375300639832
Position 2809: 0.00019352689481730724
Position 2816: 0.00014133631632568615
Position 2724: 0.00012393101068474682
Position 238: 8.008179549880006e-05
Position 189: 7.689686386359046e-05
Position 244: 7.361922538725038e-05
Position 2426: 7.031185045460795e-05
Position 373: 4.982572357712028e-05
Position 174: 3.608418467426749e-05
Position 2437: 3.3710028434011473e-05
Position 751: 1.8259402016405817e-05
Position 2491: 9.430013240027447e-06
Position 2310: 9.414995692621814e-06
Position 788: 6.752165874729182e-06
Position 116: 5.535659348544415e-06
Position 817: 5.31947719951471e-06
Position 203: 3.7423108375973157e-06
Position 226: 3.6942944718118484e-06
Position 248: 3.0284079624165585e-06
Position 827: 2.4634326854125265e-06
Position 224: 1.8103377182664053e-06
Position 830: 1.2340728497537025e-06
Position 806: 8.490005175258313e-07
Position 791: 5.539503195488254e-07
Position 2709: 9.660795116248629e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2619: 0.9944097338949003
Position 2196: 0.9753281923496083
Position 2780: 0.2336967370169115
Position 3875: 0.13081577769841563
Position 5053: 0.12648737182088518
Position 4182: 0.05755284112175482
Position 3914: 0.04307587991075549
Position 5254: 0.03760990183413537
Position 3690: 0.03298971243034805
Position 4899: 0.025541017241591777
Position 5385: 0.023043663278884102
Position 3137: 0.02280850387869979
Position 876: 0.018844086264182283
Position 4060: 0.016781016939828412
Position 2065: 0.015723501636366786
Position 2806: 0.015232676017900881
Position 4946: 0.011139824896728167
Position 1863: 0.007302706261205055
Position 3897: 0.00697987744579946
Position 3572: 0.006682272795593652
Position 2328: 0.006478291783708654
Position 3918: 0.005521075093752519
Position 1884: 0.0036238482114556614
Position 2880: 0.0031689511303249437
Position 2652: 0.0028882315849634447
Position 3708: 0.0021913954646737305
Position 2461: 0.0015489446836138014
Position 2987: 0.0014825145582005785
Position 1670: 0.0010717877694610015
Position 300: 0.0009252612698588646
Position 3532: 0.0009191885850764308
Position 429: 0.0007495526795036822
Position 1357: 0.0007249935137863195
Position 925: 0.0005525358407971334
Position 3069: 0.00044870267055813375
Position 518: 0.0003826326271647441
Position 1483: 0.00033826198591889445
Position 3452: 0.0002856620124378678
Position 500: 0.0002632159056185644
Position 491: 0.00018150695269926364
Position 559: 0.00017807867316507598
Position 1147: 0.0001553755058276601
Position 892: 0.00011473010430534661
Position 1320: 0.0001066336432051063
Position 343: 4.25247038601059e-05
Position 2664: 1.0092210711290243e-05
Position 2670: 5.0803529005084065e-06
