Gene = Cpsf6
index = 1106
Annotated 5SS: [ 431 1546 2492 3219 3729 3856]
Annotated 3SS: [ 825 2350 2751 3428 3786 4275]
SMsplice 5SS: [ 431 1111 3219 3729 3856 4477]
SMsplice 3SS: [ 825 2751 3428 3786 4275 4767]
top_k =  100
Partition function (log Z): 18.46732070385605

Sorted 5' Splice Sites (High to Low Probability):
Position 3729: 0.9996535259335971
Position 3219: 0.9972169579690636
Position 4477: 0.9765866987337892
Position 431: 0.9657571516899578
Position 3856: 0.9419552307615391
Position 2492: 0.541052876080612
Position 1111: 0.4337424395280399
Position 1510: 0.34827123568656304
Position 1546: 0.2908364076286073
Position 4070: 0.018264534676843875
Position 3514: 0.016037057518129387
Position 568: 0.011954461425547262
Position 473: 0.011152601545225006
Position 291: 0.009487814694579617
Position 1129: 0.008679247290145938
Position 83: 0.008452753752092725
Position 1157: 0.008040853074376613
Position 3083: 0.007409363820195355
Position 4084: 0.006396945322871074
Position 3904: 0.006264314127498342
Position 1697: 0.0054113595628155
Position 2873: 0.004883232871581369
Position 1874: 0.0048603675943372955
Position 1007: 0.004628161881136928
Position 621: 0.003071142814563237
Position 1585: 0.002978796646213539
Position 254: 0.002533727331377386
Position 3231: 0.0020042632241720577
Position 484: 0.0015872529012253538
Position 563: 0.000960624661299386
Position 3104: 0.0007773136279537445
Position 1134: 0.0006705477690100795
Position 235: 0.0006578303442611971
Position 556: 0.0006505384951010592
Position 64: 0.0006300670199259709
Position 522: 0.0005326039021594176
Position 469: 0.0005206732737577977
Position 714: 0.00042939670230766083
Position 703: 0.0004057669228267498
Position 664: 0.0002600451302969731
Position 3707: 0.000256574102827991
Position 988: 0.00025574777108835914
Position 3606: 0.00016961250281822881
Position 573: 0.00016511566695675295
Position 283: 0.00011722407824396085
Position 1048: 0.00010020555783192529
Position 1115: 9.449485588140134e-05
Position 90: 6.789601435798996e-05
Position 289: 5.999199625021192e-05
Position 76: 5.79224529954708e-05
Position 489: 4.4815468577261726e-05
Position 477: 2.435613706691512e-05
Position 316: 2.2526254815466786e-05
Position 3666: 1.8971318109257586e-05
Position 327: 1.7133090855586225e-05
Position 295: 1.6030393675372914e-05
Position 388: 1.571210961885091e-05
Position 3713: 1.4518404907391086e-05
Position 281: 1.3411760677372751e-05
Position 3733: 1.0680962866993026e-05
Position 191: 8.17310756405205e-06
Position 68: 1.1797887949396716e-06
Position 248: 8.703888148953883e-07
Position 3175: 3.6471547845030284e-07
Position 2843: 2.284044167288148e-07
Position 3196: 1.3288961618479975e-07
Position 728: 2.6104744028891747e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3428: 0.9912123185322133
Position 2751: 0.9880384553071648
Position 3786: 0.9446888930208421
Position 825: 0.925118533151316
Position 4275: 0.8993691063028834
Position 4767: 0.6470090964073114
Position 2350: 0.3642794603082559
Position 4646: 0.2412251016555905
Position 1195: 0.23600140530403452
Position 2193: 0.04885269033148385
Position 3789: 0.03979814559536976
Position 4666: 0.026942563980592388
Position 2004: 0.025602859305811167
Position 3974: 0.021764566400033214
Position 4226: 0.01917129642414704
Position 4711: 0.018269840218221763
Position 4313: 0.017270036398381816
Position 4680: 0.016039957856721146
Position 3558: 0.015646847358741958
Position 2071: 0.015458501303059103
Position 4695: 0.013675075826026999
Position 786: 0.012897068177444217
Position 340: 0.009783285428535522
Position 1565: 0.00929113363750344
Position 4119: 0.009289714511601757
Position 2019: 0.007952271053807712
Position 150: 0.007570279413093536
Position 1696: 0.007414366096696894
Position 3135: 0.007409363820195348
Position 4158: 0.007078543891616752
Position 2687: 0.005285249599388907
Position 2931: 0.004883020164340649
Position 4611: 0.004862641847567867
Position 3795: 0.004217346347125159
Position 3445: 0.003925003514384546
Position 4537: 0.0036950880404091327
Position 4577: 0.0036203824324821756
Position 3925: 0.003325178950632246
Position 4571: 0.0026975751277799314
Position 4297: 0.0026250183093813493
Position 3430: 0.0014071329496324091
Position 2655: 0.0011798372341233023
Position 487: 0.001172345172035072
Position 4131: 0.0011701097344090393
Position 346: 0.0011380162492500953
Position 3369: 0.0010916259463413706
Position 3507: 0.0010414902392292336
Position 3548: 0.0008470975918103617
Position 3941: 0.0007944305286123848
Position 643: 0.000786969491445549
Position 1224: 0.0007723875519772974
Position 4069: 0.0007364313994930199
Position 3665: 0.0006188142586995719
Position 3635: 0.00023243784772536283
Position 925: 0.00017829125567079908
Position 3300: 0.00015249613597903932
Position 484: 0.00013559037848481244
Position 868: 0.00011274546691715848
Position 4998: 0.00010928398262619473
Position 180: 6.921457612734823e-05
Position 895: 4.736305498231414e-05
Position 741: 4.457554132031572e-05
Position 313: 3.3379411026509256e-05
Position 1202: 3.316650582676751e-05
Position 127: 2.530018803115832e-05
Position 183: 2.4242206174700887e-05
Position 3813: 3.997682635598567e-06
Position 3342: 1.8832644449294734e-06
Position 3312: 1.7152274118625355e-06
Position 3810: 3.7862669049133036e-07
Position 289: 2.564222563714339e-08
Position 327: 2.3968596688638082e-08
Position 229: 1.9573301607137337e-08
