Gene = Taf4
index = 1545
Annotated 5SS: [ 154  930 1632 2619 3408 4897 5188 6189 6420 6606]
Annotated 3SS: [ 672 1099 2456 2819 4332 4959 5294 6245 6479 6701]
SMsplice 5SS: [ 154 1014 1509 2619 3030 4897 5188 6189 6420 6606]
SMsplice 3SS: [ 201 1099 2456 2819 4332 4959 5294 6245 6479 6701]
top_k =  100
Partition function (log Z): 33.57453607590558

Sorted 5' Splice Sites (High to Low Probability):
Position 4897: 0.9998040668605159
Position 6189: 0.9988808473818038
Position 5188: 0.9988676019284564
Position 6420: 0.9979343756871634
Position 2619: 0.9775638689648845
Position 6606: 0.939098178109413
Position 154: 0.9138176282147006
Position 3030: 0.8148871079419613
Position 1014: 0.545420183571485
Position 1509: 0.47273325735636745
Position 1206: 0.3931118401080747
Position 1845: 0.22667472421069101
Position 999: 0.12024340122757812
Position 3408: 0.09847850005023842
Position 1632: 0.07716488694993079
Position 5418: 0.07281074320577205
Position 2925: 0.059489856080986524
Position 3874: 0.046561551208744126
Position 254: 0.043437690307035995
Position 343: 0.03127858405084419
Position 930: 0.02434899009146744
Position 5023: 0.022763177008115646
Position 1443: 0.02167520787777098
Position 880: 0.019795919040250506
Position 1513: 0.015707960050675894
Position 2661: 0.015007140079250124
Position 6610: 0.011290812479732472
Position 287: 0.0087019593558316
Position 7229: 0.005744587285997065
Position 44: 0.004483353368366681
Position 6591: 0.0039682778692333815
Position 1009: 0.003856209051555417
Position 2623: 0.003335742941827455
Position 2598: 0.0029784159689649286
Position 3130: 0.0024438065304770483
Position 5485: 0.0016205859929956038
Position 5173: 0.0007487681686251013
Position 963: 0.0006901514636346826
Position 6424: 0.0006844200357340229
Position 961: 0.0006825301947535045
Position 48: 0.0004826004471293392
Position 648: 0.00044732492385536133
Position 5180: 0.0003784402663048676
Position 6384: 0.0003289335628984035
Position 131: 0.00022161544792520315
Position 6346: 0.00018761738673754556
Position 6012: 0.0001804757211890289
Position 874: 0.00015096524992480714
Position 2914: 0.00014218365732724344
Position 719: 0.00013866924519991493
Position 369: 0.00012915319905078157
Position 721: 0.00011680481608667246
Position 4516: 8.208484631108285e-05
Position 6371: 5.956989686250967e-05
Position 6156: 4.931565839655414e-05
Position 258: 4.868651128675302e-05
Position 6377: 3.55407460777597e-05
Position 358: 3.365354896651253e-05
Position 5888: 2.0893649119055106e-05
Position 5605: 1.6914290580608296e-05
Position 6615: 1.5654993692440794e-05
Position 6422: 1.5115939353836588e-05
Position 5510: 1.2243647101054601e-05
Position 5893: 1.1486568400042248e-05
Position 6638: 9.761183306634078e-06
Position 6203: 7.456474517840728e-06
Position 66: 5.802118615237107e-06
Position 158: 2.9324179058404724e-06
Position 105: 1.1717408341892378e-06
Position 5192: 1.1627220926610777e-06
Position 29: 1.002561396433424e-06
Position 4553: 2.9203682366539767e-07
Position 122: 1.6051972431122771e-07
Position 33: 1.4013368939273904e-07
Position 5027: 8.153392419900182e-08
Position 12: 7.247493148076107e-08
Position 5166: 5.042690582740521e-08
Position 205: 2.0385275881184133e-08
Position 6434: 1.709441419764669e-08
Position 5929: 1.6239918852313028e-09
Position 5383: 2.6129604977578334e-10
Position 5126: 2.0130795137878892e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 6245: 0.9999498075469361
Position 5294: 0.9997181341717807
Position 6479: 0.998437016239026
Position 4959: 0.9968094683491238
Position 4332: 0.9701377615145335
Position 2456: 0.9654929607044956
Position 201: 0.7703522676324778
Position 1099: 0.7513833569768398
Position 2819: 0.7332117237118045
Position 1255: 0.3503172627436212
Position 6701: 0.31050128327922205
Position 2686: 0.22389884924878486
Position 7443: 0.18101252983152857
Position 7391: 0.12099137729856319
Position 6709: 0.1175724367871038
Position 475: 0.055182878943715805
Position 3689: 0.048060820517580406
Position 7102: 0.04301120394055371
Position 7354: 0.03849751948434939
Position 5870: 0.03655944759598237
Position 6666: 0.03262961328881188
Position 7662: 0.02298353730539104
Position 5094: 0.022661802774937685
Position 6683: 0.02055382623647629
Position 8414: 0.020472746878367733
Position 5638: 0.019698702498438785
Position 7359: 0.01403685820847346
Position 8378: 0.012929176332627863
Position 3269: 0.01179518740675001
Position 2999: 0.009950251137709915
Position 7114: 0.009276194162808454
Position 420: 0.008399471705357943
Position 3171: 0.008253386420688496
Position 2030: 0.00812608924615202
Position 8387: 0.008011686839778853
Position 4100: 0.007030778282826517
Position 4300: 0.00684393969219155
Position 2198: 0.005589331613627391
Position 5990: 0.005031436195465873
Position 5484: 0.004331243467268391
Position 5867: 0.0035430286610889216
Position 237: 0.0033522413558918014
Position 1306: 0.003270897162040352
Position 7620: 0.003165860233223176
Position 5612: 0.00278961158196981
Position 7467: 0.0027635104149154703
Position 4994: 0.002486762391652543
Position 1079: 0.0020763944568952934
Position 7026: 0.0017179113991794084
Position 2849: 0.0017154635954550951
Position 6039: 0.0014784511300895283
Position 4124: 0.0011002061949294665
Position 529: 0.0009288932594091505
Position 6485: 0.0008110821230843958
Position 5016: 0.0005914092645495973
Position 5321: 0.0002818498194085123
Position 5592: 0.00020221334016057137
Position 5091: 9.751557817229074e-05
Position 6272: 2.419613229647813e-05
Position 1270: 1.4393354954389465e-05
Position 2888: 3.4051861133275417e-06
Position 683: 2.4382870881677716e-06
Position 122: 1.0806305715070683e-06
Position 6488: 3.1998609733055405e-07
Position 245: 3.0692636988204523e-07
Position 172: 1.3595303584082078e-07
Position 5383: 1.4335316482337661e-08
Position 154: 1.019556290448489e-08
Position 290: 7.351500703701757e-09
Position 85: 1.6881160837057734e-09
