Gene = Tet
index = 1551
Annotated 5SS: [  626  9218  9710 15116 27600 82867 86657 86926 87153 87727]
Annotated 3SS: [ 6407  9400 15097 27461 82479 84123 86720 86988 87212 87880]
SMsplice 5SS: [  626  9710 27600 71660 82867 84314 86657 86926 87153 87727]
SMsplice 3SS: [ 9568 27461 71328 82476 84123 85836 86720 86988 87212 87880]
top_k =  100
Partition function (log Z): -71.97513833279105

Sorted 5' Splice Sites (High to Low Probability):
Position 27600: 0.9999999560301476
Position 9710: 0.9960152634615193
Position 626: 0.9090869656894478
Position 9218: 0.6041054251699234
Position 7164: 0.33939608727276654
Position 104: 0.09142112049754149
Position 6857: 0.03428738582322449
Position 110: 0.02822562558735233
Position 6869: 0.018492591980968028
Position 7127: 0.01031614618101668
Position 6719: 0.00824205514589434
Position 10165: 0.007531380354389432
Position 175: 0.002888620932053977
Position 457: 0.001876873682364994
Position 173: 0.0006088979310962656
Position 98: 0.0003808238695174431
Position 179: 0.0003752835004473466
Position 262: 0.0002195692817344792
Position 6: 0.00017556704461490726
Position 855: 0.00012849141442002166
Position 108: 6.548114379832406e-05
Position 246: 5.845270984533105e-05
Position 255: 3.965286231137409e-05
Position 31683: 2.322623348767243e-05
Position 5978: 1.9647343917610374e-06
Position 6115: 1.6585548257313763e-06
Position 6544: 6.773758650765701e-07
Position 5961: 4.916736187680267e-07
Position 28653: 1.4717351076084966e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 27461: 1.0000000000000118
Position 41155: 0.9993972364063188
Position 9568: 0.9776798816979864
Position 6407: 0.49751365918251317
Position 7466: 0.4920549214556413
Position 7219: 0.025286769151035508
Position 9511: 0.018317342299808904
Position 230: 0.013485117910172893
Position 369: 0.01213951707046067
Position 218: 0.008258228054460642
Position 10001: 0.007531380354389432
Position 308: 0.0006280131784582608
Position 561: 0.000606445816441436
Position 323: 0.0004341041165431012
Position 34362: 0.00015068524407411905
Position 31790: 0.00013282122594639317
Position 33183: 8.688377241932306e-05
Position 32684: 6.0020186190526536e-05
Position 33028: 5.734576788714417e-05
Position 33346: 4.5989973331456635e-05
Position 30747: 3.772615979627814e-05
Position 34223: 3.713858461662052e-05
Position 31802: 9.092260066884835e-06
Position 30221: 4.855313928971342e-06
Position 6943: 2.3812483198999486e-06
Position 5619: 1.5594169114436704e-06
Position 5575: 1.44743308262208e-06
Position 30477: 1.3855906399512647e-06
Position 5591: 1.1081128421946814e-06
Position 6604: 6.773758650765701e-07
Position 29504: 5.271736379096191e-07
Position 27678: 4.6336282693499236e-07
Position 27698: 2.866347047040929e-07
Position 28730: 2.7285346448999144e-07
Position 28129: 1.6550627598903563e-07
Position 28067: 1.6349022871858212e-07
Position 29042: 1.211840730935048e-07
Position 27836: 8.807895233483579e-08
Position 27750: 5.038361230094934e-08
Position 27702: 1.0284139144816905e-08
