Gene = Uvrag
index = 1590
Annotated 5SS: [ 537 1465 1851 2314]
Annotated 3SS: [ 596 1527 1902 2398]
SMsplice 5SS: [ 537 1465 1851 2314]
SMsplice 3SS: [ 596 1527 1902 2398]
top_k =  100
Partition function (log Z): 3.171584666284396

Sorted 5' Splice Sites (High to Low Probability):
Position 537: 0.9719064794359367
Position 1465: 0.9714186177527536
Position 1851: 0.9187720245753968
Position 2314: 0.7271972469152831
Position 2270: 0.2491744800244941
Position 42: 0.06837152787326248
Position 1705: 0.0627063244054859
Position 2274: 0.0072775824597386156
Position 1836: 0.006953305594884297
Position 2268: 0.0035190092823835085
Position 508: 0.003031050891657953
Position 1033: 0.001252852004099465
Position 1881: 0.0011413337689779924
Position 460: 0.0011044055229041394
Position 813: 0.0007932156070187517
Position 871: 0.0004527694241337793
Position 444: 0.00024362807021455278
Position 1788: 0.00023155752405245157
Position 1830: 0.00019499809722363742
Position 2302: 0.0001547819530236097
Position 36: 0.00014470168141264903
Position 448: 0.0001100272307948525
Position 2667: 0.00010708434328949169
Position 2605: 8.287615202966904e-05
Position 2008: 7.824723152937286e-05
Position 393: 7.191940806289368e-05
Position 2621: 5.562089583882627e-05
Position 1948: 5.2730591351047785e-05
Position 4: 5.1230730979240695e-05
Position 407: 4.871317668272546e-05
Position 2642: 4.8191284012540855e-05
Position 90: 4.1748242367749996e-05
Position 2649: 3.8726644697673876e-05
Position 64: 3.853215224373446e-05
Position 189: 2.3504104099655695e-05
Position 1746: 1.3966519588507517e-05
Position 57: 1.2221903179049164e-05
Position 905: 4.496553958760976e-06
Position 93: 1.3436315262818504e-06
Position 70: 1.026840511942087e-06
Position 2152: 1.2607548056745481e-08
Position 529: 1.2100651759821604e-08
Position 2090: 1.1003515264426677e-08
Position 1709: 4.108703168781765e-09
Position 1738: 1.328597800055619e-09
Position 1781: 1.180392657575205e-09
Position 1721: 1.0524404740784049e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2398: 0.9940297132235364
Position 1527: 0.9754790302620746
Position 1902: 0.8919770107130993
Position 596: 0.7080346064795308
Position 599: 0.26436336294449414
Position 1939: 0.07468980878580786
Position 93: 0.03392751062581585
Position 99: 0.028490106100787102
Position 1972: 0.013204673822000993
Position 139: 0.005651603490339925
Position 1775: 0.0010749441838968294
Position 564: 0.0010114591828822921
Position 1984: 0.0008367802058679831
Position 620: 0.0005139072076007563
Position 2427: 0.00047675781571340076
Position 924: 0.00038097202406424814
Position 875: 0.0003677886027211585
Position 1750: 0.0003415386847448263
Position 2082: 0.0003086522393739682
Position 2338: 0.0002517100418790194
Position 1743: 0.00024090754664880554
Position 1808: 0.00020227702947319298
Position 2695: 0.0001896765977269761
Position 2544: 0.00015248740896609908
Position 2748: 0.0001093970974072088
Position 2114: 0.00010635174167702383
Position 1584: 8.526504003347953e-05
Position 236: 8.240964120126369e-05
Position 152: 6.804507366235346e-05
Position 459: 5.880352008032255e-05
Position 1804: 5.267600040173509e-05
Position 64: 3.703381408310667e-05
Position 387: 2.8465696009784647e-05
Position 444: 2.058392713126741e-05
Position 2704: 1.8562321155996927e-05
Position 336: 1.8268930945744855e-05
Position 2760: 1.4863303578019817e-05
Position 359: 1.3352152323866733e-05
Position 375: 4.952507491051117e-06
Position 202: 3.980959324428658e-06
Position 366: 3.8044538769646737e-06
Position 1638: 4.24835014625308e-08
