Gene = Edc3
index = 1148
Annotated 5SS: [ 953 2156 2379 2526]
Annotated 3SS: [1240 2217 2440 2580]
SMsplice 5SS: [  89  953 2156 2379 2526]
SMsplice 3SS: [ 141 1240 2217 2440 2580]
top_k =  100
Partition function (log Z): 7.227030125134197

Sorted 5' Splice Sites (High to Low Probability):
Position 2379: 0.998804302415565
Position 2156: 0.9818557548868148
Position 2526: 0.8417738211466866
Position 89: 0.8362836079504266
Position 953: 0.7524684036510674
Position 2518: 0.13626154760701079
Position 3669: 0.1265527531923449
Position 2811: 0.11405176989003254
Position 228: 0.10697623877486169
Position 235: 0.05958307357621637
Position 242: 0.020699735606348236
Position 2794: 0.017964777592905525
Position 2802: 0.015572407372337622
Position 246: 0.012123016205264861
Position 2832: 0.0095248154818969
Position 2627: 0.007040924060650728
Position 1527: 0.006129797616812106
Position 72: 0.0026114249153081364
Position 834: 0.0022341165829712645
Position 1027: 0.0020648560411255937
Position 2171: 0.0017181734155284386
Position 2848: 0.0014803538617216127
Position 93: 0.0012996564045241132
Position 1426: 0.0009672523543287363
Position 2383: 0.0005151788026392811
Position 78: 0.0005082397375157096
Position 1368: 0.00040344149959029897
Position 1350: 0.0003324492747281548
Position 1662: 0.00023536443319749402
Position 507: 0.00020792507318273694
Position 2553: 0.00019804016469240077
Position 263: 8.694098448178608e-05
Position 64: 7.623802168841959e-05
Position 239: 6.167711729669269e-05
Position 2372: 5.443121465140877e-05
Position 2363: 4.3706041741543156e-05
Position 1344: 4.031214968437108e-05
Position 2530: 1.7694345910974398e-05
Position 2516: 1.4874091785113286e-05
Position 1124: 7.806135546927487e-06
Position 2638: 7.400786725181291e-06
Position 2338: 5.342858060685119e-06
Position 31: 3.27915429595978e-06
Position 80: 2.676324821188244e-06
Position 2281: 1.9796226151394488e-06
Position 1003: 4.7438030755759854e-08
Position 2546: 6.784413611014588e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2217: 0.9970870727613897
Position 2580: 0.9603021698910593
Position 2440: 0.9104781447171824
Position 1240: 0.859226123224183
Position 141: 0.7653618250930854
Position 2896: 0.14564737919961693
Position 2455: 0.08635578583999964
Position 326: 0.05936512911922282
Position 3919: 0.05290798864426894
Position 3932: 0.04946668132501786
Position 1007: 0.032278971837865794
Position 1306: 0.021535758789354143
Position 3768: 0.02153424493562425
Position 2681: 0.013706924390993986
Position 1044: 0.012020887372282867
Position 1267: 0.010121165239451084
Position 288: 0.010032788386225433
Position 2600: 0.009418944063688456
Position 3262: 0.0073906811444609324
Position 187: 0.005121114110062891
Position 3792: 0.0049149878503918125
Position 3880: 0.004888448835536199
Position 371: 0.004390320781225843
Position 173: 0.0039734456237943095
Position 2237: 0.002608993155336498
Position 583: 0.0018497291384368334
Position 429: 0.0016306046253942526
Position 467: 0.0014980764354671826
Position 2937: 0.001492678090447353
Position 2848: 0.0007057908344903733
Position 3583: 0.000667510995447432
Position 438: 0.00035719983843705816
Position 285: 0.00032420062084263546
Position 2243: 0.00019617818583729773
Position 2504: 7.766576163379163e-06
Position 207: 9.645509893161547e-07
Position 1080: 7.764454080575795e-07
Position 204: 1.5382871118015036e-07
Position 143: 1.064912908174732e-08
Position 210: 8.495118345898701e-09
Position 112: 7.0184063945122084e-09
