Gene = RpL13
index = 1434
Annotated 5SS: [565 935]
Annotated 3SS: [ 625 1003]
SMsplice 5SS: [565 935]
SMsplice 3SS: [ 625 1003]
top_k =  100
Partition function (log Z): 7.046451756832585

Sorted 5' Splice Sites (High to Low Probability):
Position 565: 0.99968838017906
Position 935: 0.998862198052381
Position 46: 0.1537856257313727
Position 236: 0.0645909182244778
Position 220: 0.040419196101371964
Position 162: 0.01590054158945778
Position 1105: 0.013777610291903226
Position 143: 0.012595829891937369
Position 50: 0.0019955175995479994
Position 254: 0.0016827482582852406
Position 326: 0.0014636221684094324
Position 1216: 0.001134259340423163
Position 283: 0.0010623269529087844
Position 3: 0.0009627847152680418
Position 59: 0.0009440563922983557
Position 176: 0.0008360152327247097
Position 274: 0.0005887023655358794
Position 128: 0.0004791206383496011
Position 714: 0.0003780312796104671
Position 332: 0.0002808628850552238
Position 415: 0.0002690344320695573
Position 7: 0.00025162015928328137
Position 569: 0.00023779703989793203
Position 297: 0.00018986456230948805
Position 1176: 0.00014039994435103843
Position 29: 5.890039943633332e-05
Position 119: 5.3054876309216886e-05
Position 887: 2.982256254459259e-05
Position 939: 1.2242882348872585e-05
Position 947: 1.0456876109748183e-05
Position 627: 8.139457818813514e-06
Position 748: 6.193465552019155e-06
Position 542: 4.996069778089893e-06
Position 539: 2.878825127347669e-06
Position 1195: 2.006700002997821e-06
Position 1163: 1.8890042003244664e-06
Position 493: 6.945362597451136e-07
Position 882: 1.419540630159079e-07
Position 32: 1.3929110168374053e-07
Position 952: 4.0326896665191035e-08
Position 907: 3.6651888936038594e-08
Position 65: 2.2616492000951582e-08
Position 48: 2.076744793605686e-08
Position 877: 4.455929164244368e-09
Position 285: 4.023703269138177e-09
Position 121: 3.8769844303675354e-09
Position 869: 2.394085403057671e-09
Position 872: 1.3221735433591412e-09
Position 736: 1.3000879699709356e-09
Position 808: 9.287068776224696e-10
Position 490: 1.1805354735808207e-10
Position 476: 1.0411556416690283e-10
Position 130: 6.070435649056607e-11
Position 382: 3.008245496784752e-11
Position 366: 2.8465939604146203e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 625: 0.9994576829695165
Position 1003: 0.9987655744292233
Position 303: 0.24408252240676845
Position 354: 0.043473918471670064
Position 1163: 0.007503861857484705
Position 1295: 0.007318092725430106
Position 111: 0.005342328164211285
Position 165: 0.0017440685494021927
Position 402: 0.0015898454389343779
Position 422: 0.0006467257561310897
Position 90: 0.0005244755426181566
Position 678: 0.0005108799549945321
Position 775: 0.0003254596773508185
Position 469: 0.0002575831670000245
Position 1255: 0.00020427123410603893
Position 366: 0.00019411064752612476
Position 215: 0.00018068174831356476
Position 321: 0.0001635112992626561
Position 375: 0.00010926119241258682
Position 473: 6.702337699057343e-05
Position 1314: 6.267064840338648e-05
Position 778: 4.227594102705001e-05
Position 1150: 3.478210799811325e-05
Position 1042: 3.32502592906914e-05
Position 1252: 2.137056711492598e-05
Position 1220: 2.0664286392309357e-05
Position 1051: 6.715975752309256e-06
Position 862: 5.623178456913878e-06
Position 826: 5.41128506675954e-06
Position 712: 4.566982270139686e-06
Position 655: 4.221775640970846e-06
Position 772: 3.421049232197214e-06
Position 814: 1.9048841764044211e-06
Position 1054: 1.2456406004933579e-09
Position 966: 1.1107691462324833e-09
