Gene = TSG101
index = 1541
Annotated 5SS: [ 383  583  739 1085 1437 1845]
Annotated 3SS: [ 497  672  808 1215 1497 1912]
SMsplice 5SS: [ 383  583  739  940 1085 1437 1845]
SMsplice 3SS: [ 497  672  808 1002 1215 1497 1912]
top_k =  100
Partition function (log Z): 22.734665473359186

Sorted 5' Splice Sites (High to Low Probability):
Position 1845: 0.9987132259520645
Position 1085: 0.9944471075154805
Position 383: 0.9878696871258257
Position 583: 0.9787407577091491
Position 1437: 0.9521076914855022
Position 739: 0.8191148844355706
Position 940: 0.8142985573971621
Position 918: 0.059219877893013986
Position 1411: 0.046160706284166256
Position 219: 0.012607765857279352
Position 910: 0.011923320221977854
Position 632: 0.010356679212725626
Position 840: 0.0058617035727557
Position 72: 0.004238183653009391
Position 37: 0.003443166055629552
Position 578: 0.003079207806177958
Position 788: 0.0026035336752585217
Position 1415: 0.0014926692263041495
Position 833: 0.0011047104882050242
Position 1089: 0.0009985638410482105
Position 2145: 0.0008589743005795639
Position 99: 0.000811618029745001
Position 370: 0.0006885839458599563
Position 1603: 0.0005248561140800824
Position 60: 0.0003803242373271894
Position 1091: 0.0002152470290380383
Position 1096: 0.00019782229315978413
Position 2199: 0.00018686752572580063
Position 1591: 0.00018575279560569544
Position 155: 0.00018140281568689698
Position 347: 0.00014538923615855582
Position 232: 0.0001396860951547529
Position 2125: 9.784331930680271e-05
Position 3: 9.619541502950013e-05
Position 2158: 7.557254983667206e-05
Position 2069: 6.816175677227649e-05
Position 729: 5.823650478613899e-05
Position 1862: 5.731098324516955e-05
Position 1441: 5.5174332250005514e-05
Position 400: 5.139594181116308e-05
Position 2019: 4.661033712677912e-05
Position 275: 4.502435584260632e-05
Position 207: 3.6428334990920485e-05
Position 1987: 3.6387362245717366e-05
Position 2148: 3.413100828435838e-05
Position 62: 3.323726252804723e-05
Position 1816: 3.120304262824449e-05
Position 503: 2.0267792637354214e-05
Position 1856: 1.6867612106550667e-05
Position 79: 1.6456355303105608e-05
Position 1849: 1.5158201807920553e-05
Position 324: 1.437430138306399e-05
Position 6: 1.3462608639771663e-05
Position 65: 1.1525355309366319e-05
Position 136: 8.270477867953272e-06
Position 1003: 5.795406960341341e-06
Position 180: 5.140490400544028e-06
Position 1104: 4.7051579319950065e-06
Position 2119: 2.8412508394249415e-06
Position 2086: 2.5576480287758314e-06
Position 638: 1.5394688511900507e-06
Position 1975: 1.3421453307173667e-06
Position 636: 4.4692843151259334e-07
Position 726: 1.098474383196877e-08
Position 1733: 5.725922191342394e-09
Position 1611: 1.181974338907317e-09
Position 124: 1.009906095834537e-09
Position 1291: 7.532259971893083e-10
Position 1307: 7.347350938074337e-10
Position 1653: 2.0768167744897899e-10
Position 1667: 1.263463461969525e-10
Position 183: 2.183233688732762e-11
Position 392: 2.127759481502482e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1912: 0.9987252880232312
Position 1497: 0.9938496215564013
Position 497: 0.9895173365881809
Position 672: 0.9471243311498202
Position 1002: 0.8820692851752343
Position 808: 0.7656165355617867
Position 1215: 0.5757077564332282
Position 1275: 0.4113648881357183
Position 903: 0.06027938666587774
Position 861: 0.02893459189211667
Position 969: 0.014896903683594665
Position 1229: 0.008049131892827634
Position 275: 0.005076543616750187
Position 713: 0.004915950760674707
Position 299: 0.004798136485806073
Position 124: 0.004751404254378655
Position 1514: 0.004184827487325443
Position 688: 0.002544352193514507
Position 2264: 0.0015023677571567747
Position 1483: 0.0011667347788563646
Position 158: 0.001152476613980061
Position 1194: 0.001022842586109159
Position 177: 0.0008321826765097977
Position 301: 0.000775523793405575
Position 503: 0.0007694476495502207
Position 1562: 0.0007458984654673545
Position 105: 0.0005860161527682482
Position 524: 0.0004886225274187662
Position 315: 0.0004146225212385304
Position 1650: 0.0003700773895211694
Position 556: 0.00027708561719430185
Position 636: 0.00023547085898231927
Position 196: 0.00022112200719983855
Position 1690: 0.0002152916128983222
Position 155: 0.00017304106182858728
Position 909: 8.897455606403829e-05
Position 1647: 8.473905002754552e-05
Position 200: 8.176534670866177e-05
Position 695: 7.748663512747349e-05
Position 58: 6.0942514003038165e-05
Position 1725: 2.6834051774127792e-05
Position 333: 2.681185135713973e-05
Position 1938: 1.7607184272633098e-05
Position 521: 1.0513794814242702e-05
Position 540: 7.48103285380501e-06
Position 2119: 6.8659192722397105e-06
Position 2206: 6.611661555218886e-06
Position 1249: 5.314687061742915e-06
Position 575: 5.143627120624622e-06
Position 1128: 2.076402497000202e-08
