Gene = mv
index = 1809
Annotated 5SS: [  304  1376  1535  1766  1943  4607  6178  6677  7720  9350  9580 10367
 10560 11371 11931 12895 13418]
Annotated 3SS: [ 1115  1457  1602  1831  2022  5394  6233  6732  7774  9408  9640 10425
 10616 11429 11995 12949 13478]
SMsplice 5SS: [  277  1376  1535  1766  1943  2307  6178  6677  7720  9350  9580 10367
 10560 11125 11371 11931 12895 13418]
SMsplice 3SS: [ 1115  1457  1602  1831  2022  5394  6233  6732  7774  9408  9640 10425
 10616 11196 11429 11995 12949 13478]
top_k =  100
Partition function (log Z): 56.053911119523924

Sorted 5' Splice Sites (High to Low Probability):
Position 7720: 0.9999998631602675
Position 11931: 0.999205292897617
Position 1766: 0.9986586752229446
Position 1535: 0.996199617428819
Position 9580: 0.9951505075775132
Position 6178: 0.9913079333829112
Position 10367: 0.9863851917037032
Position 12895: 0.984147527184588
Position 11371: 0.9823563854512021
Position 9350: 0.9805820373152051
Position 10560: 0.9705393814888813
Position 1376: 0.9598237045907264
Position 13418: 0.958268699813069
Position 6677: 0.9379391321940634
Position 2307: 0.843128848179696
Position 11125: 0.8284124378027378
Position 4607: 0.5129869399266608
Position 277: 0.49272478771568357
Position 1947: 0.4239839921515588
Position 304: 0.33003427162186333
Position 10736: 0.31711807190690194
Position 10756: 0.3066907156408281
Position 980: 0.21518466235926836
Position 12662: 0.10082364023020367
Position 418: 0.09696366261142929
Position 903: 0.08030385641665684
Position 1972: 0.07203563912915804
Position 13149: 0.06840939838010322
Position 13414: 0.0367553208863247
Position 6844: 0.03478855173203771
Position 8847: 0.031974999043583384
Position 10564: 0.029186460660542972
Position 11529: 0.023471426935846033
Position 8009: 0.020863086642016707
Position 10713: 0.014133560913982775
Position 10352: 0.013513679278000176
Position 1931: 0.013177905021687378
Position 11375: 0.012454671719235658
Position 9313: 0.012416820706538418
Position 12648: 0.012318651349888013
Position 13238: 0.01209223133425067
Position 11083: 0.009661049819681246
Position 91: 0.006312976030710351
Position 11835: 0.005370168744273138
Position 10939: 0.005265329314548165
Position 1918: 0.004679125042492415
Position 2195: 0.003922045051483828
Position 11332: 0.003915590097996288
Position 1332: 0.0035514538329386998
Position 7976: 0.0031156803058481303
Position 13399: 0.0028892659177383474
Position 13601: 0.0025014103713531474
Position 266: 0.002458028536119671
Position 923: 0.002455490457496863
Position 269: 0.002273936023809911
Position 9569: 0.002004506458572242
Position 10929: 0.0019275749573743886
Position 327: 0.0012047776340030826
Position 73: 0.0009513509314971527
Position 13588: 0.0008901257228679126
Position 1726: 0.0008499258989604665
Position 489: 0.0005739704761872486
Position 1382: 0.0005718030270808165
Position 9584: 0.0005391874125703377
Position 461: 0.0005022016530718731
Position 9565: 0.0004926907713156041
Position 9248: 0.0004806943102611575
Position 1380: 0.0002910581979014135
Position 13384: 0.00027641186052400894
Position 1280: 0.0002543718595595905
Position 208: 0.00015906294894336572
Position 9694: 0.00015809252660143626
Position 10526: 8.56239089227861e-05
Position 467: 6.739737049888013e-05
Position 1560: 5.694483821059364e-05
Position 10337: 5.672114051386388e-05
Position 481: 5.005357652027029e-05
Position 1565: 4.626503512988954e-05
Position 76: 4.5322445712003354e-05
Position 12791: 3.5384087985602235e-05
Position 58: 1.1969012100389382e-05
Position 1695: 9.564466672180304e-06
Position 1472: 6.617715992828529e-06
Position 1481: 4.3603916714160556e-06
Position 1652: 1.5950206621088492e-06
Position 183: 1.1532910899563455e-06
Position 9317: 9.626282184252817e-07
Position 297: 8.107875939640826e-07
Position 1851: 3.7911715883354647e-07
Position 10590: 3.1996083587660914e-07
Position 242: 3.1567740261117734e-07
Position 344: 3.481519676025648e-08
Position 144: 2.008910681610672e-08
Position 9493: 1.6353875575671975e-08
Position 178: 1.1348004125661872e-08
Position 154: 8.947441416599532e-09
Position 9946: 8.711548908863707e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11995: 0.9999999999999953
Position 10425: 0.9997007947297258
Position 7774: 0.9994593243443587
Position 1602: 0.9987802909326481
Position 5394: 0.9978867105833698
Position 1831: 0.9966242030404003
Position 9408: 0.9953308155600812
Position 13478: 0.9902869575328092
Position 10616: 0.9845924076763427
Position 12949: 0.9842944932148378
Position 11429: 0.9655162697145959
Position 1115: 0.9557108413776828
Position 1457: 0.953986887529053
Position 6732: 0.9354024323696731
Position 9640: 0.9050786088265084
Position 6233: 0.8655125536153425
Position 11196: 0.6692979020787986
Position 10840: 0.647812295828168
Position 2022: 0.49032420541936306
Position 4272: 0.34800200772744705
Position 11229: 0.15998943350009712
Position 800: 0.13074551699530151
Position 12720: 0.10594872495882217
Position 527: 0.08281170146198323
Position 6254: 0.07064230516961674
Position 9679: 0.05507159886505007
Position 13205: 0.03748504183097192
Position 344: 0.0348033827467805
Position 6909: 0.03478855173203755
Position 9785: 0.03445000594571574
Position 11488: 0.031684050168777865
Position 13247: 0.030357316937146463
Position 8911: 0.030087662930885693
Position 6281: 0.023936580073110204
Position 6241: 0.023094125948893148
Position 8068: 0.02192754191568942
Position 11816: 0.021205234856534277
Position 3332: 0.017527698725985013
Position 1078: 0.01666836781533252
Position 13298: 0.012091748829955846
Position 11052: 0.011723544642976496
Position 2510: 0.009979488427574906
Position 13500: 0.0084702630611304
Position 11145: 0.00751629588395158
Position 12707: 0.007058123298763302
Position 1493: 0.0065067386813403945
Position 2040: 0.006496932266323598
