Gene = Fife
index = 1169
Annotated 5SS: [  339 13995 22202 27138 29470 32072 32478 32793 33153 38105 38626 38862
 44814 45780 53214 53477]
Annotated 3SS: [13763 21751 27001 29128 31822 32220 32537 32910 37979 38405 38796 44631
 45042 52467 53314 54017]
SMsplice 5SS: [  339 14019 27138 29061 29470 32072 32478 32793 33153 38105 38626 53214
 53477]
SMsplice 3SS: [13763 27001 28771 29128 31822 32220 32537 32910 37979 38405 52467 53314
 54017]
top_k =  100
Partition function (log Z): 7.831063052122493

Sorted 5' Splice Sites (High to Low Probability):
Position 21129: 1.0000000000000027
Position 27138: 1.0000000000000027
Position 38626: 0.9999999999626519
Position 32793: 0.99966810793412
Position 32072: 0.9989724143006262
Position 32478: 0.9881370119517353
Position 33153: 0.9778024200067215
Position 38105: 0.9291058807438274
Position 14019: 0.770804978312774
Position 339: 0.5480523364618531
Position 29470: 0.5092022551112827
Position 182: 0.37430351461101125
Position 13902: 0.2291950216872296
Position 163: 0.07764414892713883
Position 33185: 0.020224762126789503
Position 38125: 0.012764154404174648
Position 34739: 0.004008476995952348
Position 32485: 0.003408244641294169
Position 34018: 0.002294869391026287
Position 44814: 0.0018678358914811877
Position 46773: 0.0014063645354704462
Position 45780: 0.0012329104328258754
Position 35309: 0.0004753701760518969
Position 32579: 0.0002692443127978203
Position 32799: 0.0001623123987425275
Position 32435: 0.0001163321888614643
Position 34596: 0.00010351365028948079
Position 34337: 7.257102912772232e-05
Position 45824: 7.059592362831017e-05
Position 41234: 6.776170549176245e-05
Position 32797: 4.301418191162445e-05
Position 33234: 1.2319697284906242e-05
Position 33503: 7.328712210960412e-06
Position 32306: 1.4248729739744164e-07
Position 32429: 1.2555617102836007e-07
Position 38892: 1.2058519846051365e-07
Position 32392: 9.712705993773561e-08
Position 38670: 1.8211455389330046e-11
Position 38717: 6.075992393140811e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13763: 1.0000000000000033
Position 27001: 1.0000000000000027
Position 38405: 0.9999830995217761
Position 32910: 0.9997582740744819
Position 31822: 0.9989724143006258
Position 53314: 0.9967107025272379
Position 32220: 0.9865466429069234
Position 32537: 0.9707090166030857
Position 37979: 0.7235239438651625
Position 21002: 0.7054351582598783
Position 29128: 0.5092022551112831
Position 20974: 0.294564841740125
Position 36930: 0.09687912468554487
Position 36819: 0.03761019144385161
Position 37169: 0.03559792819219905
Position 36773: 0.01689541170605046
Position 35920: 0.015759720396192806
Position 37043: 0.015603718089690428
Position 32601: 0.011162772215157409
Position 32646: 0.006481866793900223
Position 32163: 0.005550356418737609
Position 32240: 0.0047142840491325305
Position 34460: 0.0026839263023413196
Position 46308: 0.002380949624219248
Position 32541: 0.002145456067984374
Position 45042: 0.0017061162850001534
Position 32140: 0.001477976117337913
Position 46850: 0.0014063645354704462
Position 43915: 0.0013705994053309742
Position 32230: 0.0011680726539569062
Position 32607: 0.0011197491140200917
Position 34688: 0.0010110540590181302
Position 44944: 0.00048021106886358045
Position 33552: 0.00047073298590129183
Position 32264: 0.00044630340843838375
Position 35137: 0.00042981569637083925
Position 44213: 0.0004235485114356413
Position 33365: 0.0002917941425654403
Position 32703: 0.00028213643131707656
Position 32872: 0.00024133977291845388
Position 34381: 6.160271699551577e-05
Position 42921: 4.526502714098075e-05
Position 43410: 4.4860449428655316e-05
Position 41154: 4.364865228870544e-05
Position 34571: 3.387454586029199e-05
Position 41151: 1.6980024263971664e-05
Position 33935: 9.628996358609155e-06
Position 38347: 9.492045392716472e-06
Position 34200: 7.865037637010814e-06
Position 38378: 7.4051890834215346e-06
Position 41133: 4.625994500900291e-06
Position 40583: 3.952339472742308e-06
Position 41578: 3.578546145702058e-06
Position 41916: 2.0930699472764473e-06
Position 33692: 1.3373024036057436e-06
Position 38796: 6.136404122380755e-07
Position 41289: 5.277359179091349e-07
Position 38952: 2.6115677659422955e-07
Position 32921: 2.59850010488653e-07
Position 39122: 2.225274948886076e-07
Position 39390: 1.1364397984089157e-07
Position 32932: 1.0966772483000665e-07
Position 39233: 7.164433794473307e-08
Position 38887: 6.5816044283422e-08
Position 40780: 6.485670386712144e-08
Position 39457: 5.523762908706424e-08
Position 39587: 3.789363816343096e-08
Position 40235: 3.5610296217357046e-08
Position 38814: 2.2818178755878418e-08
Position 32887: 1.6634867347505345e-08
Position 38717: 3.0521584497369194e-10
Position 38826: 1.2672348489406274e-10
