Gene = Oseg1
index = 1347
Annotated 5SS: [ 779 1397 1711 3237 3781 4114 4315 4573 4755 4970 5304]
Annotated 3SS: [ 957 1479 1781 3297 3838 4166 4371 4633 4812 5025 5358]
SMsplice 5SS: [ 779 1397 1711 3237 3781 4114 4315 4573 4755 4970 5304]
SMsplice 3SS: [ 957 1479 1781 3297 3838 4166 4371 4633 4812 5040 5358]
top_k =  100
Partition function (log Z): 26.54820017933942

Sorted 5' Splice Sites (High to Low Probability):
Position 4114: 0.999799110061821
Position 4315: 0.9980989160605945
Position 1711: 0.9971866270670495
Position 4755: 0.9948809303364733
Position 5304: 0.9640859487616448
Position 3237: 0.9438046768798859
Position 3781: 0.9049684144040316
Position 4970: 0.8713195525507065
Position 779: 0.8606488537874454
Position 1397: 0.7430607933853453
Position 4573: 0.6920063791241768
Position 2279: 0.18077505068378513
Position 2941: 0.12267801976303608
Position 3410: 0.0974659921708152
Position 3485: 0.058692652553136056
Position 684: 0.05455458424772863
Position 4433: 0.05222335574366018
Position 4511: 0.051973841516413995
Position 3441: 0.035037049952344614
Position 1239: 0.03180233917450473
Position 1094: 0.031609399990874316
Position 1051: 0.021680206395235997
Position 5309: 0.010497969017918107
Position 719: 0.004991726545557999
Position 2485: 0.004782424590156465
Position 873: 0.00422076667188962
Position 5469: 0.003421994312705724
Position 783: 0.0027297601719642826
Position 1076: 0.0019454177646182412
Position 3594: 0.0019451952685688697
Position 1705: 0.001822064768575573
Position 1258: 0.0015869763978198304
Position 5254: 0.0015586561720078614
Position 3656: 0.0014816747193349914
Position 4298: 0.0014748156344457993
Position 2806: 0.0011567559393841614
Position 4560: 0.0011464907477274134
Position 405: 0.0010848879664926824
Position 4577: 0.0006382262488206453
Position 1038: 0.0006055541653999556
Position 832: 0.0004550986392287481
Position 2027: 0.00041239209447668996
Position 481: 0.00039275502721176827
Position 5246: 0.0003809399061876691
Position 879: 0.0003765787439945863
Position 5235: 0.0003451802106688914
Position 109: 0.000334019849961912
Position 2099: 0.00033094246680180644
Position 515: 0.0003274827514084517
Position 103: 0.0003267543859725072
Position 4496: 0.0003145655678801756
Position 4319: 0.0002936568071061403
Position 332: 0.00028102850184079234
Position 197: 0.0002746080410087502
Position 1893: 0.0002648079998018027
Position 659: 0.00025458708996802643
Position 3686: 0.00023573779011328117
Position 547: 0.0001557776938669095
Position 376: 0.0001464710375508541
Position 4606: 0.00013323003897263436
Position 648: 0.0001043148733923314
Position 154: 8.632137877938983e-05
Position 3520: 8.37317402107459e-05
Position 49: 8.131773533223547e-05
Position 2336: 7.995120161720188e-05
Position 3993: 7.091656457706992e-05
Position 3580: 6.887459744628585e-05
Position 3473: 6.72309356655985e-05
Position 317: 5.763457612363637e-05
Position 152: 4.8206688308213905e-05
Position 4451: 4.196693956367294e-05
Position 226: 3.538133013451254e-05
Position 98: 3.446435740644586e-05
Position 115: 3.422672031334148e-05
Position 1992: 3.09695889895569e-05
Position 2224: 3.0098294193945662e-05
Position 791: 2.622776417295646e-05
Position 5471: 2.5964543346067274e-05
Position 4094: 2.2789063130312015e-05
Position 4449: 2.276155069150727e-05
Position 859: 2.1125102468531024e-05
Position 142: 2.08629418748903e-05
Position 484: 2.0792130739285063e-05
Position 364: 1.824544884509934e-05
Position 4422: 1.7952178804821552e-05
Position 632: 1.7753317003461524e-05
Position 2445: 1.7483665859728783e-05
Position 2104: 1.7284980081590845e-05
Position 319: 1.4209505703093524e-05
Position 4053: 1.3410595379760313e-05
Position 268: 9.442493234587871e-06
Position 3972: 3.841604651106315e-06
Position 4118: 3.2273039293254323e-06
Position 4405: 2.0298848629099452e-07
Position 4235: 3.78344174167247e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3838: 0.9986511813903416
Position 3297: 0.9985555592114048
Position 4371: 0.9976135677814778
Position 1781: 0.9924978277531946
Position 4166: 0.9820090555491815
Position 5358: 0.9771528509787418
Position 1479: 0.8462410834614319
Position 4812: 0.7367644980795919
