Gene = Rad1
index = 1406
Annotated 5SS: [177 777]
Annotated 3SS: [236 849]
SMsplice 5SS: [177 777]
SMsplice 3SS: [236 849]
top_k =  100
Partition function (log Z): -0.6253901944786777

Sorted 5' Splice Sites (High to Low Probability):
Position 777: 0.9843714789869291
Position 177: 0.936278361836765
Position 413: 0.12671236645745962
Position 429: 0.02568958914956817
Position 980: 0.019842206987915268
Position 368: 0.011815900247827568
Position 361: 0.0101332067657098
Position 1108: 0.0031174272780875503
Position 758: 0.0016951433947945086
Position 1498: 0.0014824021267528654
Position 147: 0.0011442418861074082
Position 938: 0.0006380036181957306
Position 1333: 0.0004982415918454473
Position 365: 0.0003577407587580938
Position 1306: 0.0003242301868394461
Position 982: 0.0002672615429978179
Position 427: 0.00020970324011189483
Position 956: 0.00020510653897635512
Position 1324: 0.00020358294784102586
Position 1050: 0.0001533514724360481
Position 1225: 0.00014634417844894973
Position 18: 0.00010940919100066455
Position 391: 9.104999105030346e-05
Position 359: 9.096016871246342e-05
Position 208: 7.834147776612655e-05
Position 119: 6.171707080465782e-05
Position 205: 8.423808282479781e-06
Position 157: 6.0101657093548345e-06
Position 76: 1.2143778234799315e-06
Position 1263: 9.604892814223587e-07
Position 723: 9.427041283673199e-07
Position 128: 8.700780934632419e-07
Position 1201: 8.536129226597065e-07
Position 82: 6.4582736747247e-07
Position 972: 4.362546955454484e-07
Position 23: 1.5549113520020218e-07
Position 958: 7.908311620190382e-08
Position 951: 6.541945651749148e-08
Position 994: 4.92934734583162e-08
Position 290: 2.5509224372022603e-08
Position 107: 6.038415609898266e-09
Position 250: 5.958259880869714e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 849: 0.9986324112720109
Position 236: 0.919262333207531
Position 481: 0.11872542412062333
Position 1037: 0.020102935177035913
Position 442: 0.015069364848083414
Position 238: 0.011234968474354741
Position 492: 0.009788270689412234
Position 457: 0.009477816842942067
Position 512: 0.008065066530674457
Position 1383: 0.003256897142193673
Position 284: 0.003240286269608654
Position 589: 0.0015538357430056335
Position 1583: 0.0014824021267528646
Position 346: 0.0013457724095669542
Position 417: 0.001042004537532702
Position 1167: 0.0009336895405548462
Position 1296: 0.0006876862110154515
Position 670: 0.0006696457312163818
Position 250: 0.00034013566429892266
Position 1055: 0.0002887199299438652
Position 1077: 0.0002632412715755783
Position 427: 0.00014829455243961168
Position 371: 0.00012159489668622701
Position 208: 5.310117351503223e-06
