Gene = E(z)
index = 1143
Annotated 5SS: [ 491 1285 1507 1705 2135 2383 3015]
Annotated 3SS: [ 552 1345 1689 2036 2192 2444 3082]
SMsplice 5SS: [  89  491 1285 1507 2135 2383 3015]
SMsplice 3SS: [ 153  552 1345 2036 2192 2444 3082]
top_k =  100
Partition function (log Z): 12.671777876257567

Sorted 5' Splice Sites (High to Low Probability):
Position 2135: 0.9996581059597299
Position 89: 0.9884773785861848
Position 1507: 0.9765969059857382
Position 3015: 0.9556260688954841
Position 1285: 0.9428957477879896
Position 491: 0.9054301382074723
Position 2383: 0.7187991911433279
Position 2697: 0.06244967495137163
Position 1986: 0.05389710419248216
Position 1938: 0.04412129391731828
Position 1705: 0.031090696407766863
Position 2343: 0.019481113633790043
Position 984: 0.015957564893535905
Position 1305: 0.013052082290182253
Position 2995: 0.012805436288686162
Position 656: 0.012700813701741365
Position 1289: 0.0115897339618913
Position 2394: 0.009149430076181362
Position 3220: 0.008494155970970486
Position 1970: 0.00835302371253275
Position 2287: 0.007700481330800008
Position 695: 0.0074251430069909126
Position 1046: 0.006899130292239507
Position 1848: 0.005194745419130812
Position 3231: 0.003960649928672728
Position 2272: 0.0033851758670352425
Position 70: 0.0019375954856445075
Position 1831: 0.0017009034308754147
Position 878: 0.000837784699127543
Position 3271: 0.0005912005507163537
Position 1859: 0.0004329277201336693
Position 2993: 0.0003781169443427803
Position 93: 0.0002745646573279687
Position 1068: 0.00025297542563460824
Position 599: 0.0002425532310215106
Position 684: 0.00022255879655808165
Position 788: 0.00019124455217180427
Position 1540: 0.0001794146862624725
Position 73: 0.0001488357965848068
Position 60: 7.244804933251887e-05
Position 2128: 7.061019201182726e-05
Position 106: 6.81452072161276e-05
Position 2473: 4.863456094035353e-05
Position 2291: 1.9010354788123907e-05
Position 201: 1.4832966039070994e-05
Position 2139: 1.4718312816991501e-05
Position 509: 1.0761653869836928e-05
Position 2387: 8.28992783613364e-06
Position 22: 6.090011583751257e-06
Position 1428: 2.756621287284365e-06
Position 333: 6.971579797462716e-07
Position 2676: 6.954986206607164e-07
Position 2522: 2.760891596288869e-07
Position 476: 1.7995418062547882e-07
Position 42: 2.3674467314710522e-12
Position 19: 7.345496449170448e-13
Position 215: 5.56083087195708e-14
Position 153: 5.01263523027635e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2192: 0.9992216515076691
Position 3082: 0.9856588334684091
Position 1345: 0.9712451310282271
Position 2036: 0.9334431086440116
Position 552: 0.8734660331572197
Position 2444: 0.75185204602717
Position 153: 0.6851547656988125
Position 257: 0.2700053748803796
Position 1689: 0.17294482646004478
Position 1084: 0.02849927892052199
Position 2800: 0.024496241751037266
Position 2915: 0.02410840137531744
Position 201: 0.01960689112422261
Position 1370: 0.01304590994068182
Position 3345: 0.012921083380907208
Position 1101: 0.009874705248425195
Position 1231: 0.00808917177328287
Position 1703: 0.005364274748661371
Position 1978: 0.005320511868993153
Position 577: 0.004199486990116743
Position 760: 0.003593831254197184
Position 2068: 0.003566167057308005
Position 957: 0.0034721660491158035
Position 1968: 0.0033241360653288943
Position 242: 0.0032026514978465417
Position 363: 0.0028922405160581883
Position 353: 0.002463655629699551
Position 2821: 0.002108186296044743
Position 1721: 0.0019304816104142668
Position 376: 0.001907519262061128
Position 2835: 0.0018452030153911702
Position 2071: 0.0011062255163049916
Position 433: 0.000999981812983585
Position 384: 0.0004602013993049774
Position 311: 0.000322744021811821
Position 2045: 0.00031306034386513975
Position 2112: 0.0001990331454278768
Position 2350: 0.00017499259663854394
Position 3431: 0.00012492306945235412
Position 2522: 0.00011690793529790862
Position 320: 6.832060765538372e-05
Position 2533: 5.665251293304274e-05
Position 2486: 4.688260384908964e-05
Position 437: 3.157860456747762e-05
Position 395: 2.5894148273351977e-05
Position 294: 2.4554761862489595e-05
Position 279: 2.388961871692815e-05
