Gene = cmb
index = 1650
Annotated 5SS: [ 395  863 1493 1712 3305 3687 4290 5791]
Annotated 3SS: [ 705 1094 1618 1773 3417 3747 4679 5848]
SMsplice 5SS: [ 395  863 1493 1712 3305 3687 4290 5791]
SMsplice 3SS: [ 705 1094 1618 1773 3414 3747 4679 5848]
top_k =  100
Partition function (log Z): 14.714071841257873

Sorted 5' Splice Sites (High to Low Probability):
Position 3687: 0.999484865733788
Position 1712: 0.9971432815310103
Position 5791: 0.9893155068306524
Position 395: 0.9732026608143519
Position 1493: 0.9066580893472977
Position 4290: 0.8882575180297289
Position 863: 0.8882416310329085
Position 3305: 0.8574933934250171
Position 3046: 0.22726804675265494
Position 5632: 0.1530831542033168
Position 2050: 0.12301947501631318
Position 1525: 0.0836769907656816
Position 5155: 0.07419961187663046
Position 4408: 0.04318853039497178
Position 2210: 0.03995782856526425
Position 4223: 0.030668715752950534
Position 4091: 0.02630162240976643
Position 1250: 0.019562498861548594
Position 1024: 0.012292386789510844
Position 6011: 0.008071600587248946
Position 3227: 0.006944424251091692
Position 2074: 0.005367942554807696
Position 4814: 0.005131321844363436
Position 3926: 0.004043062239376105
Position 6437: 0.003815628641339206
Position 203: 0.0035976225878242988
Position 3116: 0.0031783365795213965
Position 824: 0.0031726899677331564
Position 3300: 0.0025260248690551425
Position 963: 0.0013998849976135043
Position 399: 0.0013069949086136022
Position 2518: 0.0012836109997188358
Position 5941: 0.0012671616263722624
Position 2131: 0.001260672113407602
Position 1720: 0.001126952578633235
Position 1039: 0.0010384014056562991
Position 2786: 0.0009847644137838452
Position 45: 0.0009273722406776182
Position 1476: 0.0009011793639595901
Position 219: 0.0008922760748200032
Position 1254: 0.0008568024096687743
Position 2696: 0.0007106787473591869
Position 1716: 0.0006418494866482732
Position 4516: 0.0005730639164744399
Position 224: 0.0002660700006507689
Position 1218: 0.00025022016906584374
Position 23: 0.00023823948366880342
Position 245: 0.00021776534276726962
Position 1415: 0.00013472399810463315
Position 1532: 0.00011230132374514241
Position 1484: 0.00011197520277583941
Position 1401: 0.00011002599945211678
Position 2383: 7.603341350941342e-05
Position 95: 5.2907903674645896e-05
Position 51: 4.764405296798256e-05
Position 143: 2.665096141274454e-05
Position 17: 2.343611606638404e-05
Position 468: 2.2748685442939912e-05
Position 80: 2.2572750030298513e-05
Position 4: 2.172700589024687e-05
Position 3839: 1.5933709904507742e-05
Position 3905: 1.51380013187991e-05
Position 3823: 1.3707926570811096e-05
Position 512: 1.3144821253285315e-05
Position 262: 7.940241483935667e-06
Position 2037: 6.597720276413161e-06
Position 85: 3.286574463080525e-06
Position 1662: 2.221203783565074e-06
Position 786: 1.9218828534548424e-06
Position 935: 1.425647776796791e-06
Position 828: 1.3589911747209904e-06
Position 66: 1.183265411266448e-06
Position 881: 9.086478818782734e-07
Position 268: 2.75842211529066e-07
Position 273: 1.8622766798166852e-07
Position 88: 1.8567167771547173e-07
Position 2067: 5.5300293629417626e-08
Position 415: 4.0799179033464096e-08
Position 2008: 3.114994814104393e-08
Position 1736: 2.965632572832765e-08
Position 870: 5.357233843335278e-09
Position 1487: 8.509503935409596e-11
Position 528: 1.4387690215325669e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1773: 0.9997558406529153
Position 5848: 0.9883982993722529
Position 1618: 0.9810233137489883
Position 1094: 0.9558189180927383
Position 3747: 0.9386519849499178
Position 705: 0.7773497781449449
Position 4679: 0.6774163890405424
Position 3414: 0.5367625814277457
Position 5715: 0.36992582382954015
Position 3417: 0.3322933021165983
Position 717: 0.10109615651574312
Position 5236: 0.09541205504643438
Position 3141: 0.08999483889640444
Position 3377: 0.08452910161016457
Position 2865: 0.07865085784615261
Position 3097: 0.06618038895807148
Position 3144: 0.05365525401758827
Position 4155: 0.02763388682734512
Position 2115: 0.026453479231675583
Position 5202: 0.0250369915150676
Position 1414: 0.024852734313978466
Position 3772: 0.02378494349938477
Position 3753: 0.01737912375687905
Position 4712: 0.016556883633204
Position 1553: 0.013427543602128946
Position 6160: 0.01003915667847685
Position 3981: 0.009935167679673432
Position 632: 0.009276559265861004
Position 4877: 0.008271802806743632
Position 5205: 0.008105037269584548
Position 1392: 0.007666360575787958
Position 1147: 0.005495974178637413
Position 1281: 0.0038156334009941052
Position 4449: 0.0032636825816492864
Position 6495: 0.0024742712630119743
Position 644: 0.0024686570284349896
Position 1096: 0.0024276813528401556
Position 618: 0.0018738892642370351
Position 741: 0.0018442184922251167
Position 3064: 0.0017365759368628078
Position 444: 0.0017066275000225907
Position 935: 0.001432712069091345
Position 291: 0.0013739916412892487
Position 6492: 0.001341357378327229
Position 6008: 0.0012671616263722624
Position 316: 0.001113061654628519
Position 4131: 0.0009327591998084932
Position 762: 0.0008069342495299213
Position 4343: 0.0007633868201169856
Position 516: 0.000575233091516342
Position 3780: 0.0004636559118004236
Position 5968: 0.0003935641375379363
Position 142: 0.00037750948925396665
Position 1039: 0.00037309713689819544
Position 1660: 0.0003403171198557376
Position 1253: 0.00023085428370183084
Position 83: 0.00023001181760397667
Position 439: 0.00020451402681024542
Position 785: 0.00017924548198575024
Position 1175: 0.0001615726495814036
Position 956: 0.00013518073914287575
Position 990: 0.0001342881002358907
Position 319: 9.680989093801331e-05
Position 1111: 9.616946391059007e-05
Position 801: 9.173400042118814e-05
Position 1803: 5.602315464593126e-05
Position 531: 5.41760332761699e-05
Position 773: 3.394316656567444e-05
Position 807: 2.699514203653734e-05
Position 254: 2.5759570012362518e-05
Position 528: 2.3837578491398036e-05
Position 577: 2.339947295428037e-05
Position 759: 2.2613593024367248e-05
Position 177: 1.4772617532314811e-05
Position 273: 7.624164968138547e-06
Position 3811: 3.4940370292078613e-06
Position 1814: 2.6182514529940407e-06
Position 158: 2.0914424543793645e-06
Position 168: 8.926437184091541e-07
Position 322: 4.2854036738487997e-07
Position 189: 4.181060420377285e-07
Position 1850: 4.027867019841905e-07
Position 3734: 3.5747051329471875e-07
Position 582: 1.3012934748821471e-08
