Gene = Ccdc56
index = 1056
Annotated 5SS: [457]
Annotated 3SS: [519]
SMsplice 5SS: [457]
SMsplice 3SS: [519]
top_k =  100
Partition function (log Z): -3.410659900097639

Sorted 5' Splice Sites (High to Low Probability):
Position 457: 0.9489211418411889
Position 1183: 0.17983738140747416
Position 715: 0.16980856935848987
Position 398: 0.03254155614160942
Position 380: 0.03006008420998351
Position 1189: 0.011735935450322556
Position 1120: 0.011674315266729213
Position 357: 0.008652020446768851
Position 1164: 0.005460147634236643
Position 1028: 0.0033910819375812693
Position 1498: 0.002640475699577216
Position 394: 0.002265966022994436
Position 1504: 0.0016166167569764565
Position 137: 0.00045280676178896447
Position 592: 0.00017512473868222156
Position 374: 0.00014637774488266236
Position 1004: 0.00012498298165358008
Position 966: 0.00011763526008782692
Position 734: 9.411023187033714e-05
Position 271: 8.232162087636573e-05
Position 1001: 7.228321641947732e-05
Position 670: 6.69350120970446e-05
Position 10: 3.755308887208805e-05
Position 359: 2.83505620462152e-05
Position 461: 1.728228989936519e-05
Position 34: 1.4681532389388426e-05
Position 113: 1.317455256231719e-05
Position 384: 6.765157906781572e-06
Position 424: 3.0527783939710073e-06
Position 312: 2.4044661034728536e-06
Position 404: 2.070262268334703e-06
Position 675: 1.6961441532822974e-06
Position 326: 1.6933589840389828e-06
Position 441: 1.6630325906676613e-06
Position 444: 9.106627408625819e-07
Position 852: 8.809647793436444e-07
Position 945: 6.196119324548109e-07
Position 98: 9.338680788801187e-08
Position 179: 7.961111812527727e-08
Position 107: 6.313597033680437e-08
Position 273: 1.7032810445306233e-09
Position 216: 1.3890065526518932e-09
Position 173: 1.2058301688270304e-10
Position 88: 1.024983743292965e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 519: 0.9997944814187308
Position 1249: 0.19863650756560017
Position 1047: 0.09035815272402394
Position 1081: 0.023484255182143955
Position 768: 0.020264976420560167
Position 1182: 0.016273772663477567
Position 1277: 0.01427444289816995
Position 424: 0.010402960448083162
Position 455: 0.008924035533631261
Position 1562: 0.0046605112139248665
Position 897: 0.004526233513528366
Position 441: 0.003455530731066907
Position 789: 0.0031326625965845205
Position 1119: 0.0030908405561449657
Position 998: 0.002038181300364822
Position 918: 0.001968659615766133
Position 1218: 0.0018779602128981409
Position 852: 0.0018644788163131015
Position 1413: 0.0005184808562253336
Position 320: 0.0004447178087313072
Position 533: 1.9630789126365513e-05
Position 179: 1.3280341165171761e-05
Position 93: 1.0864448827024682e-05
Position 224: 1.027907809405831e-05
Position 551: 7.41941489899578e-06
Position 188: 5.494369055324172e-06
Position 96: 4.235410944367242e-06
Position 122: 4.0278733870338594e-06
Position 323: 3.817567666700786e-06
Position 706: 1.6186570423819592e-08
