Gene = Bre1
index = 53
Annotated 5SS: [ 137 1493 2497]
Annotated 3SS: [ 339 1606 2548]
SMsplice 5SS: [ 137  833 1493 2497 2752]
SMsplice 3SS: [ 339  884 1606 2548 3820]
top_k =  100
Partition function (log Z): 6.907751123166516

Sorted 5' Splice Sites (High to Low Probability):
Position 2497: 0.9932446610863267
Position 1493: 0.9864440390532255
Position 833: 0.643538376670011
Position 2752: 0.6300281275900421
Position 137: 0.4319262436816949
Position 254: 0.40917547992530656
Position 29: 0.07885181599395072
Position 4050: 0.05784254090260018
Position 74: 0.040014894659242586
Position 827: 0.035433681400479325
Position 3498: 0.0280804836094711
Position 1808: 0.020980600594051973
Position 2780: 0.01938158892454962
Position 1545: 0.010766619663235229
Position 3929: 0.008927713413697374
Position 431: 0.006459035470514957
Position 3441: 0.00560774572687828
Position 2471: 0.005277242600661994
Position 844: 0.0048526013257577565
Position 2977: 0.004835191434737906
Position 104: 0.003373812110005692
Position 1281: 0.0017076620346816716
Position 628: 0.0015242622142739811
Position 491: 0.0014702205682727606
Position 3644: 0.0014337074897608226
Position 1472: 0.001420503975691735
Position 722: 0.0010057275162165483
Position 2142: 0.0009729338452068234
Position 116: 0.0009031149543679895
Position 118: 0.0007931447364468756
Position 1513: 0.00046945253486698927
Position 815: 0.0003799329118105855
Position 2280: 0.00036749699517856903
Position 617: 0.00027629263704661227
Position 802: 0.00027545472435000295
Position 2501: 0.00024115379367112608
Position 620: 0.00023410799370985602
Position 109: 0.00021707595546004762
Position 2463: 0.00010814335957920997
Position 206: 0.00010012643462598879
Position 1983: 6.234136982112665e-05
Position 15: 3.041930532151949e-05
Position 2447: 1.5243818038391562e-05
Position 1988: 1.0840141908731542e-05
Position 1861: 3.6643911418166244e-06
Position 2870: 3.4866209072432953e-06
Position 2008: 3.4385147162132213e-06
Position 2103: 3.2709535000613023e-06
Position 1772: 2.9506620827396875e-06
Position 1628: 8.919429780651669e-07
Position 1497: 8.440140511948495e-07
Position 167: 5.935417219857936e-07
Position 31: 3.520009470753859e-07
Position 7: 2.3141780307136794e-07
Position 188: 4.417211945435975e-08
Position 195: 2.3451080710350296e-08
Position 141: 2.1987980784254543e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2548: 0.9950502066427861
Position 1606: 0.9925207566887049
Position 339: 0.9501589924530115
Position 3820: 0.6738122944599477
Position 884: 0.5254125101493934
Position 902: 0.08290280406160355
Position 4106: 0.05082495566971565
Position 1328: 0.035811780359651525
Position 917: 0.02866076393724949
Position 1858: 0.014763741279755709
Position 4138: 0.014608355237986724
Position 891: 0.014352457197806695
Position 4073: 0.007917235409817902
Position 1615: 0.007467453321605973
Position 136: 0.007246005030850477
Position 4009: 0.006661840672558061
Position 1087: 0.003851501978400912
Position 2255: 0.0035339313535798483
Position 195: 0.003464430395123142
Position 3565: 0.00274702803527087
Position 670: 0.0024146769625920527
Position 1891: 0.0022288764498350428
Position 318: 0.0018852305249812777
Position 1108: 0.0014905691865478418
Position 505: 0.0010954395078838347
Position 159: 0.001080511544722325
Position 1861: 0.0010113508608689506
Position 2972: 0.0009878975249858766
Position 2553: 0.0009521014542035139
Position 2889: 0.0007455211622307632
Position 2836: 0.0006136655484987432
Position 345: 0.00046208871977453336
Position 640: 0.00036024069277580385
Position 2798: 0.00032083321685282635
Position 2567: 0.00027062429256934084
Position 109: 0.00022730234939845263
Position 2813: 0.00021737509785607783
Position 177: 0.00021117400570821304
Position 4347: 0.0001767456651919922
Position 535: 0.0001717842837416715
Position 577: 0.00012122347379517318
Position 685: 0.00011051591802476175
Position 116: 0.0001012425867252108
Position 130: 2.6080649209306625e-05
Position 141: 1.3688892300689393e-05
Position 167: 1.0756302296864165e-05
Position 88: 1.768075894043537e-06
Position 1699: 1.5989277387119906e-06
Position 77: 6.318837216890262e-07
Position 1648: 6.245890690706265e-07
Position 2601: 2.2456352116632456e-07
Position 2618: 1.3589872138218284e-07
Position 2612: 8.197684002406723e-08
Position 360: 3.791308935847671e-08
Position 2571: 3.780793527591855e-09
