Gene = Wnk
index = 1602
Annotated 5SS: [  375   904  2725  3129  6020  6208  8374  9051 10185 10370 10603]
Annotated 3SS: [  747  1334  2955  3189  6075  7539  8630  9124 10304 10430 10659]
SMsplice 5SS: [  904  2725  3129  3525  8374  9051 10185 10370 10603]
SMsplice 3SS: [ 1334  2955  3189  7539  8630  9124 10304 10430 10659]
top_k =  100
Partition function (log Z): 13.243210614991645

Sorted 5' Splice Sites (High to Low Probability):
Position 904: 0.9999996020812831
Position 10185: 0.9871778384150836
Position 3525: 0.9693315871924288
Position 10370: 0.9603741647244419
Position 10603: 0.9464729681020869
Position 3129: 0.9412012697634694
Position 8374: 0.9102705732909881
Position 2725: 0.8182232183864596
Position 6208: 0.38671278599302605
Position 6846: 0.3535548205743304
Position 590: 0.25371749682220485
Position 8814: 0.23302441040042232
Position 1291: 0.17697673394518743
Position 548: 0.13953858212470277
Position 363: 0.10106271316091982
Position 375: 0.09154419740480264
Position 100: 0.05796653519164092
Position 9884: 0.055445812191314295
Position 8850: 0.05152263717019562
Position 3135: 0.05084734164197348
Position 2712: 0.013101766938152428
Position 3560: 0.010789470550309363
Position 2573: 0.010393790035454977
Position 140: 0.009269195033461181
Position 9308: 0.006706211177607769
Position 1613: 0.005699031689679954
Position 8766: 0.004991877758980686
Position 594: 0.004333663159883532
Position 1060: 0.0039727241097772415
Position 18: 0.002349093715132547
Position 3439: 0.0018957401977655948
Position 1196: 0.001849407415286005
Position 674: 0.0016918755852725932
Position 465: 0.0012787282300727502
Position 3470: 0.0011888691576374347
Position 254: 0.0011629428962813316
Position 1762: 0.000659626651390729
Position 3162: 0.0006139739792708114
Position 3088: 0.000489795911785912
Position 3411: 0.0003820997884707752
Position 10427: 0.00032811596255557103
Position 3224: 0.00024456715479923615
Position 3460: 0.00011963545927361227
Position 379: 8.791080387267198e-05
Position 3464: 6.806589146610998e-05
Position 1001: 5.6278814748352666e-05
Position 311: 1.9829183438205607e-05
Position 349: 1.9095038828353784e-05
Position 94: 9.764493579702488e-06
Position 483: 5.437698024381341e-06
Position 227: 4.034932903559659e-06
Position 434: 1.0249511104411572e-06
Position 873: 3.9456514070113784e-07
Position 12: 3.073442319800616e-07
Position 135: 2.541758554520206e-07
Position 71: 9.592161489453791e-08
Position 908: 1.316089381824359e-09
Position 914: 6.464591318720511e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2955: 0.9978694962021892
Position 8630: 0.995824389841375
Position 10304: 0.9890690646853569
Position 3189: 0.9731247030509356
Position 10430: 0.9353175205612921
Position 7539: 0.9102705732909875
Position 10659: 0.8632137518521248
Position 1334: 0.6624420275701531
Position 6075: 0.48909728414426396
Position 747: 0.47541069935239166
Position 9124: 0.2689667364051921
Position 976: 0.1843867209791861
Position 422: 0.140957431604404
Position 6782: 0.13970913582957864
Position 6258: 0.07368612139094294
Position 1352: 0.06390319552773113
Position 9934: 0.055445812191314295
Position 1067: 0.05273496395419637
Position 10666: 0.05163768632103296
Position 6279: 0.03777506520257094
Position 1112: 0.02860636950883256
Position 10680: 0.023188664711687814
Position 159: 0.021689789334227477
Position 9207: 0.018978296518711173
Position 2109: 0.0129166191341171
Position 10240: 0.010584487471659259
Position 1924: 0.009789840353242547
Position 648: 0.009120696173770813
Position 1171: 0.00876468050586744
Position 10449: 0.008452809170871767
Position 427: 0.007344281639884028
Position 10439: 0.007060608318188155
Position 10496: 0.005971557075903958
Position 221: 0.0041282528163124384
Position 10734: 0.0038376761246764653
Position 1427: 0.0034753788972427713
Position 10458: 0.0032392946208759255
Position 1184: 0.0032325732096867943
Position 3223: 0.0027728614724612057
Position 674: 0.0025188719000159314
Position 10715: 0.0024769473681284723
Position 10689: 0.002141110748975176
Position 2793: 0.0019380327946687077
Position 3525: 0.0014673231683962906
Position 151: 0.0010348337772587177
Position 227: 0.0006504046997174037
Position 10807: 0.0006376219153248835
Position 1041: 0.0004859749820750413
Position 384: 0.0004562939671512482
Position 483: 0.0003712716977252307
Position 545: 0.00036541205724212095
Position 1097: 0.00019423336380567432
Position 271: 5.099254005472777e-06
Position 239: 5.0870140945927505e-06
Position 119: 2.4543864406331335e-06
Position 450: 1.462324996958627e-06
Position 291: 4.3447716227961705e-07
