Gene = brun
index = 1634
Annotated 5SS: [ 593 1421 2323 2626 3237 3778 4034 4285 4553]
Annotated 3SS: [ 655 1474 2381 2679 3292 3839 4092 4344 4617]
SMsplice 5SS: [ 593 1421 2323 2626 3237 3778 4034 4285 4553]
SMsplice 3SS: [ 655 1474 2381 2679 3292 3839 4092 4344 4617]
top_k =  100
Partition function (log Z): 25.981261208646885

Sorted 5' Splice Sites (High to Low Probability):
Position 3237: 0.9998770378179503
Position 2323: 0.9987063368799581
Position 1421: 0.9887843541386118
Position 3778: 0.9795267840480072
Position 2626: 0.975169271470125
Position 593: 0.9601880747239141
Position 4553: 0.934016998879701
Position 4285: 0.8577638132082948
Position 4034: 0.7625883306904616
Position 4012: 0.2098919927301254
Position 3417: 0.043465622777990175
Position 2837: 0.034997525154106854
Position 4289: 0.016826383998252686
Position 4280: 0.016426082923848402
Position 595: 0.01567457486723914
Position 1297: 0.014136393849405147
Position 562: 0.013395532301842965
Position 2970: 0.012075282142796327
Position 4930: 0.009863478465062825
Position 3776: 0.009604446421230001
Position 2973: 0.009202773649722615
Position 586: 0.007261668603170494
Position 1954: 0.005616952370779135
Position 2143: 0.004796376522305243
Position 4398: 0.004533550188026691
Position 2911: 0.004087936155473669
Position 1114: 0.0040681288431847875
Position 238: 0.003718011579090336
Position 4138: 0.003546729901177765
Position 1812: 0.0026410739963425092
Position 2490: 0.0024185547860638024
Position 1591: 0.0022852013764706664
Position 4924: 0.002219680220513167
Position 4868: 0.0017907992210848488
Position 4251: 0.0017097060193082944
Position 517: 0.001485547259897182
Position 1293: 0.001326944768297387
Position 3650: 0.0009760977597768707
Position 832: 0.0009608198636018573
Position 2754: 0.0006270199968249383
Position 1633: 0.0005252903921037652
Position 198: 0.000517983591224802
Position 2532: 0.0004591089356393952
Position 2944: 0.0003531188490511943
Position 2439: 0.0003501312560137336
Position 1301: 0.00033488128036344
Position 597: 0.0003011782564971102
Position 390: 0.00029890215450339145
Position 4389: 0.000280571164636231
Position 3599: 0.00027077782316405427
Position 195: 0.000248428944973092
Position 552: 0.00022439895738386877
Position 291: 0.00022363828286018546
Position 571: 0.00020621282819603229
Position 2476: 0.00019873798913102496
Position 1083: 0.00017520765725514615
Position 852: 0.00015801547230047576
Position 3782: 0.00015729695012622715
Position 3988: 0.00015451058922724578
Position 2548: 0.00014277855852973872
Position 599: 8.744006851187308e-05
Position 3740: 5.2387466627754074e-05
Position 3991: 4.9451871641580024e-05
Position 935: 4.9227390716986964e-05
Position 3761: 4.579561635646292e-05
Position 569: 4.2763237929770006e-05
Position 428: 2.9417877856230355e-05
Position 502: 2.90127534062124e-05
Position 3482: 2.7837849941207558e-05
Position 812: 2.689525647825833e-05
Position 3859: 1.5790360365664734e-05
Position 3705: 1.2316977124772506e-05
Position 3486: 9.849664445020331e-06
Position 3501: 7.81682596516662e-06
Position 398: 7.603668433525877e-06
Position 3591: 6.681473718353415e-06
Position 3619: 6.476793562370092e-06
Position 137: 4.191076872716938e-06
Position 145: 3.6058070218178245e-06
Position 388: 3.102164319946342e-06
Position 434: 2.0309879884541445e-06
Position 2638: 1.924620133649566e-06
Position 4293: 9.465695748685241e-07
Position 4170: 8.59364127726539e-07
Position 3805: 8.258710793538899e-07
Position 153: 4.670863534987119e-07
Position 913: 2.981415412016988e-07
Position 1425: 1.3813389491200826e-07
Position 1195: 1.2961224037078082e-07
Position 3164: 1.2913544976387235e-07
Position 843: 8.438462504612269e-08
Position 3261: 5.6476374020002454e-08
Position 1315: 5.6243196398370076e-08
Position 2913: 3.636711303543439e-08
Position 2327: 2.9552781812904e-08
Position 3972: 2.6891640413684388e-08
Position 521: 1.678381922943781e-08
Position 538: 1.497655795867049e-08
Position 1262: 1.1878853975224248e-08
Position 304: 8.083344293532658e-09
Position 89: 4.158673647986691e-09
Position 450: 2.6388940398562347e-09
Position 3661: 5.129475826827688e-10
Position 3362: 3.50981323714268e-11
Position 124: 5.472273501540178e-12
Position 106: 1.3579162496250816e-12
Position 12: 1.2247322527128108e-12
Position 406: 8.06117120460258e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3839: 0.9992166990524658
Position 655: 0.9987586647117163
Position 3292: 0.9986025966865346
Position 1474: 0.9749350333967584
Position 4617: 0.9036057901356331
Position 4344: 0.8856886270939864
Position 2381: 0.8449340596983478
Position 4092: 0.8161528306810617
Position 2679: 0.6566570580770795
Position 2687: 0.28508561860515413
Position 4112: 0.10301030611259393
Position 2389: 0.09115308910601773
Position 2396: 0.04344122720251011
Position 3026: 0.039879081336746676
Position 4161: 0.028430046530364506
Position 4351: 0.026703939801608925
Position 3468: 0.020365092953057058
Position 2888: 0.01953193157695709
Position 2998: 0.017860217080601492
Position 2489: 0.013563206259495902
Position 2265: 0.00994061664190649
Position 3079: 0.009207398556457184
Position 4642: 0.008849803889504288
Position 4699: 0.008838324163399296
Position 2707: 0.008098609494400543
Position 5164: 0.007485485392160345
Position 3517: 0.007151662836475331
Position 4456: 0.006350686216848296
Position 1992: 0.006278091278409037
Position 1397: 0.006270658649873016
Position 4977: 0.005283705625710799
Position 4373: 0.005211498882371651
Position 1506: 0.005157506172593144
Position 2213: 0.00436706608654918
Position 288: 0.003910051109577984
Position 2807: 0.00339102185651069
Position 1911: 0.003237876491967574
Position 4818: 0.003099585099076422
Position 3525: 0.002675925142984657
Position 1578: 0.0022302782008228215
Position 1708: 0.002184904460582583
Position 1184: 0.002140839150811575
Position 2524: 0.00210271020627455
Position 2027: 0.0018237365033593315
Position 5396: 0.0018051562277059507
Position 4208: 0.001697252512091217
Position 3725: 0.0016577907292256208
Position 4729: 0.0015348678629466576
Position 3634: 0.001443585045682655
Position 1517: 0.0014157806777844442
Position 5053: 0.0013911856415277542
Position 4778: 0.0013466351588833606
Position 2402: 0.0011235432540127436
Position 2822: 0.0010816658626839992
Position 5090: 0.0010700860670682657
Position 1989: 0.0010699673005042172
Position 4639: 0.0009897156139721647
Position 4598: 0.0009520278218364733
Position 3305: 0.000947023350797155
Position 5036: 0.0009435802752337685
Position 891: 0.0009386911818836127
Position 1222: 0.0008790711158670561
Position 2593: 0.0008398977068793345
Position 3745: 0.0008277718245184139
Position 1413: 0.0007983143904605127
Position 2193: 0.0007753105890774455
Position 738: 0.0007164800439382813
Position 5195: 0.0006950078117010666
Position 4142: 0.0005278523649766571
Position 2896: 0.000458242223735059
Position 3316: 0.00043102758929947847
Position 2105: 0.00029820945260265855
Position 3889: 0.0002777899796862505
Position 1212: 0.0002757300584281165
Position 2712: 0.00026037497466583996
Position 3480: 0.000236621154627773
Position 1008: 0.00020206466277622914
Position 463: 0.00019449894194433742
Position 1143: 0.00017480877591309228
Position 3773: 0.00016998938415979713
Position 361: 0.00013133134186558366
Position 1533: 0.00013069855110374914
Position 3738: 0.00013010058553386233
Position 1808: 0.00011542676208162468
Position 1878: 0.00011139012813650194
Position 491: 9.471733656070362e-05
Position 309: 7.852956173325508e-05
