Gene = Sec63
index = 1481
Annotated 5SS: [ 471 1893 3210]
Annotated 3SS: [1182 1960 3291]
SMsplice 5SS: [ 471 1044 1893 3210]
SMsplice 3SS: [ 540 1182 1960 3291]
top_k =  100
Partition function (log Z): 5.03756282950269

Sorted 5' Splice Sites (High to Low Probability):
Position 1893: 0.9989752158481601
Position 3210: 0.9973882540803005
Position 471: 0.8187255221485389
Position 1044: 0.39133655469131323
Position 1052: 0.19654122680416147
Position 986: 0.12127278008946178
Position 56: 0.04949725854930586
Position 2721: 0.020647545623563038
Position 1686: 0.020256658672183528
Position 565: 0.01565827404059388
Position 37: 0.014003369216822995
Position 561: 0.013114101676592884
Position 2697: 0.010066124659227352
Position 1058: 0.00957799846823941
Position 367: 0.005636018584183584
Position 3491: 0.005384444166628392
Position 50: 0.005304222717418394
Position 1645: 0.004064347226218962
Position 707: 0.00334962525608636
Position 734: 0.002589877335687688
Position 456: 0.002044240663498029
Position 553: 0.0019197976123833485
Position 3694: 0.0014302911876697992
Position 54: 0.0013757069883835434
Position 701: 0.0013290141605051553
Position 845: 0.0013234500627782241
Position 2104: 0.0011653765548147628
Position 807: 0.001090329328754286
Position 3698: 0.0007132135032354371
Position 834: 0.0006452500070062945
Position 2111: 0.0005557016517510375
Position 41: 0.0003251181902327921
Position 3598: 0.0002879743002780163
Position 1884: 0.00026900381200756663
Position 3522: 0.00024847886386974327
Position 2820: 0.0002456121785806501
Position 76: 0.00021339122485652612
Position 3726: 0.00010011992048814073
Position 3671: 8.20619442370866e-05
Position 85: 3.175436761292066e-05
Position 67: 2.234053831447008e-05
Position 250: 1.9686255910506833e-05
Position 3731: 1.878660587219261e-05
Position 8: 1.7003087704911557e-05
Position 575: 1.6458444222103513e-05
Position 557: 6.084888330068538e-06
Position 35: 3.594661049542488e-06
Position 354: 1.2311011547054422e-06
Position 3446: 6.750789598249439e-07
Position 361: 6.606593274754115e-07
Position 3374: 5.045033065780311e-07
Position 388: 3.46303552898276e-07
Position 475: 3.140293437755488e-07
Position 3194: 2.3659729704648898e-07
Position 2416: 1.5088044834910873e-07
Position 3304: 8.669478237659887e-08
Position 197: 6.375904274382071e-08
Position 2950: 3.629902106996366e-08
Position 1558: 2.7745201617025223e-08
Position 2125: 5.949740938437641e-12
Position 2132: 4.603833503173268e-12
Position 2260: 1.9870419315015995e-12
Position 2119: 1.8783625476231837e-12
Position 2480: 3.069299819773365e-13
Position 2187: 2.9824888191551424e-13
Position 2507: 2.6469491841957973e-13
Position 2385: 2.5311827601750516e-13
Position 2537: 2.2095751467203243e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3291: 0.9981718945904774
Position 1960: 0.9956837718163092
Position 1182: 0.9690988956829104
Position 540: 0.5867083197521707
Position 109: 0.056997030023014456
Position 3104: 0.022428310813461166
Position 1751: 0.02025657731575
Position 765: 0.01726365316082057
Position 112: 0.00817048222888803
Position 2783: 0.006623789871196332
Position 3598: 0.006545633515707819
Position 1135: 0.006180825115975261
Position 1346: 0.0050172052010307045
Position 155: 0.004195176948036886
Position 1720: 0.004064347226218962
Position 3780: 0.0023596667115569157
Position 2161: 0.001940886595868069
Position 688: 0.0016554951664220611
Position 1993: 0.0013366140478386075
Position 1092: 0.0008305811017786337
Position 1968: 0.0008305802303204999
Position 1043: 0.0006983080686829847
Position 2061: 0.0004913383241591792
Position 2032: 0.0004537349669036327
Position 3666: 0.0002879743002780163
Position 3317: 0.00022058191393324058
Position 3314: 0.00020522637388778602
Position 115: 0.00011150379851575495
Position 118: 2.00192022351003e-05
Position 220: 1.690547120604819e-05
Position 334: 1.2190961504490124e-05
Position 971: 8.916434836944654e-06
Position 65: 2.7498606559830955e-06
Position 713: 1.8762270742349365e-06
Position 191: 1.5000417720594926e-06
Position 200: 1.0314648387224737e-06
