Gene = Glg1
index = 1190
Annotated 5SS: [1111 2523 2997 3548 6981]
Annotated 3SS: [1312 2598 3178 6610 9045]
SMsplice 5SS: [1111 2523 2985 3548 6981]
SMsplice 3SS: [1312 2598 3178 6610 9045]
top_k =  100
Partition function (log Z): 4.250113541713802

Sorted 5' Splice Sites (High to Low Probability):
Position 3548: 0.9997948198862908
Position 1111: 0.9937404206268231
Position 2523: 0.9416030350782975
Position 2985: 0.8563619049246708
Position 6981: 0.7308309359854208
Position 3925: 0.25954196340884134
Position 7185: 0.11083582934218567
Position 2935: 0.1032636157868966
Position 4260: 0.08064507354802586
Position 1461: 0.051398305752711614
Position 5562: 0.04292051823127515
Position 5354: 0.032853390205507024
Position 2282: 0.02544378321624503
Position 4003: 0.020904312019359432
Position 2231: 0.020138599648379586
Position 2744: 0.019094536425177472
Position 9780: 0.015824270564513857
Position 2980: 0.014419675493281409
Position 7334: 0.013606856069085141
Position 3245: 0.011231778788127608
Position 7219: 0.010192174895642968
Position 2871: 0.00856449437248089
Position 161: 0.006355775022278211
Position 6164: 0.006319862541549421
Position 4999: 0.005866340729745509
Position 5483: 0.004655597385168566
Position 5369: 0.0028653783403075634
Position 4112: 0.002337718933003691
Position 1712: 0.0017667127614195153
Position 4960: 0.0017555908873078548
Position 1522: 0.0017139250774461038
Position 1223: 0.001610643793425991
Position 4119: 0.001534094224881407
Position 4991: 0.0014202979184019572
Position 4070: 0.0013784391603119445
Position 1728: 0.0012274949214215354
Position 35: 0.001044453435440196
Position 4105: 0.000882291614812837
Position 708: 0.0006275306197216998
Position 1517: 0.0006193722951936953
Position 3001: 0.0005800671243702106
Position 2790: 0.00047240558709500815
Position 936: 0.00034279496778234493
Position 194: 0.0003328726399700684
Position 1446: 0.0002713698494811131
Position 2941: 0.00022524576095079668
Position 1929: 0.00022102379970333674
Position 1947: 0.0001848384046772774
Position 1756: 0.00015684162689470646
Position 1734: 0.00014420756978776784
Position 3407: 0.0001388007511641715
Position 3970: 0.0001350150438329821
Position 2803: 0.00013086791718260965
Position 2740: 0.0001210931833633908
Position 2723: 0.00011157359850821239
Position 2787: 9.796780335421717e-05
Position 24: 8.300762753604319e-05
Position 31: 7.904840963033728e-05
Position 297: 7.861296334940497e-05
Position 3567: 7.276333116529425e-05
Position 922: 7.091839457013813e-05
Position 3410: 6.672453556422907e-05
Position 3493: 5.084898193527253e-05
Position 333: 3.185704331396219e-05
Position 200: 2.0655327018654938e-05
Position 1871: 1.8332816846929442e-05
Position 1976: 1.3895227788929048e-05
Position 203: 1.2249516220344097e-05
Position 1907: 1.2073410566314835e-05
Position 1115: 7.452505948571542e-06
Position 3552: 6.117800670990529e-06
Position 991: 2.9798080834254456e-06
Position 1203: 2.3930153752088904e-06
Position 2240: 1.647649010077848e-06
Position 1898: 9.829553336768539e-07
Position 502: 4.1284245961899903e-07
Position 609: 1.9875073158214876e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3178: 0.9931828811351884
Position 2598: 0.9712697347556641
Position 1312: 0.9338098798551958
Position 6610: 0.9288897445580616
Position 9045: 0.6876605453873619
Position 3708: 0.35845518013629374
Position 7049: 0.1603459267531759
Position 5236: 0.05964103143871272
Position 9625: 0.04083875876522362
Position 2365: 0.02878354008026392
Position 9961: 0.027287280188369744
Position 2622: 0.026458589135196598
Position 1174: 0.025267541325621562
Position 7028: 0.01767759782948901
Position 3722: 0.0164848087901915
Position 8638: 0.013988521927308872
Position 5249: 0.01314356430794299
Position 1384: 0.011043937062488686
Position 2031: 0.01081385478056351
Position 1604: 0.009918340386575195
Position 1318: 0.009314494054947752
Position 3304: 0.009229890451806314
Position 2333: 0.008134594577388713
Position 5610: 0.006615643394860096
Position 3058: 0.005382055596905749
Position 4030: 0.0048556885059225985
Position 1636: 0.0031198506849453717
Position 8169: 0.003035035263286281
Position 5294: 0.0028389204742921737
Position 1531: 0.002653542770614601
Position 2803: 0.002164573389018536
Position 1180: 0.002078603644223718
Position 3330: 0.0020351745627806292
Position 2053: 0.0018698533609894914
Position 2793: 0.001643981566407921
Position 4658: 0.001305591338393252
Position 3770: 0.0011693329574402943
Position 2870: 0.0011682172403393101
Position 981: 0.0010408676202475898
Position 3786: 0.0010344132303530265
Position 3906: 0.000980112943101281
Position 4073: 0.0007639731704471713
Position 1005: 0.0006028459304956679
Position 267: 0.0005417255573070412
Position 3210: 0.0004079555209061339
Position 88: 0.000297826162805684
Position 626: 0.0002519403944469733
Position 85: 0.00024034307677994258
Position 582: 0.0002141054127197127
Position 6629: 0.00020873249698097427
Position 96: 0.00020702556713542988
Position 390: 0.00019595939176883393
Position 3468: 0.00018153520611759424
Position 370: 0.00017520246934500295
Position 373: 0.00017481631530634833
Position 4429: 5.82661628185618e-05
Position 129: 4.822732525550797e-05
Position 778: 4.8021660807731735e-05
Position 3319: 4.3892147950781766e-05
Position 126: 4.18414546121884e-05
Position 684: 2.9555001024105745e-05
Position 527: 2.7576301292497456e-05
Position 300: 2.7470738136737506e-05
Position 3098: 2.517479564649178e-05
Position 681: 1.2039822451598502e-05
Position 386: 7.68363479700854e-06
Position 1255: 6.8953226211947884e-06
Position 477: 6.831085117515646e-06
Position 3816: 6.2552146038492585e-06
Position 1263: 1.9995335335834033e-06
Position 3734: 1.779412216074719e-06
Position 3964: 1.497158225119587e-06
Position 3857: 1.0860382634459578e-06
