Gene = Mfap1
index = 1278
Annotated 5SS: [ 187 1170]
Annotated 3SS: [ 247 1231]
SMsplice 5SS: [ 187 1170]
SMsplice 3SS: [ 247 1231]
top_k =  100
Partition function (log Z): 1.7079214964849467

Sorted 5' Splice Sites (High to Low Probability):
Position 1170: 0.9868007509100889
Position 187: 0.9446837361096051
Position 1473: 0.014244300026056811
Position 1163: 0.010421064088908338
Position 1676: 0.009464503550963852
Position 1482: 0.003095956993684551
Position 455: 0.0008736559022209772
Position 1174: 0.0008557716535919749
Position 545: 0.0008368274732865396
Position 1669: 0.0002660252052290297
Position 293: 0.0002599925890283822
Position 1680: 0.0002395287914117689
Position 828: 0.00022696808030188157
Position 772: 0.00020853166888639666
Position 1718: 0.00015188722698980626
Position 1317: 0.00014990661057153717
Position 1102: 0.00011382389746762227
Position 1346: 0.00010999449841169414
Position 1364: 0.00010854034489908943
Position 268: 7.872960293200544e-05
Position 1664: 4.964329912833345e-05
Position 274: 3.072233263231256e-05
Position 248: 2.169941470063674e-05
Position 1514: 1.6208053276744194e-06
Position 1378: 9.367324885580121e-07
Position 484: 3.8362378946325023e-07
Position 1127: 2.6529885774949547e-07
Position 1075: 3.322190620681943e-08
Position 523: 2.1816002399292197e-08
Position 220: 1.3998201214639413e-08
Position 1018: 1.2421763693956919e-08
Position 1006: 1.2311513130019564e-08
Position 596: 1.6197370814316142e-10
Position 10: 1.2386279829421431e-10
Position 798: 1.0673404710571722e-10
Position 96: 1.4315990406291984e-11
Position 85: 2.308379645895693e-12
Position 112: 2.187412303495015e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1231: 0.9999102125655105
Position 247: 0.7824013107614038
Position 267: 0.14802951441475942
Position 1527: 0.015987846956848937
Position 1738: 0.009602712596374723
Position 326: 0.00505205030266646
Position 876: 0.003617516258414533
Position 915: 0.001735499235290998
Position 1535: 0.001169640944920962
Position 365: 0.0011645561534048175
Position 297: 0.0007838682068835238
Position 1796: 0.0006372223532165721
Position 279: 0.000486660885320163
Position 506: 0.0004754618544186667
Position 273: 0.00044287332379902946
Position 526: 0.00034039444573365907
Position 894: 0.0002852156884643867
Position 1699: 0.0002464721826589764
Position 753: 0.00024386163626785172
Position 1547: 0.00012477077849108606
Position 421: 0.00011411884958176556
Position 1430: 0.00010612721250866551
Position 817: 7.802611253070398e-05
Position 602: 7.656806171021681e-05
Position 759: 7.160909388368224e-05
Position 756: 6.491368232663318e-05
Position 594: 3.876816909756593e-05
Position 1579: 5.1844848745931315e-06
Position 1472: 2.86657526818507e-06
Position 333: 1.2966760521260993e-08
Position 369: 2.4172938412852685e-09
Position 387: 1.6047607107734199e-09
Position 96: 5.961636354785891e-11
Position 117: 4.4004766541231204e-11
Position 69: 1.850870815428917e-11
Position 149: 1.4651480703882648e-11
