Gene = Cht2
index = 1072
Annotated 5SS: [ 348 1698 1934 2497]
Annotated 3SS: [1573 1768 1990 2623]
SMsplice 5SS: [1698 1934 2497]
SMsplice 3SS: [1768 1990 2623]
top_k =  100
Partition function (log Z): 9.275525339819975

Sorted 5' Splice Sites (High to Low Probability):
Position 1698: 0.9996792167924463
Position 1934: 0.9995639599913321
Position 2497: 0.9939978207139011
Position 2157: 0.3758501456360508
Position 1074: 0.3004256146494118
Position 348: 0.09575497349832333
Position 505: 0.04368757671563217
Position 1062: 0.030946239334094666
Position 20: 0.030764247119994606
Position 1160: 0.023043345046423816
Position 871: 0.020194878440415422
Position 623: 0.02008748139807075
Position 618: 0.01677868520423234
Position 458: 0.0084053921678715
Position 2558: 0.007027356578638352
Position 3436: 0.004266225160203031
Position 3298: 0.0026169774908277005
Position 3456: 0.002462957714874234
Position 3322: 0.0020682112235186952
Position 849: 0.0019418279163228144
Position 810: 0.001841405548325945
Position 2077: 0.0018069843602552932
Position 635: 0.0013647805434057005
Position 2170: 0.0013560250412846214
Position 3242: 0.001234145500957864
Position 464: 0.0011955297035166445
Position 366: 0.0006932743442551718
Position 413: 0.0002116583652017764
Position 32: 0.00018281462800386343
Position 571: 0.0001426396301635662
Position 1926: 6.741262203984094e-05
Position 1945: 5.816542433861825e-05
Position 433: 3.538570441169678e-05
Position 1884: 1.0636425504894451e-05
Position 1938: 6.2730744355020015e-06
Position 2350: 2.874703249544335e-06
Position 2511: 1.5259663253511002e-06
Position 2494: 1.4966469706410148e-06
Position 1835: 1.2458322174600472e-06
Position 1879: 1.0976912207629272e-06
Position 1882: 8.327192779705437e-07
Position 2446: 3.517671429885372e-07
Position 2016: 3.3906512063403805e-07
Position 1786: 2.8588473117748352e-09
Position 2190: 1.3558070522617763e-09
Position 1792: 1.6942704757646383e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1768: 0.9997073394693713
Position 2623: 0.9983772858156842
Position 1990: 0.991386978078912
Position 2235: 0.35205925569866453
Position 1573: 0.2752188673437975
Position 1591: 0.15984874434396373
Position 1360: 0.038318653508698224
Position 1371: 0.02818407807312038
Position 71: 0.023504898820461702
Position 1230: 0.022307585516551202
Position 870: 0.019520071776984723
Position 922: 0.015284175775858732
Position 2283: 0.012959883898082922
Position 2001: 0.008305828006369477
Position 2552: 0.006709933288851358
Position 962: 0.00610321756703525
Position 3500: 0.005614005487596892
Position 2286: 0.004692565500909971
Position 2223: 0.004236445025176103
Position 3389: 0.004056866574956777
Position 563: 0.0034386646815384673
Position 3516: 0.0021796333036886682
Position 1328: 0.0019343649309658771
Position 1160: 0.0016958500360553378
Position 497: 0.001297420253754054
Position 2432: 0.0006745192753215194
Position 438: 0.0005605942798475112
Position 3361: 0.0005138520788998562
Position 2156: 0.0003346950356261156
Position 3481: 0.00028415964523933085
Position 509: 0.0002468807340561376
Position 1785: 0.00014301912213786586
Position 1833: 3.767492095324405e-05
Position 2060: 1.7724734852476912e-05
Position 2010: 1.7002342464480962e-05
Position 2076: 7.297368585748961e-06
