Gene = Spindly
index = 1513
Annotated 5SS: [ 550  780 1062 1262 1501]
Annotated 3SS: [ 613  845 1119 1401 1560]
SMsplice 5SS: [ 550  780 1062 1501]
SMsplice 3SS: [ 613  845 1119 1560]
top_k =  100
Partition function (log Z): 6.668223694004051

Sorted 5' Splice Sites (High to Low Probability):
Position 1501: 0.9963870826815067
Position 550: 0.99361382795699
Position 1062: 0.9893621510291307
Position 780: 0.9654676824214206
Position 1262: 0.20671302806485736
Position 1359: 0.1138926199359552
Position 1354: 0.03888690141669117
Position 783: 0.02656247843116157
Position 1223: 0.009410264070259392
Position 1940: 0.005936539764206404
Position 2735: 0.005095101301194797
Position 2477: 0.004488299240474397
Position 1992: 0.004138821296439464
Position 2252: 0.0037826504334206594
Position 1865: 0.003462915515074086
Position 1706: 0.0031777037519598616
Position 1313: 0.00238894514963821
Position 405: 0.002386967308815378
Position 2745: 0.0018774963184209248
Position 728: 0.0016273025858628018
Position 417: 0.0012819725676244816
Position 1066: 0.0011922135999101237
Position 343: 0.001125646540872932
Position 2042: 0.0007895202818449359
Position 2732: 0.0006239496645391484
Position 535: 0.0005856752579824128
Position 641: 0.0004700068886927024
Position 501: 0.000383592009729961
Position 476: 0.00033555239262468437
Position 569: 0.00017658798531431389
Position 1083: 0.0001550234988032257
Position 1281: 0.00014905278820549764
Position 1227: 0.00010683465336728177
Position 1268: 9.715084904772613e-05
Position 1087: 7.307163773352765e-05
Position 288: 2.848099808314512e-05
Position 978: 2.6378160250381924e-05
Position 84: 1.3130135548816821e-05
Position 1041: 1.079298295856178e-05
Position 281: 7.88188074694645e-06
Position 1023: 7.787161233195049e-06
Position 711: 6.78064988458236e-06
Position 195: 4.429379515246269e-06
Position 33: 4.265077669038772e-06
Position 11: 3.8041868395602138e-06
Position 449: 3.5872091199389024e-06
Position 224: 2.2597258225466675e-06
Position 76: 1.6231416604827034e-06
Position 316: 6.717897080425423e-07
Position 1712: 5.540578293447259e-07
Position 995: 3.020998528386915e-07
Position 64: 2.9523959569075886e-07
Position 1108: 2.7397903512748604e-07
Position 246: 2.491690036666582e-07
Position 1481: 1.674249685332673e-07
Position 1710: 5.7932632186712804e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1560: 0.9941949239270321
Position 845: 0.9941379657773288
Position 613: 0.9926457521047968
Position 1119: 0.7760154445028611
Position 1401: 0.5474276929184473
Position 1165: 0.015898469146677842
Position 2092: 0.014779500035370121
Position 1193: 0.012867167486646385
Position 1124: 0.007953371045775665
Position 2802: 0.007015170330661349
Position 2532: 0.004504397294136864
Position 2317: 0.0037826504334206594
Position 463: 0.0034376481888586078
Position 635: 0.0028685580812460977
Position 1760: 0.0017721487992412572
Position 1651: 0.0012674905798667464
Position 2032: 0.0008140563065321316
Position 2056: 0.000779132354254795
Position 1739: 0.0005993343395671951
Position 2836: 0.000581376953493521
Position 2035: 0.00037403817079250534
Position 874: 0.00036449833147862796
Position 822: 0.00035641309243874126
Position 1105: 0.0003410052900098666
Position 1358: 0.0002789701168434357
Position 1453: 0.0001815637087415807
Position 1330: 0.00016590281216339881
Position 1196: 0.0001286568882603222
Position 1313: 0.0001239423619890007
Position 1354: 0.00011879123562325412
Position 1450: 0.00010086757986734001
Position 1108: 7.79422843566857e-05
Position 853: 7.516286511144254e-05
Position 492: 7.059721369865873e-05
Position 1170: 6.797678698661757e-05
Position 416: 5.506798807210135e-05
Position 1041: 3.163763589488245e-05
Position 658: 2.8583137156258956e-05
Position 207: 1.306247140874735e-05
Position 405: 8.804431604539835e-06
Position 673: 8.198223084680127e-06
Position 62: 3.7522317071354784e-06
Position 390: 3.3904813165884486e-06
Position 904: 2.4756409708687985e-06
Position 888: 1.3868734218840236e-06
Position 960: 7.963847068359376e-07
Position 342: 6.866338001809755e-07
Position 264: 5.161029661056718e-07
Position 111: 4.7062265510680213e-07
Position 114: 3.1256670084672886e-07
Position 426: 2.474238869171225e-07
Position 507: 2.384558686313513e-07
Position 90: 1.9473120563141068e-07
Position 694: 2.907269588183928e-10
