Gene = PGRP-LC
index = 1355
Annotated 5SS: [5803 6258 6951]
Annotated 3SS: [6089 6798 7017]
SMsplice 5SS: [  57 4320 6650 6951 7936]
SMsplice 3SS: [3354 6089 6798 7748 7997]
top_k =  100
Partition function (log Z): -0.2903665925940191

Sorted 5' Splice Sites (High to Low Probability):
Position 6951: 0.9963943308714936
Position 4320: 0.9756579376956824
Position 7936: 0.9604363006540076
Position 6650: 0.658183198894498
Position 6258: 0.5879446305810275
Position 57: 0.4569463510356092
Position 5803: 0.36120301488802753
Position 75: 0.36072564261465007
Position 8480: 0.22148218285537286
Position 759: 0.19713294624275005
Position 8363: 0.12819343619247667
Position 6315: 0.12686987633412283
Position 308: 0.12309256138345354
Position 8167: 0.11620986019839658
Position 4470: 0.07622867952180176
Position 2234: 0.0671033398871267
Position 4705: 0.04812457648094633
Position 8440: 0.043864750640114046
Position 4744: 0.041114664149179254
Position 1780: 0.03631795066764838
Position 942: 0.018839057037644834
Position 1692: 0.018390525364930927
Position 7894: 0.011193058333365988
Position 8408: 0.010736899390781806
Position 9084: 0.010104981655385223
Position 9370: 0.0070935032178169434
Position 415: 0.004886738036544273
Position 8098: 0.0033780752989779504
Position 8064: 0.0029837001866421793
Position 32: 0.0029448035236419724
Position 79: 0.001359926555074664
Position 312: 0.00010771987112509962
Position 98: 9.548577023897938e-05
Position 991: 3.1321091427996435e-06
Position 119: 3.783709605225018e-07
Position 193: 2.102539700130823e-07
Position 116: 1.6233879977928478e-07
Position 69: 1.5044364893930487e-07
Position 242: 1.6459731045959257e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3354: 0.9389191244543523
Position 7997: 0.9115550998301836
Position 6089: 0.8043991473647267
Position 6798: 0.6357571741594265
Position 8829: 0.6095115055408756
Position 4381: 0.4624838217842441
Position 7748: 0.37693904340874423
Position 6539: 0.3722009864936113
Position 7762: 0.3079860328507426
Position 6314: 0.2547608027263497
Position 7017: 0.21127325219201062
Position 6065: 0.19560085263527405
Position 495: 0.07263976500565983
Position 2137: 0.07207653283463254
Position 475: 0.053254320090130536
Position 6823: 0.05322737188946336
Position 1545: 0.046952576987145334
Position 5019: 0.04394964195955668
Position 124: 0.03164713659784458
Position 6723: 0.031127352546408735
Position 1954: 0.027121151185524817
Position 7686: 0.02562974668021351
Position 7067: 0.024568204145965417
Position 7236: 0.02242541547741641
Position 5060: 0.020237471296154014
Position 6320: 0.013331493108041001
Position 6337: 0.012592524886348095
Position 368: 0.012303647112577051
Position 9149: 0.010104981655385223
Position 9433: 0.007093503217816939
Position 287: 0.005863106898096525
Position 8035: 0.004984294495476815
Position 419: 0.002315714506149799
Position 1591: 0.0004958109545210441
Position 239: 1.6149035738758745e-05
