Gene = mtsh
index = 1805
Annotated 5SS: [ 530  833 2072 2275]
Annotated 3SS: [ 597  948 2127 2553]
SMsplice 5SS: [530 833]
SMsplice 3SS: [597 948]
top_k =  100
Partition function (log Z): -1.956881231657446

Sorted 5' Splice Sites (High to Low Probability):
Position 833: 0.9984621905739057
Position 530: 0.9618084982658712
Position 1037: 0.29169904231782484
Position 2275: 0.22466848441280726
Position 2385: 0.034829122268977365
Position 466: 0.028940162325389616
Position 2257: 0.02615355275382643
Position 2709: 0.014939939679386793
Position 2170: 0.01139267457008589
Position 1620: 0.010158099275921319
Position 119: 0.010044347101632774
Position 86: 0.00761740260385981
Position 117: 0.006783885693507427
Position 1092: 0.005765954204178421
Position 98: 0.00570008186084477
Position 2072: 0.005449060651569247
Position 80: 0.003290995802932252
Position 337: 0.0015246724061333432
Position 294: 0.0009203140311536928
Position 33: 0.0007774688149484576
Position 889: 0.0003419566079659268
Position 422: 0.0003402333322335249
Position 1271: 0.0003010498205699886
Position 1303: 0.00028419965852848934
Position 383: 0.000172272026302868
Position 84: 0.00011556638143888247
Position 89: 0.00011205188688869167
Position 777: 0.00010992810435123758
Position 510: 8.237943709090814e-05
Position 60: 7.280952392951182e-05
Position 171: 2.571616633741837e-05
Position 904: 2.5372263863505722e-05
Position 372: 2.1034788206073695e-05
Position 893: 1.2919792669838333e-05
Position 765: 2.2834652542399896e-06
Position 57: 3.2152295131880853e-07
Position 343: 2.567675616090912e-07
Position 355: 1.6949103809368364e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 597: 0.9290528421692626
Position 948: 0.5938067148594701
Position 2553: 0.563221373140709
Position 1381: 0.08361743505630581
Position 2514: 0.08358148049659955
Position 2223: 0.07046172041334313
Position 889: 0.04022894616353826
Position 674: 0.031915952075942895
Position 2477: 0.03178161998313335
Position 209: 0.02979523636602236
Position 1921: 0.02856362571844879
Position 626: 0.026952361858397025
Position 919: 0.01896728906827453
Position 2357: 0.01889915429623388
Position 2127: 0.01773926903488039
Position 2764: 0.014939939679386798
Position 1965: 0.012170011481279063
Position 902: 0.010683144238815185
Position 962: 0.010366074104396194
Position 2145: 0.007043967575940589
Position 1092: 0.00526090670210657
Position 2167: 0.005144751693858206
Position 2384: 0.0039427518254902955
Position 1745: 0.0037583214030099065
Position 188: 0.003527780839433778
Position 510: 0.002378445987781402
Position 406: 0.0012989821342966146
Position 348: 0.0009993335887792036
Position 203: 0.0006899211360871128
Position 1147: 0.0005065530676530178
Position 734: 0.00043547995944507906
Position 457: 0.0003189618971632101
Position 273: 0.0002671254160658258
Position 223: 0.0001724812408890436
Position 743: 0.00015258267996012522
Position 481: 0.0001133357996419574
Position 529: 6.045878798865343e-05
Position 691: 4.0332197945782926e-05
Position 710: 2.6479324994732174e-05
Position 524: 2.0315510232909195e-05
Position 995: 1.9688839611955057e-05
Position 776: 1.1408931331336812e-05
Position 98: 8.415972463712968e-06
Position 904: 1.1568432047392265e-06
Position 1021: 7.707204135634093e-07
Position 975: 6.559336741647407e-07
Position 253: 6.13744410343731e-07
Position 987: 2.923264917269949e-07
Position 363: 5.2899109348981415e-09
Position 425: 3.077223630609802e-09
