Gene = smog
index = 1881
Annotated 5SS: [  153  1865 13267 17854 17973 18332 18475 18901 19030 19493 19830 21136
 21306 21699]
Annotated 3SS: [ 1533 12283 17613 17913 18211 18393 18551 18960 19090 19634 20953 21193
 21677 22022]
SMsplice 5SS: [  153 13267 17854 17973 18332 18475 18901 19030 19493 19830 21136 21306
 21699]
SMsplice 3SS: [12283 17613 17913 18211 18393 18551 18960 19090 19634 20731 21193 21477
 22022]
top_k =  100
Partition function (log Z): 26.293010708614922

Sorted 5' Splice Sites (High to Low Probability):
Position 13267: 1.0
Position 18332: 0.9992674819757674
Position 18475: 0.998372759766258
Position 21136: 0.9983399414987827
Position 19493: 0.9930755261711216
Position 18901: 0.991528644421379
Position 19030: 0.9912545702624798
Position 17973: 0.9647844163063343
Position 17854: 0.9524997789689778
Position 21306: 0.936359532565519
Position 21699: 0.7182490294262432
Position 19830: 0.6048418830764423
Position 153: 0.49923408410667
Position 73: 0.17986094688174745
Position 1865: 0.17898540649911854
Position 22276: 0.1661589178695193
Position 433: 0.14191956251246182
Position 20954: 0.10890709156091691
Position 22291: 0.10077324419271615
Position 17731: 0.025612034222340156
Position 22266: 0.015731979438977448
Position 22484: 0.012662606434650836
Position 22308: 0.01192331001984538
Position 19814: 0.006182982573115394
Position 19808: 0.006168718605031843
Position 21401: 0.00439934654467146
Position 18894: 0.00413404514434171
Position 18006: 0.003656447087294297
Position 19789: 0.003558974742871115
Position 20135: 0.003107807013386346
Position 20585: 0.0030341611273373907
Position 18871: 0.0026767722773774535
Position 18008: 0.0012605391341601105
Position 18479: 0.0011552318978050443
Position 21081: 0.001085191555799953
Position 19500: 0.000945016550540329
Position 21256: 0.0008157367532017274
Position 19065: 0.00035489119757759635
Position 20078: 0.0003237822292646828
Position 18717: 0.0003082967357079113
Position 19940: 0.00028996150497391667
Position 20323: 0.0002548663218396729
Position 19283: 0.00022635165800158965
Position 19399: 0.00022241879589457163
Position 18693: 0.00020415787548023624
Position 18974: 0.00015019897989404003
Position 19267: 0.00013131019905542602
Position 19571: 0.00012359753612400297
Position 19344: 7.8623868067012e-05
Position 18908: 5.4075256426691214e-05
Position 19034: 3.239056463052671e-05
Position 19486: 2.705477436765611e-05
Position 19012: 2.5857801530607572e-05
Position 18623: 2.0891924336730692e-05
Position 18832: 1.8150858426969032e-05
Position 18462: 9.021001212997593e-06
Position 19069: 8.989810439498971e-06
Position 18790: 7.83024613938577e-06
Position 18726: 6.581777972888434e-06
Position 18615: 5.729574554320932e-06
Position 18728: 5.683388801685298e-06
Position 18877: 5.205125630140132e-06
Position 18852: 2.4154911970511944e-06
Position 18685: 2.3200379508520534e-06
Position 18763: 1.981850991420817e-06
Position 18862: 1.5552737459863342e-06
Position 18767: 1.2966390970998536e-06
Position 18823: 1.252513772630316e-06
Position 19467: 3.735580766885511e-07
Position 19505: 2.233452765194364e-07
Position 19192: 1.9043165747172942e-07
Position 19241: 4.568945725903227e-08
Position 18674: 2.395200364017667e-09
Position 18455: 7.411112886688845e-10
Position 18482: 1.6686579652340786e-10
Position 18507: 8.871660131873182e-11
Position 18431: 6.55088223756957e-11
Position 18468: 6.19306218026552e-11
Position 18799: 3.364698964537478e-11
Position 19067: 1.3981033346423223e-11
Position 18395: 7.224666565585932e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12283: 0.9999999999999978
Position 21193: 0.9997969661624595
Position 18393: 0.9993420743726721
Position 18960: 0.9985279213589331
Position 17613: 0.9949726140522377
Position 19090: 0.9904758555197688
Position 17913: 0.9793405103079069
Position 18551: 0.965049620616181
Position 22022: 0.9542947002893674
Position 18211: 0.7452448908390863
Position 19634: 0.6819035457927033
Position 21477: 0.5361740271680153
Position 20731: 0.4849708611582215
Position 20946: 0.2953737305091224
Position 21007: 0.1602449010217338
Position 18151: 0.15108861762447134
Position 22373: 0.1378580952228571
Position 21552: 0.09255046553109729
Position 18115: 0.06629056375773516
Position 22352: 0.06219936445044612
Position 22329: 0.03495851080008738
Position 18780: 0.03254277478480449
Position 22538: 0.03193558626227963
Position 23243: 0.02671773296940108
Position 22045: 0.020957130783190024
Position 19998: 0.01848898748909772
Position 20270: 0.017254893131947995
Position 20815: 0.016903680768935645
Position 21384: 0.013864510087640069
Position 21677: 0.013726025474051629
Position 22789: 0.013580768250638593
Position 21943: 0.013286521767221565
Position 20820: 0.012423128239057302
Position 20300: 0.008326520508401951
Position 21835: 0.007576930353833714
Position 19687: 0.007376379394392098
Position 20438: 0.0073263700911929425
Position 20541: 0.007064040848880062
Position 20362: 0.005012062000902933
Position 21404: 0.004573168039954029
Position 18226: 0.004092648654960731
Position 18083: 0.003065905028236761
Position 18159: 0.0029244802752560395
Position 20341: 0.0028411791036144717
Position 20561: 0.0017792176134442544
Position 21683: 0.0014581673589148113
Position 19123: 0.0013859955506898367
Position 18783: 0.0011739861627080134
Position 19947: 0.001159151510335157
Position 19540: 0.0008961019139340909
Position 18666: 0.0008856780079549019
Position 21305: 0.0007173654597560034
Position 19766: 0.0004946544559591152
Position 19904: 0.0004909315646865083
Position 18316: 0.00047860372253018734
Position 19964: 0.0004473308841733034
Position 21984: 0.00030745991975599375
Position 21353: 0.00028811360545815307
Position 18395: 0.00022792858598544638
Position 19344: 0.00017636665913227443
Position 21239: 0.00012612239126620476
Position 18588: 0.00010854619182764692
Position 19399: 5.835430182259242e-05
Position 18755: 5.3408699948638655e-05
Position 21913: 4.881111037390445e-05
Position 19351: 3.104940931410066e-05
Position 18786: 2.5960685922955152e-05
Position 21212: 1.596417090949011e-05
Position 18924: 1.4759214092447406e-05
Position 21221: 1.1891797870379671e-05
Position 21227: 1.055523089812227e-05
Position 21256: 1.0368826186088703e-05
Position 19558: 9.884539288299224e-06
Position 19467: 8.1104638800224e-06
Position 19574: 7.063445851814762e-06
Position 19670: 1.985342856834981e-06
Position 19577: 1.241108672684894e-06
Position 21411: 7.147803323230291e-07
Position 19588: 1.638119615102711e-07
Position 19571: 2.7235292902013087e-08
