Gene = JhI-21
index = 1239
Annotated 5SS: [ 141  958 1740 2061 2386 3279 3483]
Annotated 3SS: [ 682 1543 1957 2117 2953 3357 3538]
SMsplice 5SS: [ 141  958 1740 2061 2386 3279 3483]
SMsplice 3SS: [ 682 1543 1957 2117 2953 3357 3538]
top_k =  100
Partition function (log Z): 16.303148897266276

Sorted 5' Splice Sites (High to Low Probability):
Position 3483: 0.9999980743821109
Position 3279: 0.9937744076709636
Position 2061: 0.9884893867580204
Position 1740: 0.9852962538874883
Position 2386: 0.8744597054593178
Position 958: 0.8715114303215777
Position 141: 0.7392628562619673
Position 2757: 0.10355215701241499
Position 2657: 0.0964969967050486
Position 634: 0.07274330127554152
Position 816: 0.06442588574633568
Position 2527: 0.020290199040324135
Position 2277: 0.015122408928922235
Position 1245: 0.01197457678845799
Position 1303: 0.009828096910550688
Position 3594: 0.009596425185183116
Position 3825: 0.009495711089215096
Position 379: 0.0075278519186567465
Position 2319: 0.007428327593404977
Position 328: 0.006957644564178758
Position 323: 0.006676201425635229
Position 1686: 0.006635413163289899
Position 715: 0.0066216760146080526
Position 2682: 0.006564326537853465
Position 1009: 0.004955482150070607
Position 563: 0.0040506018876944605
Position 2183: 0.003343762702005252
Position 3747: 0.0026282823843932304
Position 1879: 0.0020498778713653426
Position 40: 0.0019857238395728505
Position 965: 0.0018071723817926783
Position 2531: 0.0014174966394281294
Position 2412: 0.0013104242161929523
Position 610: 0.0011181259176091555
Position 2065: 0.0009703103894084375
Position 4007: 0.0006781411038632699
Position 516: 0.0005985548830301813
Position 2227: 0.0005161407288978604
Position 4003: 0.00040348616630745364
Position 896: 0.00037737754553263824
Position 1914: 0.00037333105256974486
Position 3942: 0.0003321678048564595
Position 2451: 0.00032914981326269416
Position 543: 0.00030670595406290143
Position 1753: 0.0002920995475200952
Position 491: 0.00027112199257166536
Position 2069: 0.00026328260447609536
Position 962: 0.000248697054422784
Position 61: 0.00020908893550947567
Position 3722: 0.0001993847381474886
Position 3036: 0.00018177617402955875
Position 153: 0.000179030548366324
Position 3337: 0.00017454310103739366
Position 4049: 0.0001722304074586524
Position 367: 0.00016602531503513083
Position 169: 0.00015034302847536605
Position 2055: 0.00010210158833191715
Position 2033: 7.623767217727408e-05
Position 6: 6.736649451337033e-05
Position 1744: 2.9436396379725484e-05
Position 2396: 8.866322451081928e-06
Position 2417: 6.839747783860243e-06
Position 457: 6.753586758919905e-06
Position 121: 6.207982943812479e-06
Position 2390: 6.093212699115601e-06
Position 690: 3.441112293633142e-06
Position 3462: 8.362689098402892e-07
Position 32: 7.509437945863106e-07
Position 3487: 6.261536770766145e-07
Position 162: 3.6729486726377583e-07
Position 51: 3.2682892592229975e-07
Position 126: 3.012347807718593e-07
Position 2088: 1.994119487376963e-08
Position 155: 9.939829001555078e-09
Position 3442: 2.1119757499850668e-09
Position 3439: 1.2344931239617923e-09
Position 3519: 1.1442213801855144e-09
Position 75: 3.088412905527346e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3357: 0.9953994202881173
Position 3538: 0.994078766264401
Position 1957: 0.9928269300239976
Position 1543: 0.9922006378104763
Position 2117: 0.9694376687213129
Position 2953: 0.9634825184272043
Position 682: 0.6768700551563446
Position 2465: 0.10890634613071792
Position 735: 0.05829278236077974
Position 2515: 0.0384976036268267
Position 708: 0.030828949301050994
Position 2581: 0.019101131497362207
Position 465: 0.014675187870681564
Position 4029: 0.013400694627064336
Position 2152: 0.010080182460080007
Position 202: 0.006351204257541727
Position 1165: 0.006112455237445861
Position 3564: 0.0054073171558626605
Position 1008: 0.005385563538365356
Position 780: 0.00435397342089059
Position 4116: 0.004150222980645352
Position 2720: 0.003946695230719557
Position 3955: 0.0037239547180013778
Position 740: 0.0034738286595272947
Position 1102: 0.0031635973443535034
Position 1828: 0.002640836551964265
Position 248: 0.002336988864159668
Position 445: 0.001761139481804932
Position 2819: 0.0017427434806037887
Position 2527: 0.0017283907359644348
Position 2835: 0.0012534525749914106
Position 2026: 0.0011741519634153328
Position 279: 0.000969945230743043
Position 1179: 0.0009357176099818368
Position 711: 0.0008787395763941257
Position 3750: 0.0007284441070013406
Position 1046: 0.0006700677046057044
Position 3843: 0.0006175431875151767
Position 3933: 0.0005979457082048786
Position 3230: 0.0005234985664010045
Position 3402: 0.0004832493897712586
Position 2170: 0.00045942913025768216
Position 556: 0.0004494334232166132
Position 469: 0.0004207174053036544
Position 4152: 0.00036471652479407875
Position 3341: 0.0002974031684112933
Position 3419: 0.00027601557094789303
Position 251: 0.000269218323248555
Position 1926: 0.00021122331407502466
Position 4041: 0.000195691079768671
Position 4207: 0.00015816097454834373
Position 1996: 0.00013135253036959815
Position 1349: 8.98612202810959e-05
Position 1900: 8.6149845415692e-05
Position 4268: 8.218470611126071e-05
Position 1058: 8.201960768542404e-05
Position 94: 7.929172778829314e-05
Position 61: 6.682889093675206e-05
Position 1018: 5.834739901405003e-05
Position 1082: 5.606681780785501e-05
Position 1739: 2.9665980186484592e-05
Position 1036: 2.763043194589699e-05
Position 3439: 2.0340904915162143e-05
Position 327: 3.550221556398234e-06
