Gene = Herp
index = 1209
Annotated 5SS: [ 750 1896 2662]
Annotated 3SS: [1434 2325 2731]
SMsplice 5SS: [ 750 1896 2662]
SMsplice 3SS: [1434 2325 2731]
top_k =  100
Partition function (log Z): -0.8670115290897973

Sorted 5' Splice Sites (High to Low Probability):
Position 1896: 0.992544561597191
Position 2662: 0.9639358123986232
Position 750: 0.6793973738868561
Position 1023: 0.36613767263855856
Position 1326: 0.30802856074823803
Position 226: 0.16294741434065885
Position 2465: 0.08397857172860497
Position 790: 0.060083841522141954
Position 1552: 0.04398771237491038
Position 3140: 0.0425965537778723
Position 867: 0.04123964069650716
Position 1031: 0.016123144204626735
Position 2070: 0.012638885595050236
Position 662: 0.010115310529589746
Position 2666: 0.007491108191588327
Position 2054: 0.007027008188035939
Position 762: 0.006975693808919684
Position 426: 0.006533326265975918
Position 244: 0.004890578527469304
Position 2649: 0.0037616131936680786
Position 2423: 0.0033897575723482887
Position 1084: 0.002859260155378184
Position 24: 0.0017227735320488329
Position 1092: 0.0012314548186699787
Position 784: 0.001126970901999462
Position 2935: 0.0005566132535505691
Position 277: 0.0003012764862701391
Position 829: 0.00027864600814183694
Position 444: 0.00019075481785850004
Position 69: 0.00016411593313577026
Position 268: 0.00014796044190642875
Position 67: 0.00012559295595051276
Position 102: 0.00010422189755184757
Position 331: 8.012983777653775e-05
Position 247: 1.5845243434108363e-05
Position 754: 4.840470118597616e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2325: 0.9726076901116028
Position 2731: 0.970423221757702
Position 1434: 0.8874612269888812
Position 857: 0.24816795836659453
Position 939: 0.19657781373648858
Position 866: 0.11050249644790304
Position 1180: 0.08884102177202773
Position 2524: 0.07994479337373583
Position 3301: 0.043805596531303566
Position 405: 0.03801653105249533
Position 1608: 0.03727993584407436
Position 1477: 0.023767164925462384
Position 2390: 0.01984812985537801
Position 899: 0.015337354932570024
Position 1215: 0.010807692225350421
Position 1443: 0.010420343016450785
Position 789: 0.00787504449983254
Position 573: 0.007869761236145184
Position 1964: 0.0070575106220774645
Position 1611: 0.0067077765308360075
Position 2018: 0.00625783973669528
Position 378: 0.006158570569745529
Position 1961: 0.0052519219937496656
Position 829: 0.003570334514914589
Position 2482: 0.003389648581579993
Position 510: 0.003269184688716648
Position 2148: 0.0030147003127457645
Position 2831: 0.002684774266441821
Position 349: 0.0026710227866263802
Position 2826: 0.0022460260601499314
Position 516: 0.002132003303752285
Position 541: 0.0019942181007322254
Position 148: 0.0016765277098568137
Position 3337: 0.001432033841475468
Position 2615: 0.0010235087099396865
Position 2190: 0.0009348861255813784
Position 2565: 0.0007756438862148721
Position 463: 0.00030743992541790085
Position 319: 0.0001595760262462929
Position 582: 0.000152385125820326
Position 662: 0.00011610412597285232
Position 884: 7.017171495460264e-05
Position 628: 5.3343275007277964e-05
Position 545: 5.3164811822567044e-05
Position 412: 2.0504520153561644e-05
