Gene = Coq4
index = 1086
Annotated 5SS: [  23 3505 3767 4245]
Annotated 3SS: [3277 3561 4020 4317]
SMsplice 5SS: [ 271 3505 3767 4245]
SMsplice 3SS: [3277 3561 4020 4317]
top_k =  100
Partition function (log Z): 4.8083004274254915

Sorted 5' Splice Sites (High to Low Probability):
Position 4245: 0.9974263821924025
Position 3505: 0.9773369760854095
Position 271: 0.671286959464656
Position 3767: 0.6516803113369253
Position 72: 0.34499886425134435
Position 3788: 0.1535278461040694
Position 48: 0.12206554623501412
Position 3888: 0.10654424109932498
Position 883: 0.08379059609944094
Position 23: 0.06301763053494466
Position 3010: 0.055066106962181297
Position 479: 0.02720114578335538
Position 1198: 0.017082294472541913
Position 3746: 0.011766822337271346
Position 3703: 0.006398289697974852
Position 40: 0.006179980489876334
Position 3800: 0.005627854907325298
Position 3884: 0.004790072856446879
Position 4578: 0.004080319640687863
Position 552: 0.0033120839291206202
Position 3648: 0.0031266322082741643
Position 880: 0.0027813774378600575
Position 609: 0.0023564335239310364
Position 27: 0.0016079081296792453
Position 4167: 0.0014883327842256226
Position 3860: 0.001395171182051884
Position 205: 0.0012323526815049917
Position 4583: 0.0010841471245334952
Position 4457: 0.0009969451543408872
Position 4595: 0.0007566667182023628
Position 189: 0.0005240434162006813
Position 3751: 0.0004745340940082457
Position 193: 0.0003189004406868632
Position 4216: 0.00026404022277458876
Position 198: 0.0002347284502288641
Position 21: 0.00022302690007162262
Position 4573: 0.00015041469463684745
Position 110: 0.0001220058167919806
Position 46: 0.0001100083129060569
Position 4254: 0.00010260681054561617
Position 4249: 8.751515411395607e-05
Position 4263: 6.599615058965722e-05
Position 66: 5.3021775793429476e-05
Position 52: 4.466300272598395e-05
Position 4211: 4.449812880009385e-05
Position 132: 2.282853352094825e-05
Position 4552: 1.4903157233321751e-05
Position 4560: 1.3629420855277002e-05
Position 4208: 2.0962624412938493e-07
Position 4156: 5.543887796906108e-08
Position 55: 1.1743685811676013e-08
Position 82: 7.734360484887214e-09
Position 4228: 4.688096344417699e-09
Position 4200: 3.869799600144167e-09
Position 97: 3.490475759176332e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4317: 0.9970456996491829
Position 4020: 0.9952601673647106
Position 3277: 0.9931463129615717
Position 3561: 0.9242757964166648
Position 108: 0.16213176783908245
Position 687: 0.07891319310306714
Position 2273: 0.05895751629640275
Position 347: 0.03813517608669727
Position 172: 0.025489129852505045
Position 152: 0.020563596767605708
Position 935: 0.0092163117800389
Position 4637: 0.005519148040281684
Position 129: 0.004332519147302256
Position 3635: 0.0038588146821161764
Position 193: 0.0033075843794501034
Position 1014: 0.002977019876934308
Position 629: 0.0025021541786116133
Position 4321: 0.0016885404523916908
Position 4024: 0.0015041733777215653
Position 4528: 0.0010791385735930252
Position 3953: 0.0007318845743684051
Position 390: 0.000632834575957754
Position 4681: 0.0006184115012741539
Position 4339: 0.00036593336293323753
Position 4661: 0.00017773896955332755
Position 138: 0.00014773775961368052
Position 71: 9.853931477951013e-05
Position 4652: 8.225362545631552e-05
Position 159: 6.219293575848863e-05
Position 116: 5.520795048641755e-05
Position 197: 1.047044089931584e-06
Position 269: 4.100587384962279e-07
