Gene = Aef1
index = 15
Annotated 5SS: [ 280 2588]
Annotated 3SS: [1602 2650]
SMsplice 5SS: [ 280 2588]
SMsplice 3SS: [1602 2650]
top_k =  100
Partition function (log Z): -5.636003496055861

Sorted 5' Splice Sites (High to Low Probability):
Position 2588: 0.998266772248674
Position 280: 0.7690535733478335
Position 1461: 0.25991570619247234
Position 1225: 0.10880924864755714
Position 626: 0.09421082260483518
Position 3363: 0.08754442830881783
Position 3377: 0.08547002197917752
Position 1709: 0.05655786227320121
Position 1506: 0.03297072105517269
Position 1086: 0.02041831157226576
Position 3381: 0.01719786320320625
Position 41: 0.013680410297727255
Position 851: 0.01171115522973743
Position 3397: 0.010335909147129216
Position 455: 0.007408836193280503
Position 315: 0.006822794834580294
Position 1513: 0.00546361991916528
Position 29: 0.004173280380891761
Position 3555: 0.0033565082745938583
Position 461: 0.0033431160089174403
Position 827: 0.0030989344874384275
Position 678: 0.0023736543404878864
Position 465: 0.0003882155608803206
Position 831: 0.00016745620874044246
Position 65: 7.443052911411478e-05
Position 10: 2.2768979420164508e-05
Position 220: 1.9292018292366175e-05
Position 20: 1.4956209545381384e-05
Position 81: 6.843607723231031e-06
Position 3103: 5.159069554258403e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2650: 0.9991707808662693
Position 1602: 0.7098156602278437
Position 1296: 0.24736289952657206
Position 2082: 0.10516076831787433
Position 3438: 0.09781767244041535
Position 1739: 0.0963374223650513
Position 1770: 0.06336624756484761
Position 522: 0.04579856116880798
Position 1555: 0.041167313927849496
Position 3739: 0.019978814790006766
Position 1078: 0.017929535478937116
Position 3457: 0.017502828922437107
Position 996: 0.014816147597840284
Position 3480: 0.014654598015185549
Position 4567: 0.014139955069873242
Position 105: 0.01383058245045409
Position 365: 0.013087021067792248
Position 1785: 0.009778782314969581
Position 3612: 0.009163419306961951
Position 3415: 0.007205067752871774
Position 455: 0.007020220399478684
Position 3848: 0.006875585085640637
Position 3761: 0.006338352650106337
Position 4796: 0.004987771563168218
Position 1375: 0.0039988418760368225
Position 111: 0.0029730636303576556
Position 4207: 0.0027807076133139095
Position 1210: 0.0024978736958628143
Position 3893: 0.0014303497027653028
Position 327: 0.0011715656566776281
Position 3629: 0.0010296080001786605
Position 442: 0.0009215920256692377
Position 146: 0.0008699423242600669
Position 477: 0.0008096693499222225
Position 374: 0.0006444602423406793
Position 117: 0.0002571260396806936
Position 1274: 0.00018670463255797192
Position 3184: 5.159069554258422e-06
