Gene = pelo
index = 1835
Annotated 5SS: [ 284 1065 1313 5937]
Annotated 3SS: [ 342 1119 5829 7334]
SMsplice 5SS: [ 284 1065 1313 5937 7271]
SMsplice 3SS: [ 342 1119 5829 6638 7334]
top_k =  100
Partition function (log Z): 8.373927867889492

Sorted 5' Splice Sites (High to Low Probability):
Position 1313: 1.0000000000000018
Position 284: 0.9994309546689532
Position 1065: 0.9950132654759097
Position 5937: 0.9395282795909641
Position 7125: 0.2219843008776461
Position 7271: 0.20757250573908648
Position 8005: 0.10530034640434448
Position 7011: 0.08606316113016596
Position 7081: 0.07334950920906519
Position 1550: 0.050975517793833684
Position 639: 0.050643060841297986
Position 910: 0.0427173047070688
Position 6009: 0.04256578660079104
Position 4283: 0.03155352434017681
Position 7209: 0.0282222459113311
Position 482: 0.022027479286394126
Position 7224: 0.010343721582492645
Position 2722: 0.010074957305777907
Position 5988: 0.008134557177466868
Position 6070: 0.0071359042844113315
Position 912: 0.006516262745974841
Position 5298: 0.006473903297779324
Position 6769: 0.005741740239272247
Position 4210: 0.005534965589295001
Position 440: 0.004073648195158204
Position 6980: 0.001923339114569177
Position 6792: 0.001712841192788261
Position 577: 0.001503487089633986
Position 628: 0.00045457415271726875
Position 288: 0.0002663793537838773
Position 183: 0.00021341790028987637
Position 1018: 9.134569704351838e-05
Position 1028: 6.930388398888728e-05
Position 866: 6.500920451997601e-05
Position 151: 5.0258184888361097e-05
Position 506: 4.099005129796513e-05
Position 64: 3.072690832825516e-05
Position 145: 1.6218256134839666e-05
Position 117: 1.3472382742683632e-05
Position 416: 2.1524835734581433e-06
Position 83: 1.1517772502711507e-06
Position 66: 5.717905251762934e-07
Position 264: 5.687543966260791e-08
Position 194: 1.1554300626569404e-09
Position 303: 1.4108997237486263e-10
Position 347: 2.1736666452458554e-12
Position 356: 1.2393114609343492e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 342: 0.9979334328841408
Position 5829: 0.9916505571445586
Position 7334: 0.8879695410806164
Position 1119: 0.7597026757579419
Position 6638: 0.6709675671459535
Position 1130: 0.23747460671592327
Position 8059: 0.10557626810257008
Position 7361: 0.07135298728630718
Position 700: 0.04921927167514705
Position 1370: 0.04210731432605739
Position 970: 0.03514770567454057
Position 3655: 0.028535770289053426
Position 554: 0.01929521741066793
Position 973: 0.014413607045531886
Position 5051: 0.006476960540881574
Position 4172: 0.006428106415293493
Position 2275: 0.006331298574374851
Position 1360: 0.005835591419245534
Position 6009: 0.0034072812651600977
Position 6170: 0.0030352504220591938
Position 532: 0.0027314889247224278
Position 5585: 0.0023535953798224933
Position 1386: 0.0023117102036567297
Position 668: 0.002283079626559153
Position 3493: 0.0021258618294069803
Position 1396: 0.0014898982080712262
Position 5983: 0.001478460125470907
Position 506: 0.0013887902623117379
Position 2293: 0.0011190294253316199
Position 1756: 0.001005049742928477
Position 1151: 0.0008692472570834078
Position 6154: 0.0008494622401082064
Position 2582: 0.0008163731312471213
Position 765: 0.000805639487031594
Position 6185: 0.0005474521445596452
Position 558: 0.0005210789516476334
Position 730: 0.0004630426658499467
Position 713: 0.0003737473341827048
Position 230: 0.0002727585840444249
Position 407: 0.00023912935724265222
Position 6099: 0.0002128355970174625
Position 6219: 0.0001708853124978844
Position 190: 4.013703612898308e-05
Position 1778: 3.600002900675089e-05
Position 1166: 2.6850930507302333e-05
Position 1170: 1.4587763177484158e-05
Position 477: 8.54561104066816e-06
Position 194: 6.925170670231903e-06
Position 445: 2.2998379644659656e-06
Position 577: 1.5989909658742843e-06
Position 474: 1.4016609290242972e-06
Position 518: 1.101622825352977e-06
Position 126: 1.0025023247992886e-06
Position 151: 7.156309403330565e-07
Position 237: 7.076941953392358e-07
Position 364: 3.1467584355972627e-07
Position 158: 1.4109573069265953e-07
Position 248: 1.0887151613562993e-07
Position 176: 4.1970943437835636e-08
Position 281: 3.4209788750424524e-08
Position 367: 2.8199787541192782e-08
Position 165: 1.9738816239132687e-08
Position 272: 4.6620725239920624e-09
Position 167: 4.290010107900613e-09
Position 439: 1.4320986997916428e-09
