Gene = BBS1
index = 41
Annotated 5SS: [ 301 1432]
Annotated 3SS: [ 363 1513]
SMsplice 5SS: [ 301  468 1432]
SMsplice 3SS: [ 363  537 1513]
top_k =  100
Partition function (log Z): 3.862248113016623

Sorted 5' Splice Sites (High to Low Probability):
Position 1432: 0.9958395976108556
Position 301: 0.9728335470490367
Position 468: 0.6770026832363897
Position 1651: 0.0976543057932513
Position 1993: 0.09299634755224057
Position 630: 0.03304695287071506
Position 1633: 0.015481901314195266
Position 1729: 0.004347104032638889
Position 1436: 0.0037985684555572725
Position 312: 0.002777339048528926
Position 1038: 0.0022587005898050913
Position 201: 0.0018772482899812892
Position 486: 0.0007809913194954325
Position 386: 0.000657548742171462
Position 1840: 0.0002300261170814371
Position 489: 0.00022680310946780435
Position 363: 7.959721665943322e-05
Position 1661: 4.4529193211931304e-05
Position 265: 4.0573326592015224e-05
Position 122: 2.8508223536854116e-05
Position 211: 2.8041608127266407e-05
Position 208: 1.835942391328438e-05
Position 28: 1.2489237262343814e-05
Position 1690: 1.2421316738503691e-05
Position 1593: 1.1798316186313776e-05
Position 117: 8.517194458636649e-06
Position 48: 1.1532901329419644e-06
Position 1279: 6.253085751576289e-07
Position 1306: 3.9686408167006114e-07
Position 639: 3.923607163730043e-07
Position 135: 3.8438755620862156e-07
Position 425: 3.6309443229010364e-07
Position 97: 2.975357198057916e-07
Position 499: 2.38991136848988e-07
Position 1252: 1.3510612725708226e-07
Position 390: 8.956977965933982e-08
Position 372: 1.9739486514770865e-08
Position 1199: 1.5166806768847456e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1513: 0.9962958684008338
Position 363: 0.9624024318311921
Position 537: 0.5962257517216735
Position 1148: 0.08930113518066053
Position 1773: 0.07311445924312235
Position 2039: 0.06935493882833862
Position 1713: 0.044368976362660274
Position 2112: 0.020553161642256592
Position 773: 0.016161325464382165
Position 443: 0.012332979051758392
Position 682: 0.004465006727533737
Position 824: 0.00254224680702674
Position 413: 0.0021404424980824175
Position 2043: 0.0016548455133626413
Position 1488: 0.0015525057507067143
Position 2157: 0.0012332184247795506
Position 968: 0.001046258729054438
Position 752: 0.0009523042112601109
Position 2073: 0.0008496021751137118
Position 2050: 0.0008432165228581367
Position 1120: 0.0006271571259381456
Position 548: 0.0005873236171214935
Position 590: 0.0005526423566979218
Position 1016: 0.0005480557419059199
Position 1534: 0.0005182255492898213
Position 566: 0.00037849345828723133
Position 620: 0.0003298816820698016
Position 1037: 0.00031726435949225995
Position 779: 0.0002284032074937334
Position 1561: 0.00019784445117422382
Position 2062: 0.0001703816598969523
Position 425: 0.0001511323991875844
Position 1804: 6.929667817442247e-05
Position 97: 1.2751488250122143e-05
Position 337: 1.0072961349857304e-05
Position 252: 3.089503170693359e-06
Position 390: 2.488552843031839e-06
Position 1526: 1.8924329762214234e-06
Position 224: 4.425688034881237e-07
Position 265: 4.0272674759967287e-07
Position 200: 3.219744686743729e-07
Position 233: 2.2541835139846282e-07
Position 122: 1.1184620061756396e-07
Position 230: 2.194028654228003e-08
Position 179: 1.0577418025177669e-08
Position 293: 1.2780663950759874e-09
Position 182: 6.153022113809564e-10
Position 287: 3.4502554472619583e-10
