Gene = sau
index = 1865
Annotated 5SS: [ 940 3052 3234 3472]
Annotated 3SS: [2923 3114 3295 3535]
SMsplice 5SS: [ 940 3052 3472]
SMsplice 3SS: [2923 3114 3535]
top_k =  100
Partition function (log Z): 1.849852606330582

Sorted 5' Splice Sites (High to Low Probability):
Position 3052: 0.9980467949204289
Position 940: 0.9870810019042787
Position 3472: 0.9758441488734952
Position 2670: 0.43491390062864577
Position 3234: 0.414254780363518
Position 37: 0.2951470781252723
Position 3909: 0.0561406160315178
Position 2193: 0.0521765530303725
Position 1715: 0.04435938691570171
Position 4142: 0.030096415526329766
Position 2415: 0.017606092044604317
Position 101: 0.016192987570910432
Position 1149: 0.015758335782604962
Position 2468: 0.013344911253246718
Position 426: 0.012943703293907795
Position 4206: 0.00799950529700388
Position 791: 0.007003912714013738
Position 21: 0.004846553670231788
Position 3238: 0.0032990077490379958
Position 3206: 0.00241154137269633
Position 107: 0.0015239019786310295
Position 3056: 0.0006121306096995502
Position 192: 0.0004458223294348356
Position 1426: 0.000371762005792743
Position 3231: 0.00036902439075338806
Position 3265: 0.00034389367352704843
Position 3045: 0.00027821805138187694
Position 470: 0.00020282508071883476
Position 210: 0.00018687544610539668
Position 3689: 0.000132323031012576
Position 3754: 0.00010433643012400424
Position 166: 8.97448706382248e-05
Position 944: 7.582465184677608e-05
Position 3463: 6.606658175076087e-05
Position 3039: 5.781309289244851e-05
Position 3476: 3.614461658464342e-05
Position 3524: 1.5082145773566985e-05
Position 3559: 2.4903243201377316e-06
Position 3761: 1.920215318408334e-06
Position 3377: 1.9765628491245442e-10
Position 218: 5.459366080630716e-12
Position 205: 2.029110062908091e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3114: 0.9842655175477717
Position 3535: 0.8917192322561353
Position 2923: 0.8536418886442009
Position 3295: 0.4315912699743255
Position 130: 0.2705068164791411
Position 2570: 0.25210247045169687
Position 1958: 0.2247603837562825
Position 2865: 0.13176316406719787
Position 2538: 0.05070751945630523
Position 3974: 0.04050712009306849
Position 3577: 0.03860971737360835
Position 165: 0.03725516541248172
Position 4257: 0.0355522968871161
Position 3559: 0.03103812777217652
Position 4420: 0.020606056108414483
Position 1007: 0.01572599552971304
Position 1245: 0.013351756654052851
Position 3898: 0.011547344513746097
Position 1485: 0.008614002166754646
Position 1198: 0.008092887426769271
Position 846: 0.006845246198775604
Position 1569: 0.006699239054594925
Position 1610: 0.00635098269317413
Position 2904: 0.003596296120382053
Position 550: 0.003554362519119061
Position 262: 0.002417382402219637
Position 139: 0.002273036842120042
Position 99: 0.0022288341291553516
Position 3142: 0.0019192298822384663
Position 3139: 0.0015445372906094505
Position 3542: 0.0010174490672800413
Position 1525: 0.0009483911246137459
Position 1236: 0.0007029264751912778
Position 502: 0.0006192225628401445
Position 312: 0.0005684486590253372
Position 1894: 0.0002878659232976694
Position 2253: 0.0002115297815626977
Position 3375: 0.0001943547283337817
Position 852: 0.0001586665152381358
Position 1857: 0.00010952480234006341
Position 1743: 8.092258830094105e-05
Position 1095: 5.130944192985241e-05
Position 1117: 1.9302658183965713e-05
Position 142: 1.612898106683635e-05
Position 280: 3.7257452774979177e-06
Position 241: 3.1579451893032355e-06
Position 182: 2.620096252717952e-06
