Gene = Rint1
index = 1427
Annotated 5SS: [ 250 1133 1417 2264]
Annotated 3SS: [ 304 1190 1470 2339]
SMsplice 5SS: [ 250 1133 2264]
SMsplice 3SS: [ 304 1190 2339]
top_k =  100
Partition function (log Z): -0.6659785056011819

Sorted 5' Splice Sites (High to Low Probability):
Position 1133: 0.9395349272774997
Position 2264: 0.9040062618628824
Position 250: 0.9009831108832345
Position 1417: 0.256899919417399
Position 485: 0.10790982977107345
Position 52: 0.10140833811095379
Position 1110: 0.05878182597641393
Position 235: 0.02605019195957125
Position 938: 0.02192081733078948
Position 935: 0.018201716083528587
Position 1758: 0.008570571497479463
Position 208: 0.007393873705918167
Position 644: 0.007302992743437036
Position 1334: 0.0070667004479778375
Position 4: 0.006429006301255411
Position 593: 0.005479821418575705
Position 368: 0.004981518025320203
Position 49: 0.004658029125979914
Position 2037: 0.002941749276193838
Position 641: 0.00261258654474977
Position 1365: 0.0010614647276674253
Position 1382: 0.0005549787144436923
Position 1316: 0.0003496044952386144
Position 17: 9.660946155493476e-05
Position 914: 6.738374293882792e-05
Position 63: 5.545367933057255e-06
Position 56: 4.815484662889278e-06
Position 1073: 4.436786954970445e-06
Position 83: 4.026632661853887e-06
Position 240: 1.1800832498060777e-06
Position 145: 1.482141864454563e-07
Position 135: 1.0976578529426539e-07
Position 86: 3.344823689388005e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1190: 0.9968341440794111
Position 304: 0.9322305953466944
Position 2339: 0.9038000917274381
Position 1470: 0.2523613293733925
Position 989: 0.1578904983807857
Position 118: 0.09983108846454616
Position 1502: 0.010260141707469366
Position 92: 0.007982424416632307
Position 1990: 0.00667963767543539
Position 2017: 0.0051490724422687895
Position 872: 0.0045996220717951794
Position 667: 0.0031754911768464627
Position 2112: 0.002941749276193838
Position 274: 0.001810311886693006
Position 2358: 0.0015964023072738052
Position 1090: 0.0015565689979945448
Position 367: 0.0014096907435894308
Position 557: 0.0010030940223408231
Position 1076: 0.00098442306501899
Position 325: 0.000806278444189679
Position 1640: 0.0006993926228009362
Position 529: 0.00046328259699203727
Position 125: 0.0004256297461845557
Position 361: 0.00035384656317074436
Position 538: 0.0003014476988287586
Position 145: 8.268768156265164e-05
Position 68: 5.448544621692076e-05
Position 182: 2.8841267736926856e-07
Position 174: 2.4697791803708e-07
Position 212: 7.311093484903083e-08
Position 186: 3.517358941425291e-08
Position 235: 2.4670846476103343e-08
Position 135: 2.099366705913277e-08
Position 316: 7.384348710451668e-09
