Gene = Slmap
index = 1504
Annotated 5SS: [ 181 2062 5611]
Annotated 3SS: [ 748 5049 5669]
SMsplice 5SS: [ 181 5611]
SMsplice 3SS: [5049 5669]
top_k =  100
Partition function (log Z): -6.187195086455589

Sorted 5' Splice Sites (High to Low Probability):
Position 5611: 0.8357103900146444
Position 181: 0.7351033879290166
Position 4821: 0.3324168183181636
Position 2062: 0.27933922231161795
Position 210: 0.21956107924285825
Position 4943: 0.0807760744139877
Position 5401: 0.05354264797824872
Position 5983: 0.04752141837209309
Position 1499: 0.02900980776215721
Position 5867: 0.02160207230982616
Position 1477: 0.021586114832653804
Position 1382: 0.01270413118494839
Position 1508: 0.006420980290616315
Position 749: 0.003730346071392451
Position 5344: 0.0029731090568392154
Position 56: 0.0029416046459861526
Position 1696: 0.00256166945724242
Position 1580: 0.002422881061519929
Position 85: 0.0022171940459836358
Position 5871: 0.002126500274296095
Position 1123: 0.0020768847958275694
Position 522: 0.0015086853438860555
Position 526: 0.0014826330357247484
Position 518: 0.0012471711822623105
Position 697: 0.0010579387493108861
Position 514: 0.0010313675731062994
Position 199: 0.0009071003398528591
Position 510: 0.0006456805546260859
Position 142: 0.0004852238957323706
Position 476: 0.0003553605171310369
Position 135: 0.0003083398553877835
Position 315: 5.815123512366422e-05
Position 5250: 3.6445755339282936e-05
Position 530: 8.176736997068454e-07
Position 546: 5.651332744287067e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5049: 0.9942750109129773
Position 5669: 0.574671632383758
Position 748: 0.27125251064437494
Position 4659: 0.2522857911163029
Position 5697: 0.23119346869250587
Position 4627: 0.12368823942914271
Position 6197: 0.04492378569357933
Position 4868: 0.03816161432178245
Position 5476: 0.038043396447832986
Position 5672: 0.03394930019130966
Position 1576: 0.029523791673967657
Position 5940: 0.02100747576288239
Position 1123: 0.010795843570066127
Position 5703: 0.007849012081128344
Position 5728: 0.005758779240588496
Position 1345: 0.005667852765676715
Position 6047: 0.005318729499753642
Position 272: 0.00527102363944598
Position 5700: 0.005059389801557641
Position 1537: 0.002888370017418589
Position 819: 0.0010632691199647718
Position 814: 0.0010480101686461858
Position 629: 0.0010121981478349992
Position 2759: 0.0004199884035350095
Position 1238: 0.00029246180810383747
Position 1324: 4.775224956666776e-05
Position 610: 5.795214786175549e-07
Position 847: 4.304759455111103e-07
Position 361: 4.9484637860774974e-08
Position 434: 3.186967888255203e-08
Position 315: 2.6078931587209918e-08
