Gene = l(2)k05819
index = 1748
Annotated 5SS: [ 294  983 1755 1977 2711 4879 5104 5405]
Annotated 3SS: [ 348 1039 1813 2613 2772 4940 5157 5464]
SMsplice 5SS: [ 294  983 1755 2711 4879 5104 5405]
SMsplice 3SS: [ 348 1039 1813 2772 4940 5157 5464]
top_k =  100
Partition function (log Z): 4.440302420076203

Sorted 5' Splice Sites (High to Low Probability):
Position 294: 0.9999450226440372
Position 4879: 0.9993166750410483
Position 2711: 0.9965445668514106
Position 5405: 0.9787735279774047
Position 5104: 0.9646567300705123
Position 983: 0.8976759256165041
Position 1755: 0.5544274368745834
Position 1977: 0.13090470717446273
Position 2234: 0.05263732276032409
Position 3645: 0.05230712430352351
Position 1494: 0.043763914100952775
Position 3307: 0.042367393177517754
Position 1932: 0.03866117530258921
Position 2833: 0.03834895208763666
Position 3355: 0.03173728053745446
Position 3560: 0.018038267390227423
Position 2003: 0.014666178542683513
Position 5409: 0.009508816895122405
Position 5684: 0.007207478865283139
Position 2839: 0.006709203497275046
Position 3322: 0.005900155634544639
Position 5908: 0.0035562777209509023
Position 5791: 0.0034925032781508185
Position 5580: 0.0021358862922749335
Position 5642: 0.0018699933990587326
Position 6213: 0.001247554556102225
Position 1445: 0.0006165526067789288
Position 1451: 0.0004406169701902586
Position 1529: 0.00040481903328035406
Position 5666: 0.00038525651828247857
Position 3110: 0.00030595032217000143
Position 1581: 5.074314380024374e-05
Position 2859: 4.0840867861763094e-05
Position 3116: 1.993950615229191e-05
Position 385: 1.9928366900935008e-05
Position 5365: 8.608881611096907e-06
Position 5266: 8.508950421643476e-06
Position 298: 5.168881299482794e-06
Position 1938: 3.876229465765461e-06
Position 1915: 3.4667421838764072e-06
Position 2573: 3.2747927833279578e-06
Position 91: 2.8909715222799327e-06
Position 217: 8.722535064162901e-13
Position 256: 2.94883176432524e-13
Position 230: 1.0654591075806448e-13
Position 79: 8.417416362349965e-14
Position 164: 6.657038741269609e-14
Position 95: 3.46734589348876e-14
Position 182: 1.619084361019765e-14
Position 11: 5.306389830826592e-15
Position 5: 5.282932685067885e-15
Position 132: 1.4726821080700202e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2772: 0.9999761716553897
Position 5464: 0.9891157287905958
Position 4940: 0.9843250295781538
Position 5157: 0.9439916788918287
Position 348: 0.9219302421465502
Position 1039: 0.6967599710230035
Position 1813: 0.6508387061706459
Position 2613: 0.10723859478606199
Position 2070: 0.07654573580150731
Position 2312: 0.0649090244521985
Position 3407: 0.06473134123073476
Position 1550: 0.05851139001303923
Position 3727: 0.046876562088334184
Position 1377: 0.045977999273110665
Position 2910: 0.045122824797382804
Position 670: 0.04472413959632444
Position 3706: 0.03885452381456039
Position 5253: 0.03456185658591515
Position 2451: 0.01906331845937684
Position 2260: 0.01884366302308705
Position 2007: 0.015290365085154758
Position 5975: 0.008093671518820686
Position 5732: 0.005237065482306937
Position 6246: 0.003459346750225659
Position 5636: 0.0021358862922749335
Position 423: 0.0019184472389252112
Position 845: 0.0015021840736298277
Position 455: 0.0013396791896714815
Position 6274: 0.001247554556102225
Position 639: 0.0011614068443077847
Position 897: 0.0007206909717152268
Position 1276: 0.0005358683659668344
Position 542: 0.00045512820776655365
Position 1354: 0.00044776461341916943
Position 393: 0.0003544330705329397
Position 382: 0.0003382936201714872
Position 946: 0.00033713039250168284
Position 616: 0.0003228081138361247
Position 587: 0.00026781800543499107
Position 3189: 0.00021368373796073939
Position 420: 0.00017281928306852554
Position 973: 0.0001464148073768585
Position 970: 3.746093836659585e-05
Position 523: 2.6545012020859247e-05
Position 435: 2.584571632152291e-05
Position 556: 1.8359512473556306e-05
Position 595: 1.5339799673501845e-05
