Gene = dysc
index = 1681
Annotated 5SS: [ 1552 11988 12422 13688 16067 16636 16874 17066 17157 18532 19201 19973
 26859 30165 30315]
Annotated 3SS: [11155 12282 13556 15770 16314 16701 16954 17126 18436 18923 19900 26777
 29969 30221 30378]
SMsplice 5SS: [ 1552 11988 12422 13688 16067 16636 16874 17066 17157 29315 30165 30315]
SMsplice 3SS: [11155 12282 13556 15920 16314 16701 16954 17126 29227 29969 30221 35292]
top_k =  100
Partition function (log Z): 4.914319535566336

Sorted 5' Splice Sites (High to Low Probability):
Position 13688: 0.9999669237897303
Position 12422: 0.9999520384447212
Position 11988: 0.999438802545818
Position 17066: 0.9990165806495854
Position 16067: 0.9984388080824178
Position 16874: 0.9977531269340133
Position 16636: 0.995943700908808
Position 1552: 0.6259135254890561
Position 18532: 0.3791235521292413
Position 19973: 0.33761112154188194
Position 17157: 0.31214441533893394
Position 18375: 0.16130280341061531
Position 568: 0.14666442329532725
Position 18003: 0.1316933173467535
Position 14329: 0.09334186246390326
Position 748: 0.08347916473672015
Position 736: 0.08286953833356378
Position 629: 0.06106488190226221
Position 13493: 0.058986547262908084
Position 8792: 0.03010672825524774
Position 13444: 0.02725457066810397
Position 13967: 0.02523295085336622
Position 17428: 0.022364080579007902
Position 18196: 0.021477436857999698
Position 18512: 0.02051759318674473
Position 13489: 0.01633197447484154
Position 16514: 0.012769081001688115
Position 18051: 0.005352990627233368
Position 17687: 0.003566509198694215
Position 12657: 0.002086089967314534
Position 17617: 0.0019250906448661168
Position 16640: 0.0014650598543689058
Position 14933: 0.0014419620429045818
Position 16518: 0.001174404456987723
Position 13893: 0.0006298485455326409
Position 14442: 0.0005503242658119828
Position 13470: 0.000481398731764814
Position 16864: 0.00040816356622093035
Position 14312: 0.0003868731781818687
Position 12959: 0.00028294830451424345
Position 17382: 0.0002563328743193582
Position 12675: 0.0002476314621824857
Position 16855: 0.0002184136189905991
Position 12955: 0.00018948082771168417
Position 16846: 0.00016221660384459376
Position 8778: 0.000158487708519088
Position 12803: 0.00014835041391008036
Position 12608: 0.00013914407873406138
Position 16806: 0.00013425424026425559
Position 17368: 0.00010356147400773967
Position 17409: 0.00010202452490213997
Position 13918: 9.547965107852743e-05
Position 13172: 7.989390235010157e-05
Position 17377: 6.743372658750311e-05
Position 12554: 6.518495921832927e-05
Position 5270: 6.484402803869653e-05
Position 18026: 5.483329746923648e-05
Position 16571: 5.3706662729465196e-05
Position 1757: 5.3087087881540676e-05
Position 12793: 5.240087022642181e-05
Position 2994: 5.040593166349153e-05
Position 16890: 3.854637664282795e-05
Position 12996: 3.679549461591388e-05
Position 13640: 3.306939286473258e-05
Position 4994: 2.857738677416398e-05
Position 16880: 1.4378038213723927e-05
Position 16472: 1.1527351629424168e-05
Position 14120: 9.318102733765066e-06
Position 13831: 8.435180107561831e-06
Position 17051: 7.193201625786093e-06
Position 17074: 3.7836075786689708e-06
Position 16878: 3.2607791690059207e-06
Position 16716: 2.7179363519588795e-06
Position 14261: 1.2840310743332748e-06
Position 1598: 1.1565542237533415e-06
Position 2041: 1.0578458072953425e-06
Position 17128: 8.508780605220876e-07
Position 2182: 8.130590692517289e-07
Position 643: 7.714528234612485e-07
Position 868: 4.639918628131318e-07
Position 301: 4.125310919681195e-07
Position 547: 3.907825272272314e-07
Position 137: 3.421443742410723e-07
Position 297: 2.589016323028973e-07
Position 422: 1.6463878503564996e-07
Position 12426: 2.48951673678536e-08
Position 13623: 2.612259554151432e-09
Position 16550: 1.334174211553434e-09
Position 12400: 2.2796061710868432e-10
Position 16528: 7.673719190690335e-12
Position 16412: 6.802839354898237e-12
Position 12931: 6.6131331818451865e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11155: 0.9994388355506735
Position 12282: 0.9993068974412055
Position 16701: 0.9988761171103779
Position 16954: 0.9980108158512072
Position 13556: 0.9801698310114217
Position 17126: 0.9249608205354237
Position 16314: 0.8944906253658207
Position 15920: 0.6453835191526975
Position 18436: 0.5644210042118923
Position 21620: 0.18772181694890605
Position 15770: 0.17264658286680717
Position 20052: 0.14988930459297584
Position 19900: 0.12973848020294337
Position 13784: 0.12951455458755745
Position 18923: 0.12675787209291228
Position 18594: 0.11936125941638795
Position 18350: 0.10250982449209252
Position 13193: 0.07450010757899496
Position 16271: 0.06855479231980069
Position 15644: 0.036991787525653845
Position 18117: 0.03233099154295364
Position 14380: 0.031645397040008016
Position 12510: 0.030505459516680954
Position 8184: 0.030265215963766787
Position 14000: 0.026983284764099377
Position 17471: 0.02281109104536737
Position 15782: 0.01768209824818795
Position 14192: 0.014893497534144111
Position 18936: 0.014299583671490843
Position 16278: 0.013716820585696753
Position 16170: 0.013320925455134337
Position 13562: 0.012934000319761321
Position 16570: 0.011547859191868614
Position 14977: 0.011135933002071833
Position 13761: 0.01067249770554966
Position 13764: 0.009610244916304538
Position 18984: 0.008586125511852663
Position 16285: 0.006534568287425492
Position 12710: 0.0057867585226501796
Position 17521: 0.005486652445335886
Position 14021: 0.004811398593216228
Position 18656: 0.0033671270652365945
Position 15257: 0.0032217300961893316
Position 14196: 0.0025464657937587154
Position 17810: 0.0024729692645444595
Position 16228: 0.0019613392279782776
Position 13179: 0.0015383557669644348
Position 16351: 0.0012938703573693252
Position 17564: 0.0009995305782376492
Position 14392: 0.0009562760275787226
Position 16687: 0.0009552466832484138
Position 14045: 0.0009066796252173989
Position 12139: 0.000603134773313924
Position 17207: 0.0005742106210494504
Position 14519: 0.0005503242658119826
Position 13163: 0.0005436845723851667
Position 16964: 0.0004733727915997629
Position 17784: 0.00040921777328996827
Position 13287: 0.0002537229892877373
Position 16985: 0.0002165229097882448
Position 16715: 8.94952872223179e-05
Position 5061: 6.484402803869653e-05
Position 1646: 6.218057216447521e-05
Position 12099: 5.3940676723546715e-05
Position 12142: 3.5955980842705034e-05
Position 17031: 3.273827578447118e-05
Position 12553: 3.145149374606006e-05
Position 14346: 3.069002781285169e-05
Position 4809: 2.857738677416398e-05
Position 12536: 1.4959253083506304e-05
Position 2146: 1.3164689747876293e-05
Position 13117: 1.0482644632503204e-05
Position 2592: 9.770677072666784e-06
Position 16703: 9.050609491897905e-06
Position 13418: 8.875573071256165e-06
Position 2248: 8.648066178939037e-06
Position 2044: 7.094673509507289e-06
Position 12689: 6.591165136574043e-06
Position 12657: 6.481852542701584e-06
Position 16669: 5.695296574393081e-06
Position 13637: 4.9898774206450115e-06
Position 17132: 4.251478720497612e-06
Position 12781: 4.006424861144633e-06
Position 16850: 3.8114252556174488e-06
Position 13261: 3.7852648942406348e-06
Position 17049: 2.448875868286323e-06
Position 12864: 2.2642777611669673e-06
Position 12980: 1.5782916230599295e-06
Position 12561: 1.5688324754829156e-06
Position 12977: 1.5173135418782545e-06
Position 13032: 1.2984813978071526e-06
Position 12471: 1.0731367747533733e-06
Position 12672: 1.0096289648808409e-06
Position 12793: 6.551206964047443e-07
