Gene = ringer
index = 1857
Annotated 5SS: [ 130 3795]
Annotated 3SS: [3391 4060]
SMsplice 5SS: [ 844 1373 1648 3795]
SMsplice 3SS: [ 988 1426 3391 4060]
top_k =  100
Partition function (log Z): 0.4808942914297951

Sorted 5' Splice Sites (High to Low Probability):
Position 3795: 0.9048140439896998
Position 844: 0.8468491698494135
Position 1373: 0.7545568533799858
Position 4249: 0.4319697229056788
Position 1648: 0.4010713545735156
Position 130: 0.23352935435954003
Position 3003: 0.17957383361222004
Position 1530: 0.14108091612595322
Position 4199: 0.12494726178670694
Position 3501: 0.09834394532596315
Position 2511: 0.0887132815270938
Position 2338: 0.07019931581012427
Position 3124: 0.06858841778113473
Position 705: 0.02447289607614545
Position 691: 0.022767523084588882
Position 1211: 0.01639933560133908
Position 46: 0.014481662058331927
Position 4480: 0.011244904393845305
Position 848: 0.0049351550824716425
Position 2515: 0.0036595513193491054
Position 2113: 0.0028305194865997996
Position 3785: 0.0026851092441212846
Position 3799: 0.002530394273148165
Position 525: 0.0021635569212374527
Position 1578: 0.001590741011004174
Position 723: 0.0008461824599343615
Position 3780: 0.0006881151816275892
Position 398: 0.0006184265831134867
Position 3729: 0.0005326007659796611
Position 1123: 0.0004816375311872821
Position 522: 0.0004624482116488068
Position 1290: 0.00040253069898026615
Position 265: 0.00034724692825640095
Position 684: 0.00034303746148513903
Position 163: 0.00020749557559019078
Position 530: 0.00016486971891910152
Position 367: 3.04924679989669e-07
Position 4: 2.089367778460302e-07
Position 34: 1.5762552821707415e-09
Position 193: 1.146140040938937e-09
Position 199: 6.60159419093302e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4060: 0.9998334711467536
Position 3391: 0.9816182432653512
Position 1426: 0.8366006942281354
Position 988: 0.6724323843486676
Position 4307: 0.4988601911947556
Position 767: 0.12600613589279558
Position 3065: 0.04699984558474604
Position 2614: 0.040252189687890266
Position 2665: 0.03422070036449372
Position 4535: 0.02935361448092971
Position 1271: 0.027108775755587206
Position 442: 0.023019903171453703
Position 743: 0.013125608413785978
Position 3642: 0.013021448167024769
Position 1155: 0.013012539596342989
Position 4458: 0.012155091986326881
Position 4365: 0.011756343440857476
Position 830: 0.01164936209130749
Position 684: 0.0114051291246013
Position 1071: 0.008358607169089486
Position 1647: 0.007770981792379518
Position 4652: 0.007351307120488451
Position 4630: 0.005475292726919698
Position 1176: 0.00421280274378074
Position 429: 0.004176516711494064
Position 219: 0.004083058013289143
Position 261: 0.003654780238546217
Position 284: 0.0018178300691328957
Position 4349: 0.0017506447233292686
Position 264: 0.00156737187301083
Position 690: 0.0014224411282578529
Position 497: 0.001294953394824317
Position 4406: 0.0011455916016025528
Position 661: 0.0006328667480699633
Position 4609: 0.00031381181102164675
Position 620: 0.00028891967697503723
Position 378: 0.0002762681964974409
Position 216: 0.0002593970083556824
Position 279: 0.00025090438918647367
Position 458: 0.0002051595857693474
Position 101: 0.00011832960358412181
Position 232: 0.00010495451923634457
Position 3962: 5.273123576247148e-05
Position 3998: 4.3380648324756254e-05
Position 163: 3.335326921257268e-05
