Gene = wls
index = 1935
Annotated 5SS: [1489]
Annotated 3SS: [2016]
SMsplice 5SS: [1489]
SMsplice 3SS: [2016]
top_k =  100
Partition function (log Z): -6.203236599506049

Sorted 5' Splice Sites (High to Low Probability):
Position 1489: 0.9885499177949701
Position 708: 0.32934782420875447
Position 1807: 0.22568726557651225
Position 1917: 0.17160708871343539
Position 2691: 0.07855900770512175
Position 1956: 0.021529047863298425
Position 1801: 0.011650050875647355
Position 417: 0.004941987310782994
Position 277: 0.0036769788560481608
Position 540: 0.002927953836062134
Position 659: 0.0020398479072889068
Position 449: 0.002034092578988949
Position 712: 0.0015229964856441215
Position 1099: 0.0014606876820703644
Position 255: 0.0013879343571696467
Position 71: 0.00110285327964614
Position 152: 0.0009981750463361053
Position 1516: 0.0008889353385438356
Position 1749: 0.0008649322582666532
Position 529: 0.0007395885547437642
Position 728: 0.0006158560750000139
Position 281: 0.00045346299171633147
Position 382: 0.00033996917111533346
Position 453: 0.000307597388097186
Position 84: 0.0002874118111629207
Position 2480: 0.00026738896660330984
Position 2504: 0.00025393973111563
Position 144: 0.00018542173177294032
Position 656: 0.00015813345245220144
Position 121: 0.00012094000192506074
Position 1637: 5.594386870058482e-05
Position 402: 2.9424834747655918e-05
Position 481: 9.852369397972204e-06
Position 64: 6.399932863621234e-06
Position 371: 5.817541864272284e-06
Position 182: 4.035462503929684e-06
Position 208: 4.00954285016492e-06
Position 28: 2.891603617669667e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2016: 0.8785127817089956
Position 1546: 0.24097961993200626
Position 936: 0.17635710393142187
Position 1669: 0.13252365312298484
Position 778: 0.13232000140671576
Position 1710: 0.09809139239158285
Position 2745: 0.07173025483183472
Position 2036: 0.04183040360722568
Position 2067: 0.01891869097137763
Position 836: 0.014962509993092427
Position 1178: 0.009644638037678229
Position 1719: 0.008785259499207675
Position 1852: 0.0072429294574948965
Position 467: 0.002811229004152604
Position 2854: 0.002755881434736073
Position 2922: 0.0017466674292538243
Position 1977: 0.0015849952644705022
Position 867: 0.001521720375540631
Position 2878: 0.0014591963156049843
Position 1423: 0.0014139266745791972
Position 515: 0.0013210110564858106
Position 720: 0.0011348527109176195
Position 134: 0.001134742986589393
Position 1055: 0.0010706101142545666
Position 539: 0.0009693323590448694
Position 2978: 0.0008670076936921994
Position 254: 0.0008559694297983205
Position 961: 0.0007713914304908464
Position 2584: 0.0005213286977189401
Position 518: 0.0002717808915101296
Position 878: 0.0002549371208515306
Position 139: 0.0001665832634766925
Position 596: 5.7335526964520765e-05
Position 350: 3.592403508736695e-05
