Gene = ifc
index = 1734
Annotated 5SS: [545]
Annotated 3SS: [1267]
SMsplice 5SS: [ 545 1147 2169]
SMsplice 3SS: [1053 1267 2235]
top_k =  100
Partition function (log Z): -4.80232160323718

Sorted 5' Splice Sites (High to Low Probability):
Position 545: 0.8086766020003261
Position 1147: 0.7745891473269105
Position 2169: 0.20532370958923907
Position 2173: 0.15336920606918705
Position 278: 0.13890276478201707
Position 1352: 0.13274030929692687
Position 2089: 0.11365265266849543
Position 1151: 0.09504614808307417
Position 1871: 0.07438591716342619
Position 2425: 0.06931040913767092
Position 1855: 0.04926331228830242
Position 1882: 0.028003283157747614
Position 1695: 0.014565579313960273
Position 1131: 0.01223438422415894
Position 2059: 0.011946912598828302
Position 1356: 0.010375143601355224
Position 2075: 0.007499316083264568
Position 559: 0.006614062364946152
Position 798: 0.004625684222566285
Position 827: 0.0032599798595909484
Position 179: 0.0029595563126409
Position 948: 0.002786532843283587
Position 109: 0.002475878686350441
Position 1108: 0.0023476762087567375
Position 1142: 0.002056160582217306
Position 918: 0.0017120183109784913
Position 642: 0.0016954823359398997
Position 1635: 0.0015079704611031836
Position 1609: 0.001489806593007716
Position 233: 0.0014408311347105843
Position 1760: 0.0012509582100185925
Position 524: 0.0007073370865779916
Position 2372: 0.0006348053311952273
Position 2402: 0.0004638093251597884
Position 908: 0.0004389286300697317
Position 73: 0.00043464037764998943
Position 734: 0.0003779898066412166
Position 64: 2.302308093824899e-05
Position 4: 1.2793393499735039e-05
Position 37: 5.033271000100343e-06
Position 395: 2.7158205621648595e-06
Position 46: 1.4804403975496343e-06
Position 95: 1.4617904177875359e-06
Position 159: 7.816508841387182e-07
Position 185: 7.423746416214028e-07
Position 30: 5.903916959338674e-07
Position 102: 2.4277387743212924e-07
Position 631: 2.21054052508063e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1267: 0.922901979502857
Position 2235: 0.8158077476489575
Position 1053: 0.7230737491236757
Position 2495: 0.07067765349997947
Position 853: 0.04819236406539824
Position 1024: 0.03999517277956131
Position 999: 0.03081786067335245
Position 1409: 0.03061457420722941
Position 1923: 0.017285628720985526
Position 1030: 0.008535029717268064
Position 1005: 0.008337092470457788
Position 627: 0.006986098558716958
Position 1233: 0.00584951735589353
Position 821: 0.0024997854471828416
Position 332: 0.0018537810382707588
Position 2250: 0.0016143496639247825
Position 688: 0.0014245026001635708
Position 1034: 0.0007614603844305495
Position 1448: 0.0006807711886374665
Position 308: 0.000492618873631435
Position 132: 0.00047512236900893926
Position 445: 0.00021721036909437877
Position 448: 3.268404834103999e-05
Position 242: 2.9874803272071376e-05
Position 155: 2.8375084029765532e-05
Position 524: 2.6841371010032767e-05
Position 278: 1.311727445737179e-06
Position 179: 5.30661765288155e-07
Position 98: 1.784672751155033e-07
Position 159: 1.2568844598134114e-07
