Gene = DOR
index = 1128
Annotated 5SS: [  442 11552 12320 12721]
Annotated 3SS: [10876 11838 12485 12796]
SMsplice 5SS: [   78 11552 12230 12721]
SMsplice 3SS: [10876 11838 12485 12796]
top_k =  100
Partition function (log Z): 11.344890544844382

Sorted 5' Splice Sites (High to Low Probability):
Position 12721: 0.9971112689371789
Position 11552: 0.9963236851259536
Position 78: 0.6822641413751711
Position 12320: 0.5007279672904281
Position 12230: 0.47717627937981333
Position 442: 0.31145116123506433
Position 13044: 0.09752364201092002
Position 11731: 0.04215166744697014
Position 2469: 0.02861125431495539
Position 2765: 0.025461954628538633
Position 692: 0.021020685940591373
Position 2945: 0.01369646028629106
Position 11774: 0.012804034251189833
Position 11943: 0.011686513790052797
Position 11733: 0.008481381241100224
Position 11706: 0.006364606629307883
Position 12425: 0.003726435653328873
Position 11532: 0.0036716269119255215
Position 12747: 0.002440504606630848
Position 12152: 0.002082904452565352
Position 12234: 0.0008130997070077312
Position 13509: 0.00063110331303773
Position 12202: 0.0003596969454798212
Position 12713: 0.00032343660702835285
Position 304: 0.0002791978996385775
Position 12920: 0.00026884403550957707
Position 12324: 0.00025680522955935306
Position 12184: 0.00022747227152818844
Position 12857: 0.00020560239218125453
Position 995: 0.00014484541763256064
Position 11917: 0.00014129105954465354
Position 971: 0.00014126034451109688
Position 11898: 6.025869619397811e-05
Position 11949: 4.569660163919661e-05
Position 82: 4.324945111687093e-05
Position 283: 3.46793135594422e-05
Position 214: 3.0318377432189483e-05
Position 119: 1.956619842294439e-05
Position 11966: 1.6842422789631442e-05
Position 287: 1.675746598870036e-05
Position 185: 1.6472188241590312e-05
Position 11892: 1.2045031935076219e-05
Position 177: 1.2006568978944792e-05
Position 12707: 2.6175569786246188e-06
Position 12753: 1.8403686974793997e-06
Position 12679: 5.945121621672397e-07
Position 12684: 3.615918572525829e-07
Position 13221: 1.3192358642377576e-07
Position 12336: 6.861270585719106e-08
Position 11889: 3.1291189368596164e-08
Position 1688: 2.1932095150175565e-08
Position 1751: 2.923200059557713e-10
Position 1373: 9.103791046976731e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10876: 0.9995580122143018
Position 11838: 0.9957365605777296
Position 12796: 0.9634472987428846
Position 12485: 0.8108968158013057
Position 13109: 0.09466687773436987
Position 12366: 0.09235711111235678
Position 11619: 0.06149174799447001
Position 12770: 0.036284291936541244
Position 12509: 0.03522304302826328
Position 2743: 0.030315208548227196
Position 12503: 0.01724172039491533
Position 12402: 0.015085247467840089
Position 2328: 0.01265736296050695
Position 12013: 0.011746602964478187
Position 2103: 0.010569126914510145
Position 1048: 0.008110055225838594
Position 11685: 0.006889957470578248
Position 12336: 0.006864138342330134
Position 12519: 0.005294020398875053
Position 390: 0.004421155388554641
Position 11802: 0.003744568169608501
Position 192: 0.003634872574855221
Position 287: 0.0028334866817460542
Position 1887: 0.001934136414944109
Position 218: 0.0017250987827226217
Position 254: 0.0016871352210914383
Position 1929: 0.0015670889839305873
Position 11601: 0.0015347769612397554
Position 13276: 0.0014227779134534193
Position 2014: 0.0013516466252311609
Position 1070: 0.0012650464259213328
Position 12349: 0.00117326243687438
Position 366: 0.0011725931273815202
Position 12533: 0.0007667988079529495
Position 13617: 0.0006604334710985527
Position 13451: 0.0005957393092681269
Position 13172: 0.0005484290061317462
Position 9698: 0.00043729982357564625
Position 12579: 0.00037374342910722187
Position 11866: 0.00033126381600185624
Position 12802: 0.00024262600881416895
Position 13646: 0.0002013543957897521
Position 13169: 0.00019996305944953646
Position 13596: 0.00018030328741795113
Position 13571: 0.00015344549825612952
Position 12425: 0.00013412818237751797
Position 12319: 0.000130103346136427
Position 12834: 9.321464648196478e-06
Position 12871: 9.311785211101346e-06
Position 12798: 7.150061901040395e-06
Position 11785: 1.1148242164638021e-07
Position 2553: 1.7731693663835514e-08
Position 1280: 1.7144344100805914e-09
