Gene = cep290
index = 1644
Annotated 5SS: [ 758  989 1450 2341 3335 3526 3742 4486 5210 5396 6443 6836]
Annotated 3SS: [ 814 1041 1514 2399 3392 3587 3798 4549 5262 5453 6507 6898]
SMsplice 5SS: [ 758  989 1450 2341 3335 3526 3742 4486 5210 5396 6443 6836]
SMsplice 3SS: [ 814 1041 1514 2399 3392 3587 3798 4549 5262 5453 6507 6898]
top_k =  100
Partition function (log Z): 41.238404956906166

Sorted 5' Splice Sites (High to Low Probability):
Position 989: 0.9999906720474833
Position 3526: 0.9987384508016869
Position 2341: 0.9983522155740866
Position 5210: 0.9982940195534902
Position 1450: 0.9949591777452571
Position 3335: 0.9939806667251314
Position 4486: 0.9922289547196593
Position 758: 0.9888165337821154
Position 3742: 0.9712086311571331
Position 6836: 0.9476441062922806
Position 5396: 0.9125369172034331
Position 6443: 0.8970267951563837
Position 245: 0.13556692282412652
Position 6578: 0.03578928378277843
Position 623: 0.030762997607581135
Position 4113: 0.019365267944536586
Position 1342: 0.007462368535181648
Position 6840: 0.006385726254211517
Position 401: 0.005795564654803534
Position 6447: 0.00558133446110057
Position 4767: 0.0029466006322931165
Position 4205: 0.0027825175006753124
Position 6001: 0.0015961541365642495
Position 6187: 0.0015868241667640485
Position 2092: 0.001544945671072174
Position 3752: 0.001531728211425308
Position 3183: 0.001394470768922827
Position 4500: 0.001213037328915897
Position 2306: 0.0011737164124725275
Position 1584: 0.0010201394993747152
Position 3523: 0.0006980496897120053
Position 1150: 0.0006310292319193506
Position 5190: 0.0006161910707973348
Position 765: 0.0005919630423950281
Position 2559: 0.0005099822592328089
Position 1349: 0.000488567586789904
Position 3755: 0.00046621311901963946
Position 6075: 0.00044616087828297144
Position 1920: 0.00044425777599315053
Position 1860: 0.0002983371824244347
Position 2493: 0.0002818216522544313
Position 3962: 0.00022539118929167844
Position 2081: 0.00021722734094208754
Position 2532: 0.00018123923058768423
Position 4709: 0.00017830236332565082
Position 5153: 0.0001771187962114811
Position 5068: 0.00016658103079178854
Position 3178: 0.0001470859675478604
Position 5217: 0.00013440491367748076
Position 3504: 0.00012144983458210463
Position 5222: 0.0001174193811249219
Position 2595: 0.00011122809225815791
Position 2817: 0.00010590263741434988
Position 3044: 0.00010445396121385837
Position 7067: 0.00010178721433886689
Position 236: 7.687575826524061e-05
Position 7087: 7.671132881319045e-05
Position 774: 7.12055678260085e-05
Position 1261: 6.063623678309185e-05
Position 2172: 5.846204353760966e-05
