Gene = Obp73a
index = 1344
Annotated 5SS: [243 577]
Annotated 3SS: [ 301 1193]
SMsplice 5SS: [ 243  577 1393]
SMsplice 3SS: [  301  1193 10289]
top_k =  100
Partition function (log Z): -11.324987763969249

Sorted 5' Splice Sites (High to Low Probability):
Position 577: 0.9794607253209606
Position 243: 0.531941698407499
Position 1393: 0.39354476843022496
Position 1358: 0.2785404643295212
Position 232: 0.1945094316444554
Position 1989: 0.12692456144959743
Position 1900: 0.08860213384642834
Position 236: 0.07170532149746416
Position 1419: 0.034719148359585415
Position 5707: 0.032185680278026346
Position 221: 0.024347486340569633
Position 527: 0.007964003333879859
Position 591: 0.005181099063653436
Position 1562: 0.004093624888291181
Position 953: 0.002179149487963786
Position 1322: 0.0015958325402315402
Position 1485: 0.0011271727482478977
Position 188: 0.0008093783403274246
Position 259: 0.0006560010241484082
Position 914: 0.0006507656896905338
Position 435: 0.00046062177227079184
Position 1412: 0.00031324006207259435
Position 926: 0.00024759085477714734
Position 193: 0.0002469851171405286
Position 581: 0.0002142233190369661
Position 197: 0.0001763607377319186
Position 733: 3.1391916770062234e-05
Position 98: 2.0205952430571423e-05
Position 208: 1.2162274058990228e-05
Position 157: 1.0385216697201686e-05
Position 37: 3.3034747435616064e-09
Position 91: 2.4393598567856853e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5544: 0.9060475774619638
Position 1193: 0.8456688710834338
Position 301: 0.7868737444347552
Position 1623: 0.08890047574115002
Position 5764: 0.032185680278026346
Position 4189: 0.027918136881652844
Position 3310: 0.02495400683413852
Position 431: 0.01431937022242453
Position 471: 0.011371665677738292
Position 3460: 0.008795569043969678
Position 1571: 0.007793824687086414
Position 1883: 0.007729931669002115
Position 1533: 0.004723689134749313
Position 777: 0.004694809342601332
Position 324: 0.004490225798749876
Position 1517: 0.0016529878476443196
Position 2065: 0.0011783319693168552
Position 712: 0.0008766433953416964
Position 327: 0.0007840242203552201
Position 2055: 0.000746694675114792
Position 1160: 0.0002545122182847823
Position 435: 0.0001920631495826513
Position 1070: 0.0001234571134560155
Position 321: 0.00010904661392905314
Position 1631: 7.183603052734848e-05
Position 1140: 7.54305335886541e-06
Position 1238: 6.456411420892222e-06
Position 342: 2.2361889506562277e-07
Position 399: 1.1515190783022755e-07
Position 174: 1.0220298084930817e-07
Position 151: 4.0230308102094235e-09
