Gene = pns
index = 1840
Annotated 5SS: [ 106  853 1018 1996 2349 3492 3821 4697 5099 5292 5600 5822 6007 6456]
Annotated 3SS: [ 386  907 1582 2058 2410 3613 4518 4758 5161 5348 5675 5887 6072 6516]
SMsplice 5SS: [ 853 1996 2349 3492 3821 4697 5099 5292 5600 5822 6007 6456]
SMsplice 3SS: [ 907 2058 2410 3613 4518 4758 5161 5348 5675 5887 6072 6516]
top_k =  100
Partition function (log Z): 46.334543900352344

Sorted 5' Splice Sites (High to Low Probability):
Position 5822: 0.999870859147735
Position 5099: 0.9994495849001299
Position 3492: 0.9990516589609452
Position 5292: 0.9969421001238341
Position 6456: 0.996219388428662
Position 6007: 0.9931071620602031
Position 4697: 0.9930195683909059
Position 853: 0.9908149920644805
Position 2349: 0.9862008919344144
Position 5600: 0.948239714019599
Position 1996: 0.9469575112148723
Position 3821: 0.668870025620446
Position 4016: 0.270409075918411
Position 1018: 0.2697696939507231
Position 3871: 0.09246604784788841
Position 315: 0.07013136365771541
Position 1267: 0.06610801009246949
Position 4134: 0.052278908737180156
Position 7564: 0.04955826821858567
Position 5604: 0.038118814523908966
Position 1090: 0.03624789137474667
Position 334: 0.023466953343695068
Position 1220: 0.02340569619101181
Position 1915: 0.01975265676868406
Position 3202: 0.018344664245024504
Position 1070: 0.015302442786270899
Position 6659: 0.0110653114827418
Position 2435: 0.009526283486961655
Position 1166: 0.008927004001149428
Position 106: 0.008628085707645922
Position 4130: 0.00844690179562705
Position 2308: 0.007892629935986195
Position 3723: 0.007822882801512344
Position 4869: 0.007279069077274861
Position 6789: 0.006871722990926014
Position 1062: 0.006834889523139406
Position 675: 0.006329005677521547
Position 4640: 0.004883458812415918
Position 3020: 0.004386561496650117
Position 1954: 0.0035448997126100077
Position 2126: 0.003382835313821611
Position 1033: 0.002922028742991127
Position 3302: 0.00282172463556612
Position 6436: 0.0018403776835180783
Position 5560: 0.0017560629754645762
Position 202: 0.001652519093112556
Position 6172: 0.0012263282880923551
Position 7223: 0.0010858840977683222
Position 5287: 0.0010691204143175915
Position 1098: 0.0008534314539453602
Position 4718: 0.0007896839869776503
Position 27: 0.0007309704425899511
Position 7590: 0.0006766541241621256
Position 6803: 0.0006067290657439759
Position 6022: 0.0005833773784769113
Position 5969: 0.0004894681591205378
Position 57: 0.0004704613093934757
Position 3809: 0.0004592588314527156
Position 3989: 0.00045537144844312003
Position 5529: 0.0004365574969362871
Position 5296: 0.000363090908636025
Position 3998: 0.0003403021225019194
Position 187: 0.0002867406591121026
Position 444: 0.00028436149959880255
Position 2287: 0.00023003630283709566
Position 5987: 0.000229358065507612
Position 5108: 0.00022915888449072177
Position 5103: 0.0002136666631814844
Position 306: 0.00015974547911474856
Position 5404: 0.00014971269453084753
Position 5280: 0.00013464568227036916
Position 30: 0.00013294340652837518
Position 2330: 0.00011959009718370166
Position 372: 0.00011507630549727627
Position 223: 0.00011380630577721023
Position 5484: 0.00011128666971897992
Position 2665: 8.84201368343916e-05
Position 244: 8.204064968045732e-05
Position 235: 6.795193313207604e-05
Position 231: 6.618279231653509e-05
Position 208: 6.396495031490272e-05
Position 5972: 5.848694461068444e-05
Position 5809: 5.822986440112183e-05
Position 3043: 4.215424770328619e-05
Position 238: 2.8221918479954395e-05
Position 3505: 2.2538650000352e-05
Position 93: 2.2396270126608277e-05
Position 5447: 2.1872773662532557e-05
Position 5783: 2.1427217613274958e-05
Position 5837: 1.855543796070829e-05
Position 6409: 1.7384179511517235e-05
Position 5131: 1.5736623901243656e-05
Position 829: 1.025098669232662e-05
Position 857: 9.555476102643373e-06
Position 5713: 5.104521388979134e-06
Position 6389: 2.2687366820864383e-06
Position 1040: 1.5559844715148687e-06
Position 6134: 1.0259664175632888e-06
Position 5789: 8.161472366110184e-07
Position 6366: 5.818444343738732e-07
Position 6329: 4.174014003393268e-07
Position 3008: 4.1546188846135493e-07
Position 2159: 3.8345260201221006e-07
Position 2280: 3.468246425994248e-07
Position 2272: 2.538600066400699e-07
Position 6287: 1.341232185465449e-07
Position 6293: 1.3243132723717497e-07
Position 5960: 3.459221928675744e-08
Position 5953: 7.212214192912899e-09
Position 6025: 7.170879731413253e-09
Position 5271: 2.6869305730669554e-10
Position 5239: 1.1895790424014325e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5887: 0.9996748570285237
Position 2410: 0.9944407301469338
Position 5675: 0.9942848054996916
Position 6072: 0.9940356834256935
Position 5348: 0.9924482331513252
Position 6516: 0.9918193092661146
Position 4758: 0.9814648127834149
Position 5161: 0.9678568838659871
Position 2058: 0.9196331434568378
Position 3613: 0.9021639093430365
Position 907: 0.6931151752170712
Position 4518: 0.6603778840556561
Position 1582: 0.6171526740105173
Position 4069: 0.21666156462068842
Position 386: 0.10272916167141273
Position 4298: 0.08547700961911225
Position 3871: 0.08355116356457545
Position 3649: 0.07937249845908424
Position 2074: 0.07723081480688165
Position 4184: 0.04999545553340473
Position 7628: 0.04840275641693224
Position 1165: 0.04446043048127525
Position 5192: 0.03147042668632799
Position 3276: 0.02841276315939397
Position 4947: 0.0240897242419068
Position 1597: 0.021460919109488302
Position 3875: 0.01327514451938445
Position 1084: 0.009764538551603898
Position 1276: 0.008043551796020919
Position 6551: 0.007622873005024101
Position 743: 0.007511425275695871
Position 3393: 0.005959033352717736
Position 7644: 0.005236975237768944
Position 7221: 0.004798198162872375
Position 3881: 0.0042261999534377965
Position 7184: 0.003732238810210187
Position 6911: 0.003553629708655759
Position 2177: 0.0033826512267117956
Position 7127: 0.0033186402055298903
Position 3574: 0.0022757954494259107
Position 3899: 0.0021736986745201263
Position 3911: 0.0019383833451332147
Position 369: 0.0014603812189134889
Position 7077: 0.000822131437958485
Position 1060: 0.000450825869428857
Position 109: 0.00044490635386298005
Position 5213: 0.0004397618066821002
Position 4773: 0.0004123416825333331
Position 5893: 0.00031090903889935656
Position 5713: 0.00030698417999021327
Position 5677: 0.00030610551201253993
Position 6235: 0.00022966304170684386
Position 1098: 0.00015275119490607437
Position 725: 0.00014864020377080978
Position 526: 0.00013667054385590902
Position 5201: 9.389941321399571e-05
Position 154: 7.879770055269377e-05
Position 737: 7.450995667330164e-05
Position 6254: 6.841192906733642e-05
Position 89: 6.401882587872599e-05
Position 183: 5.006032459886101e-05
Position 467: 4.242814246659457e-05
Position 5736: 3.6081525436809075e-05
Position 3772: 1.378122916610243e-05
Position 418: 1.2872100347772251e-05
Position 200: 9.848868021943856e-06
Position 127: 8.160230438331208e-06
Position 180: 7.316215011068855e-06
Position 3670: 5.302931744274903e-06
Position 948: 4.003027221460865e-06
Position 975: 3.9235855070823766e-06
Position 5253: 2.619898944035603e-06
