Gene = roq
index = 1861
Annotated 5SS: [ 135 1491 3707]
Annotated 3SS: [1327 1555 3898]
SMsplice 5SS: [1221 1491 3707]
SMsplice 3SS: [1327 1555 3898]
top_k =  100
Partition function (log Z): -1.7550773226721368

Sorted 5' Splice Sites (High to Low Probability):
Position 1491: 0.999998861894835
Position 3707: 0.9555717555634884
Position 1221: 0.7698717643395906
Position 715: 0.3257785622181591
Position 2859: 0.20882138361518107
Position 135: 0.17378702948632
Position 4401: 0.15777274016663234
Position 1841: 0.12837455224715338
Position 465: 0.0846032512508171
Position 2804: 0.03699836308024824
Position 561: 0.03157468867347127
Position 2619: 0.020228774555355718
Position 914: 0.01896139630774642
Position 2644: 0.018389398607511067
Position 2208: 0.01669192549936913
Position 4037: 0.013495517462557316
Position 324: 0.007539537001709273
Position 1701: 0.007343919827950873
Position 4090: 0.006174263245604464
Position 979: 0.004824178547176725
Position 965: 0.0046012995514287496
Position 687: 0.004008546741198154
Position 4159: 0.003387663744939823
Position 217: 0.003067814078789172
Position 3731: 0.002858483354444659
Position 210: 0.002058180059366343
Position 178: 0.0016850044352527318
Position 338: 0.0013495692337283961
Position 428: 0.0011826770348956816
Position 776: 0.0010374694128772578
Position 773: 0.0009868039042413236
Position 461: 0.0006847041118500064
Position 457: 0.0005202839599005993
Position 203: 0.00044837094656783585
Position 459: 0.00038631392764009316
Position 1413: 6.955674804685137e-05
Position 383: 1.7783930566782294e-05
Position 1559: 9.708407370376077e-06
Position 538: 9.561016120497183e-06
Position 249: 6.62077898647354e-06
Position 35: 6.201722468458368e-06
Position 1565: 4.020997286328472e-06
Position 1708: 9.423925631370187e-07
Position 1738: 9.625014945392349e-08
Position 1687: 7.035440079229645e-08
Position 683: 4.286052914788585e-08
Position 1511: 2.4004538886409958e-08
Position 1475: 5.963629403958938e-12
Position 252: 1.7918375395526541e-12
Position 259: 5.61993516152757e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1555: 0.9890182480082038
Position 1327: 0.9800316999099794
Position 3898: 0.634251874074782
Position 2913: 0.2109340415105012
Position 1074: 0.17538009946808467
Position 3842: 0.16707308580770966
Position 4451: 0.1659795819983874
Position 3901: 0.13033196038313472
Position 2725: 0.12118978154424798
Position 1097: 0.09157561333309817
Position 1009: 0.07608367718093348
Position 890: 0.04268493578611548
Position 2948: 0.04043584325902614
Position 913: 0.026309045199498216
Position 3863: 0.0209324550328757
Position 2413: 0.01981565019894573
Position 4366: 0.019467968255783567
Position 1903: 0.017845623695555965
Position 1033: 0.0159882754686117
Position 3785: 0.013392789578827788
Position 1609: 0.010826307221589717
Position 1116: 0.0067185246875123665
Position 1946: 0.006348925904059301
Position 1356: 0.006177208767878425
Position 1155: 0.005401454834584194
Position 1340: 0.004097722153230405
Position 782: 0.00386573960373467
Position 863: 0.002644364055783711
Position 4156: 0.002643054751290491
Position 2254: 0.0019211306403694437
Position 1921: 0.001848952398194265
Position 1987: 0.001832567994377411
Position 595: 0.0005949283719635449
Position 527: 0.000467093392403231
Position 637: 0.0003318362419177152
Position 323: 0.00030171128685397745
Position 446: 0.00027747819846776745
Position 1475: 6.845255618244351e-05
Position 1569: 2.8151517178962534e-05
Position 354: 1.7174562109124114e-05
Position 288: 1.4014939718908323e-05
Position 252: 1.0368776889344732e-05
Position 201: 8.707969281053135e-06
Position 198: 8.433022020603526e-06
Position 134: 6.201721631408034e-06
Position 1819: 5.585597164161046e-06
Position 640: 1.3366986530438407e-06
